시장구분,code,종목명,현재가,현재_외국인비중,어제_종가,어제_외국인비중,등락률,당일_게시글수,게시물_요약,감정분석,Top_Keyword,연속_등록,latest_posts
KOSPI,018880,한온시스템,3000,7.03%,2815,9.27%,+5.45%,191,내일 상간다.[2] / 내 평단 9400원에서...[3] / 오늘 매도하는 이들은... / 어제 대차잔고 3천2백만주 줄엇네????,Mixed,"잊지, 말거라, 어제",False,"[{'title': '내일 상간다.[2]', 'date': '2026.01.13 14:49', 'views': '181', 'likes': '8', 'dislikes': '2', 'link': '/item/board_read.naver?code=018880&nid=410206602&page=1', 'body': '', 'score': 421}, {'title': '내 평단 9400원에서...[3]', 'date': '2026.01.13 11:11', 'views': '178', 'likes': '8', 'dislikes': '0', 'link': '/item/board_read.naver?code=018880&nid=410178165&page=4', 'body': '', 'score': 418}, {'title': '10000원 이하에선 절대 안판다.', 'date': '2026.01.13 15:42', 'views': '70', 'likes': '7', 'dislikes': '1', 'link': '/item/board_read.naver?code=018880&nid=410213211&page=1', 'body': '', 'score': 280}, {'title': '어제 대차잔고 3천2백만주 줄엇네????', 'date': '2026.01.13 08:23', 'views': '83', 'likes': '7', 'dislikes': '1', 'link': '/item/board_read.naver?code=018880&nid=410151189&page=9', 'body': '', 'score': 293}, {'title': '오늘 매도하는 이들은...', 'date': '2026.01.13 08:20', 'views': '85', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=018880&nid=410150981&page=9', 'body': '', 'score': 295}, {'title': '존버해~~<<<', 'date': '2026.01.13 08:09', 'views': '41', 'likes': '6', 'dislikes': '2', 'link': '/item/board_read.naver?code=018880&nid=410150264&page=10', 'body': '', 'score': 221}, {'title': '오늘은 현대차때문에 오르는 것 같다.', 'date': '2026.01.13 13:58', 'views': '50', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=018880&nid=410199920&page=2', 'body': '', 'score': 200}, {'title': '6개월보고', 'date': '2026.01.13 12:31', 'views': '69', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=018880&nid=410189349&page=3', 'body': '', 'score': 219}, {'title': '지금이 기회', 'date': '2026.01.13 12:16', 'views': '52', 'likes': '5', 'dislikes': '2', 'link': '/item/board_read.naver?code=018880&nid=410187515&page=3', 'body': '', 'score': 202}, {'title': '자동차업종', 'date': '2026.01.13 08:24', 'views': '52', 'likes': '5', 'dislikes': '3', 'link': '/item/board_read.naver?code=018880&nid=410151267&page=9', 'body': '', 'score': 202}]"
KOSDAQ,950250,테라뷰,11950,,11570,,+3.28%,238,내일 그림 그려지네[1] / 야~~~ / 개미 탈곡기 잘 돌린다ㅎㅎ[1] / 매도치고 갑니다,Negative (57%),"오늘, 매도, ■■●",False,"[{'title': '내일 그림 그려지네[1]', 'date': '2026.01.13 15:29', 'views': '123', 'likes': '12', 'dislikes': '6', 'link': '/item/board_read.naver?code=950250&nid=410211877&page=1', 'body': '', 'score': 483}, {'title': '개미 탈곡기 잘 돌린다ㅎㅎ[1]', 'date': '2026.01.13 15:20', 'views': '52', 'likes': '7', 'dislikes': '3', 'link': '/item/board_read.naver?code=950250&nid=410210846&page=1', 'body': '', 'score': 262}, {'title': '매도치고 갑니다', 'date': '2026.01.13 14:12', 'views': '42', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=950250&nid=410201684&page=3', 'body': '', 'score': 252}, {'title': '이틀간 20% 잘 먹고 갑니다', 'date': '2026.01.13 11:15', 'views': '24', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=950250&nid=410178818&page=7', 'body': '', 'score': 234}, {'title': '오늘 상한가 노리는중인데', 'date': '2026.01.13 10:52', 'views': '28', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=950250&nid=410175014&page=9', 'body': '', 'score': 238}, {'title': '테라뷰야 내일은 빠딱 세워서 꼭대기에...', 'date': '2026.01.13 16:46', 'views': '15', 'likes': '6', 'dislikes': '1', 'link': '/item/board_read.naver?code=950250&nid=410218070&page=1', 'body': '', 'score': 195}, {'title': '내일 먹은거 다 토하는 날이다. 관망...[1]', 'date': '2026.01.13 16:12', 'views': '42', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=950250&nid=410215938&page=1', 'body': '', 'score': 222}, {'title': '야~~~', 'date': '2026.01.13 15:11', 'views': '111', 'likes': '6', 'dislikes': '2', 'link': '/item/board_read.naver?code=950250&nid=410209688&page=1', 'body': '', 'score': 291}, {'title': '오늘도 vi건다.', 'date': '2026.01.13 12:38', 'views': '30', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=950250&nid=410190116&page=5', 'body': '', 'score': 210}, {'title': '떨거지들', 'date': '2026.01.13 11:15', 'views': '19', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=950250&nid=410178810&page=7', 'body': '', 'score': 199}]"
KOSPI,042660,한화오션,149900,10.83%,134400,10.08%,+2.88%,800,< 외인의 의도 >[1] / 재밌는거 하나 알려줄게[2] / 한화오션이 진짜 무서운게 뭔지 알아?[2] / 오늘의 특이사항.,Positive (55%),"오늘, ..., 한화오션",False,"[{'title': '< 외인의 의도 >[1]', 'date': '2026.01.13 15:50', 'views': '591', 'likes': '37', 'dislikes': '2', 'link': '/item/board_read.naver?code=042660&nid=410214079&page=3', 'body': '', 'score': 1701}, {'title': '오늘의 특이사항.', 'date': '2026.01.13 15:33', 'views': '184', 'likes': '27', 'dislikes': '1', 'link': '/item/board_read.naver?code=042660&nid=410212329&page=5', 'body': '', 'score': 994}, {'title': '한화오션이 진짜 무서운게 뭔지 알아?[2]', 'date': '2026.01.13 15:49', 'views': '380', 'likes': '26', 'dislikes': '0', 'link': '/item/board_read.naver?code=042660&nid=410213941&page=3', 'body': '', 'score': 1160}, {'title': '재밌는거 하나 알려줄게[2]', 'date': '2026.01.13 16:29', 'views': '702', 'likes': '25', 'dislikes': '4', 'link': '/item/board_read.naver?code=042660&nid=410217100&page=1', 'body': '', 'score': 1452}, {'title': '진짜 팩트', 'date': '2026.01.13 15:51', 'views': '109', 'likes': '21', 'dislikes': '0', 'link': '/item/board_read.naver?code=042660&nid=410214200&page=3', 'body': '', 'score': 739}, {'title': '< 외인의 의도 >', 'date': '2026.01.13 15:35', 'views': '242', 'likes': '21', 'dislikes': '0', 'link': '/item/board_read.naver?code=042660&nid=410212530&page=5', 'body': '', 'score': 872}, {'title': '동네사람 야그가 맞지[2]', 'date': '2026.01.13 09:34', 'views': '217', 'likes': '20', 'dislikes': '1', 'link': '/item/board_read.naver?code=042660&nid=410161179&page=35', 'body': '', 'score': 817}, {'title': '장투하신 한오주주님', 'date': '2026.01.13 15:01', 'views': '86', 'likes': '19', 'dislikes': '0', 'link': '/item/board_read.naver?code=042660&nid=410208147&page=9', 'body': '', 'score': 656}, {'title': '5년 주주 오늘 익절하고 나갑니다[3]', 'date': '2026.01.13 12:08', 'views': '349', 'likes': '19', 'dislikes': '3', 'link': '/item/board_read.naver?code=042660&nid=410186464&page=23', 'body': '', 'score': 919}, {'title': '투주 투경이 없다는게[1]', 'date': '2026.01.13 16:08', 'views': '274', 'likes': '18', 'dislikes': '0', 'link': '/item/board_read.naver?code=042660&nid=410215675&page=2', 'body': '', 'score': 814}]"
KOSPI,010140,삼성중공업,28950,31.67%,28650,31.83%,+2.84%,146,5년 주주 익절하고 오늘 떠납니다[9] / 방금 한방에 409306개 매수 ㄷㄷㄷ[3] / 대박 2조 수주!!![1] / 삼성重 다음달2兆규모 해양플랜트 수주계약[1],Positive (81%),"오늘, FLNG, 개잡주",False,"[{'title': '5년 주주 익절하고 오늘 떠납니다[9]', 'date': '2026.01.13 12:20', 'views': '968', 'likes': '28', 'dislikes': '0', 'link': '/item/board_read.naver?code=010140&nid=410187956&page=4', 'body': '', 'score': 1808}, {'title': '쇄빙선,  알래스카 가스 사업, 북극항로 최대...', 'date': '2026.01.13 09:13', 'views': '169', 'likes': '18', 'dislikes': '7', 'link': '/item/board_read.naver?code=010140&nid=410156532&page=7', 'body': '', 'score': 709}, {'title': '공매도는 누가 하나요?', 'date': '2026.01.13 15:19', 'views': '75', 'likes': '16', 'dislikes': '0', 'link': '/item/board_read.naver?code=010140&nid=410210780&page=1', 'body': '', 'score': 555}, {'title': '방금 한방에 409306개 매수 ㄷㄷㄷ[3]', 'date': '2026.01.13 15:34', 'views': '480', 'likes': '15', 'dislikes': '4', 'link': '/item/board_read.naver?code=010140&nid=410212362&page=1', 'body': '', 'score': 930}, {'title': '삼성重 다음달2兆규모 해양플랜트 수주계약[1]', 'date': '2026.01.13 15:19', 'views': '372', 'likes': '15', 'dislikes': '2', 'link': '/item/board_read.naver?code=010140&nid=410210680&page=1', 'body': '', 'score': 822}, {'title': '대박 2조 수주!!![1]', 'date': '2026.01.13 14:11', 'views': '462', 'likes': '14', 'dislikes': '1', 'link': '/item/board_read.naver?code=010140&nid=410201576&page=2', 'body': '', 'score': 882}, {'title': '개미님들~~ 5만원 갑니다.', 'date': '2026.01.13 12:55', 'views': '231', 'likes': '14', 'dislikes': '7', 'link': '/item/board_read.naver?code=010140&nid=410192008&page=4', 'body': '', 'score': 651}, {'title': '2조에서 4조로 정정', 'date': '2026.01.13 15:14', 'views': '155', 'likes': '13', 'dislikes': '1', 'link': '/item/board_read.naver?code=010140&nid=410210064&page=1', 'body': '', 'score': 545}, {'title': '32층 사람 있어요.[1]', 'date': '2026.01.13 14:02', 'views': '296', 'likes': '13', 'dislikes': '3', 'link': '/item/board_read.naver?code=010140&nid=410200351&page=3', 'body': '', 'score': 686}, {'title': '신한은행 방문 창구앞에서 카드 잘라버리고 해지...[2]', 'date': '2026.01.13 09:24', 'views': '155', 'likes': '13', 'dislikes': '0', 'link': '/item/board_read.naver?code=010140&nid=410159126&page=7', 'body': '', 'score': 545}]"
KOSDAQ,010170,대한광통신,3160,1.41%,3330,3.87%,+2.10%,123,천천히 주식수를 늘리세요[2] / 오늘 갭상! 대한광통신 상승이유 4천원 전망[2] / 근데 잘봐봐 변동성은 매일매일 큰데[2] / 아침엔 짜릿했는데 ㅎㅎ[2],Positive (64%),"오늘, ...[1], 어제",False,"[{'title': '천천히 주식수를 늘리세요[2]', 'date': '2026.01.13 13:57', 'views': '241', 'likes': '14', 'dislikes': '2', 'link': '/item/board_read.naver?code=010170&nid=410199794&page=1', 'body': '', 'score': 661}, {'title': '얘는 확실해짐', 'date': '2026.01.13 15:33', 'views': '125', 'likes': '13', 'dislikes': '6', 'link': '/item/board_read.naver?code=010170&nid=410212309&page=1', 'body': '', 'score': 515}, {'title': '아침엔 짜릿했는데 ㅎㅎ[2]', 'date': '2026.01.13 15:35', 'views': '202', 'likes': '11', 'dislikes': '1', 'link': '/item/board_read.naver?code=010170&nid=410212535&page=1', 'body': '', 'score': 532}, {'title': '거참 말많네 니들 땜시 못가잖아~~[1]', 'date': '2026.01.13 13:54', 'views': '152', 'likes': '11', 'dislikes': '1', 'link': '/item/board_read.naver?code=010170&nid=410199417&page=2', 'body': '', 'score': 482}, {'title': '대광열차 곧 출발합니다', 'date': '2026.01.13 12:31', 'views': '77', 'likes': '11', 'dislikes': '3', 'link': '/item/board_read.naver?code=010170&nid=410189264&page=2', 'body': '', 'score': 407}, {'title': '오늘 갭상! 대한광통신 상승이유 4천원 전망[2]', 'date': '2026.01.13 08:16', 'views': '225', 'likes': '11', 'dislikes': '3', 'link': '/item/board_read.naver?code=010170&nid=410150741&page=7', 'body': '', 'score': 555}, {'title': '지금이 저가다 기회는 오늘이다', 'date': '2026.01.13 09:07', 'views': '42', 'likes': '10', 'dislikes': '0', 'link': '/item/board_read.naver?code=010170&nid=410155371&page=6', 'body': '', 'score': 342}, {'title': '털린', 'date': '2026.01.13 13:35', 'views': '79', 'likes': '9', 'dislikes': '2', 'link': '/item/board_read.naver?code=010170&nid=410196833&page=2', 'body': '', 'score': 349}, {'title': '美 통신망확충,중국산 배제 반사익 최대수혜주...[5]', 'date': '2026.01.13 11:35', 'views': '254', 'likes': '9', 'dislikes': '2', 'link': '/item/board_read.naver?code=010170&nid=410181981&page=3', 'body': '', 'score': 524}, {'title': '근데 잘봐봐 변동성은 매일매일 큰데[2]', 'date': '2026.01.13 10:02', 'views': '273', 'likes': '9', 'dislikes': '1', 'link': '/item/board_read.naver?code=010170&nid=410166364&page=4', 'body': '', 'score': 543}]"
KOSPI,000720,현대건설,92000,21.83%,75800,21.08%,+0.99%,319,종가베팅했는데 똥망[5] / 이번 상승장 목표가?[2] / 애프터에서[2] / 공매도비상[2],Negative (58%),"현대건설, 오늘, 어제",False,"[{'title': '공매도비상[2]', 'date': '2026.01.13 13:04', 'views': '158', 'likes': '15', 'dislikes': '0', 'link': '/item/board_read.naver?code=000720&nid=410193040&page=7', 'body': '', 'score': 608}, {'title': '애프터에서[2]', 'date': '2026.01.13 16:24', 'views': '253', 'likes': '13', 'dislikes': '3', 'link': '/item/board_read.naver?code=000720&nid=410216820&page=1', 'body': '', 'score': 643}, {'title': 'AI고 데이터센터고...다 에너지는 어디서 끌...', 'date': '2026.01.13 12:58', 'views': '75', 'likes': '13', 'dislikes': '0', 'link': '/item/board_read.naver?code=000720&nid=410192358&page=7', 'body': '', 'score': 465}, {'title': '누르고 외인이 물량 다가져가네', 'date': '2026.01.13 10:07', 'views': '50', 'likes': '13', 'dislikes': '1', 'link': '/item/board_read.naver?code=000720&nid=410167243&page=13', 'body': '', 'score': 440}, {'title': '정보[2]', 'date': '2026.01.13 16:09', 'views': '214', 'likes': '12', 'dislikes': '2', 'link': '/item/board_read.naver?code=000720&nid=410215725&page=1', 'body': '', 'score': 574}, {'title': '이번 상승장 목표가?[2]', 'date': '2026.01.13 16:01', 'views': '322', 'likes': '12', 'dislikes': '1', 'link': '/item/board_read.naver?code=000720&nid=410215104&page=2', 'body': '', 'score': 682}, {'title': '내 볼때 현대차보다 현대건설이 올해 더 많이', 'date': '2026.01.13 13:11', 'views': '121', 'likes': '12', 'dislikes': '0', 'link': '/item/board_read.naver?code=000720&nid=410193946&page=7', 'body': '', 'score': 481}, {'title': '종가베팅했는데 똥망[5]', 'date': '2026.01.13 08:30', 'views': '363', 'likes': '12', 'dislikes': '2', 'link': '/item/board_read.naver?code=000720&nid=410151662&page=16', 'body': '', 'score': 723}, {'title': '현대야 ~~고맙다[1]', 'date': '2026.01.13 13:53', 'views': '235', 'likes': '11', 'dislikes': '2', 'link': '/item/board_read.naver?code=000720&nid=410199267&page=6', 'body': '', 'score': 565}, {'title': '국내 원전 짓는다고 난리네', 'date': '2026.01.13 12:56', 'views': '58', 'likes': '11', 'dislikes': '0', 'link': '/item/board_read.naver?code=000720&nid=410192065&page=8', 'body': '', 'score': 388}]"
KOSDAQ,079950,인베니아,5740,0.98%,4410,1.00%,+0.17%,209,7연상인데…아직-60프로네…[3] / 끝난 주식 아님 트웬티버거[1] / 참..돌아삐겠네..[1] / 6600에 잡았다[2],Positive (51%),"ㅋㅋ, 내일, 오늘",False,"[{'title': '6600에 잡았다[2]', 'date': '2026.01.13 12:50', 'views': '97', 'likes': '7', 'dislikes': '1', 'link': '/item/board_read.naver?code=079950&nid=410191387&page=7', 'body': '', 'score': 307}, {'title': '7연상인데…아직-60프로네…[3]', 'date': '2026.01.13 09:11', 'views': '183', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=079950&nid=410156133&page=10', 'body': '', 'score': 393}, {'title': '끝난 주식 아님 트웬티버거[1]', 'date': '2026.01.13 16:14', 'views': '144', 'likes': '6', 'dislikes': '2', 'link': '/item/board_read.naver?code=079950&nid=410216058&page=1', 'body': '', 'score': 324}, {'title': '개미털기. 털린 호구 없쭈?[4]', 'date': '2026.01.13 14:27', 'views': '107', 'likes': '6', 'dislikes': '3', 'link': '/item/board_read.naver?code=079950&nid=410203748&page=4', 'body': '', 'score': 287}, {'title': '이런급등주는 패턴이', 'date': '2026.01.13 14:24', 'views': '88', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=079950&nid=410203312&page=4', 'body': '', 'score': 268}, {'title': '예상대로 내일 1만원 찍으면서 텐베거 등극', 'date': '2026.01.13 09:25', 'views': '44', 'likes': '6', 'dislikes': '1', 'link': '/item/board_read.naver?code=079950&nid=410159178&page=10', 'body': '', 'score': 224}, {'title': '참..돌아삐겠네..[1]', 'date': '2026.01.13 15:06', 'views': '159', 'likes': '5', 'dislikes': '1', 'link': '/item/board_read.naver?code=079950&nid=410208892&page=2', 'body': '', 'score': 309}, {'title': '잘 묵고 간다', 'date': '2026.01.13 14:42', 'views': '25', 'likes': '5', 'dislikes': '3', 'link': '/item/board_read.naver?code=079950&nid=410205639&page=3', 'body': '', 'score': 175}, {'title': '마지막 피날레~', 'date': '2026.01.13 14:30', 'views': '40', 'likes': '5', 'dislikes': '4', 'link': '/item/board_read.naver?code=079950&nid=410204190&page=4', 'body': '', 'score': 190}, {'title': '참 주가조작 쉽다 ㅋㅋ', 'date': '2026.01.13 14:28', 'views': '37', 'likes': '5', 'dislikes': '1', 'link': '/item/board_read.naver?code=079950&nid=410203857&page=4', 'body': '', 'score': 187}]"
KOSPI,005930,삼성전자,137600,51.91%,139000,52.03%,-0.86%,800,이재명..정말 대단한 인물이다.[1] / 6일째 양호한 조정중인데[2] / 방일 이재명의 대한민국 국격[1] / * 개미들 신용 풀로 지르고 *[2],Positive (58%),"삼전, 환율, 삼성전자",False,"[{'title': '이재명..정말 대단한 인물이다.[1]', 'date': '2026.01.13 16:03', 'views': '97', 'likes': '17', 'dislikes': '8', 'link': '/item/board_read.naver?code=005930&nid=410215317&page=4', 'body': '', 'score': 607}, {'title': '6일째 양호한 조정중인데[2]', 'date': '2026.01.13 13:13', 'views': '169', 'likes': '13', 'dislikes': '2', 'link': '/item/board_read.naver?code=005930&nid=410194181&page=24', 'body': '', 'score': 559}, {'title': '방일 이재명의 대한민국 국격[1]', 'date': '2026.01.13 16:20', 'views': '73', 'likes': '11', 'dislikes': '5', 'link': '/item/board_read.naver?code=005930&nid=410216481&page=3', 'body': '', 'score': 403}, {'title': '사형당하기전에 마지막 소원이 무었이냐', 'date': '2026.01.13 11:38', 'views': '45', 'likes': '11', 'dislikes': '6', 'link': '/item/board_read.naver?code=005930&nid=410182438&page=38', 'body': '', 'score': 375}, {'title': '* 개미들 신용 풀로 지르고 *[2]', 'date': '2026.01.13 15:59', 'views': '76', 'likes': '10', 'dislikes': '1', 'link': '/item/board_read.naver?code=005930&nid=410214949&page=5', 'body': '', 'score': 376}, {'title': '올라 간다. 가~즈아', 'date': '2026.01.13 14:50', 'views': '35', 'likes': '9', 'dislikes': '5', 'link': '/item/board_read.naver?code=005930&nid=410206710&page=12', 'body': '', 'score': 305}, {'title': '존버[3]', 'date': '2026.01.13 14:38', 'views': '92', 'likes': '9', 'dislikes': '2', 'link': '/item/board_read.naver?code=005930&nid=410205238&page=13', 'body': '', 'score': 362}, {'title': '내란수괴    사형 찬성합니다[1]', 'date': '2026.01.13 14:05', 'views': '27', 'likes': '9', 'dislikes': '6', 'link': '/item/board_read.naver?code=005930&nid=410200714&page=17', 'body': '', 'score': 297}, {'title': '우리함께.해요 진핑~~~[2]', 'date': '2026.01.13 16:22', 'views': '57', 'likes': '8', 'dislikes': '3', 'link': '/item/board_read.naver?code=005930&nid=410216652&page=3', 'body': '', 'score': 297}, {'title': '좌파 민주당들은 김대중때부터 나라 잠식...[2]', 'date': '2026.01.13 16:21', 'views': '43', 'likes': '8', 'dislikes': '10', 'link': '/item/board_read.naver?code=005930&nid=410216569&page=3', 'body': '', 'score': 283}]"
KOSDAQ,299170,더블유에스아이,4130,3.23%,3785,4.09%,-1.20%,177,작년 1월부터 올해 1월까지 1년 내내[3] / 고점에 물린 흑두루미들[1] / 안티들의 말도 귀 기울이도록 / 등치큰 고영도 11% 상승인데 ㅋㅋㅋ,Positive (62%),"오늘, ..., 고영",False,"[{'title': '작년 1월부터 올해 1월까지 1년 내내[3]', 'date': '2026.01.13 14:50', 'views': '173', 'likes': '8', 'dislikes': '0', 'link': '/item/board_read.naver?code=299170&nid=410206698&page=3', 'body': '', 'score': 413}, {'title': '안티들의 말도 귀 기울이도록', 'date': '2026.01.13 14:41', 'views': '48', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=299170&nid=410205572&page=3', 'body': '', 'score': 258}, {'title': '고점에 물린 흑두루미들[1]', 'date': '2026.01.13 14:25', 'views': '61', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=299170&nid=410203537&page=4', 'body': '', 'score': 271}, {'title': '등치큰 고영도 11% 상승인데 ㅋㅋㅋ', 'date': '2026.01.13 14:27', 'views': '42', 'likes': '6', 'dislikes': '2', 'link': '/item/board_read.naver?code=299170&nid=410203803&page=4', 'body': '', 'score': 222}, {'title': '며칠 게시판 시끌시끌하겠다[1]', 'date': '2026.01.13 15:24', 'views': '54', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=299170&nid=410211379&page=2', 'body': '', 'score': 204}, {'title': '지금 사지 말고 시간외 -2%에 사세요!!!', 'date': '2026.01.13 15:24', 'views': '30', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=299170&nid=410211319&page=2', 'body': '', 'score': 180}, {'title': '딱봐도 사이즈 나오는데', 'date': '2026.01.13 14:38', 'views': '33', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=299170&nid=410205235&page=3', 'body': '', 'score': 183}, {'title': 'ㅋㅋㅋㅋ 호재??[1]', 'date': '2026.01.13 14:31', 'views': '48', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=299170&nid=410204234&page=3', 'body': '', 'score': 198}, {'title': '물린 개미들 나갈려면', 'date': '2026.01.13 14:30', 'views': '20', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=299170&nid=410204112&page=3', 'body': '', 'score': 170}, {'title': '1,654[1]', 'date': '2026.01.13 14:05', 'views': '65', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=299170&nid=410200825&page=4', 'body': '', 'score': 215}]"
KOSPI,034020,두산에너빌리티,87000,23.16%,84200,22.98%,-1.25%,504,프매 막판 동시호가 머냐 ㅋㅋ[2] / 낼 +10%이상 장대양봉 불기둥 예고.[5] / 그냥[1] / 대장 반납합니다[1],Positive (53%),"오늘, 어제, ㅋㅋ",False,"[{'title': '그냥[1]', 'date': '2026.01.13 08:44', 'views': '166', 'likes': '15', 'dislikes': '2', 'link': '/item/board_read.naver?code=034020&nid=410152612&page=24', 'body': '', 'score': 616}, {'title': '대장 반납합니다[1]', 'date': '2026.01.13 15:29', 'views': '195', 'likes': '14', 'dislikes': '3', 'link': '/item/board_read.naver?code=034020&nid=410211865&page=2', 'body': '', 'score': 615}, {'title': '낼 +10%이상 장대양봉 불기둥 예고.[5]', 'date': '2026.01.13 15:23', 'views': '225', 'likes': '14', 'dislikes': '2', 'link': '/item/board_read.naver?code=034020&nid=410211171&page=3', 'body': '', 'score': 645}, {'title': '매동을 봐라...[1]', 'date': '2026.01.13 16:05', 'views': '128', 'likes': '13', 'dislikes': '0', 'link': '/item/board_read.naver?code=034020&nid=410215458&page=1', 'body': '', 'score': 518}, {'title': '프매 막판 동시호가 머냐 ㅋㅋ[2]', 'date': '2026.01.13 15:32', 'views': '436', 'likes': '12', 'dislikes': '3', 'link': '/item/board_read.naver?code=034020&nid=410212171&page=2', 'body': '', 'score': 796}, {'title': '페르미 12.98% 급등', 'date': '2026.01.13 08:30', 'views': '101', 'likes': '12', 'dislikes': '2', 'link': '/item/board_read.naver?code=034020&nid=410151683&page=25', 'body': '', 'score': 461}, {'title': '어제 손해 -2% 보고 88,000원에 매도한...[1]', 'date': '2026.01.13 09:13', 'views': '134', 'likes': '11', 'dislikes': '2', 'link': '/item/board_read.naver?code=034020&nid=410156514&page=22', 'body': '', 'score': 464}, {'title': '유트버 딱딱 헛소리  할때부터', 'date': '2026.01.13 09:07', 'views': '34', 'likes': '11', 'dislikes': '0', 'link': '/item/board_read.naver?code=034020&nid=410155359&page=23', 'body': '', 'score': 364}, {'title': '아쯤되면.. 낼 짱대양봉 각인뎅~', 'date': '2026.01.13 14:50', 'views': '111', 'likes': '10', 'dislikes': '2', 'link': '/item/board_read.naver?code=034020&nid=410206658&page=4', 'body': '', 'score': 411}, {'title': '두너빌의 폭발은 내일을 겨냥한 준비작업[1]', 'date': '2026.01.13 14:06', 'views': '134', 'likes': '10', 'dislikes': '0', 'link': '/item/board_read.naver?code=034020&nid=410200897&page=5', 'body': '', 'score': 434}]"
KOSPI,001440,대한전선,26500,9.36%,26050,9.23%,-1.30%,309,대한전선이 도람푸 상대로 미국관세 환급 소송 ...[1] / 미국 상대로 소송제기[2] / 대한전선 세력들 양아리네요~  개미들 필독 / 27500넘겼다 !!!!!!!,Negative (60%),"오늘, 대한전선, 신한",False,"[{'title': '대한전선 세력들 양아리네요~  개미들 필독', 'date': '2026.01.13 15:39', 'views': '145', 'likes': '11', 'dislikes': '1', 'link': '/item/board_read.naver?code=001440&nid=410212928&page=1', 'body': '', 'score': 475}, {'title': '27500넘겼다 !!!!!!!', 'date': '2026.01.13 08:08', 'views': '38', 'likes': '10', 'dislikes': '3', 'link': '/item/board_read.naver?code=001440&nid=410150236&page=16', 'body': '', 'score': 338}, {'title': '담주 35,000원 향해 일보 후퇴후 가자', 'date': '2026.01.13 12:54', 'views': '47', 'likes': '9', 'dislikes': '0', 'link': '/item/board_read.naver?code=001440&nid=410191820&page=4', 'body': '', 'score': 317}, {'title': '미국 상대로 소송제기[2]', 'date': '2026.01.13 14:50', 'views': '257', 'likes': '8', 'dislikes': '4', 'link': '/item/board_read.naver?code=001440&nid=410206712&page=2', 'body': '', 'score': 497}, {'title': '신한, 니들 점심 갈비 뜯고 있냐?', 'date': '2026.01.13 13:00', 'views': '55', 'likes': '8', 'dislikes': '0', 'link': '/item/board_read.naver?code=001440&nid=410192573&page=4', 'body': '', 'score': 295}, {'title': '세력이탈', 'date': '2026.01.13 15:00', 'views': '101', 'likes': '7', 'dislikes': '2', 'link': '/item/board_read.naver?code=001440&nid=410208072&page=2', 'body': '', 'score': 311}, {'title': '대한전선이 도람푸 상대로 미국관세 환급 소송 ...[1]', 'date': '2026.01.13 14:55', 'views': '438', 'likes': '7', 'dislikes': '4', 'link': '/item/board_read.naver?code=001440&nid=410207371&page=2', 'body': '', 'score': 648}, {'title': '와.외인150만주 팔아제껴.이걸 받아네네^^', 'date': '2026.01.13 12:32', 'views': '70', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=001440&nid=410189447&page=4', 'body': '', 'score': 280}, {'title': '원래 전고점 뚫을땐 장대양봉으로 뚫지', 'date': '2026.01.13 08:33', 'views': '66', 'likes': '7', 'dislikes': '1', 'link': '/item/board_read.naver?code=001440&nid=410151920&page=14', 'body': '', 'score': 276}, {'title': '28200에매도했다고 깝치는놈들나오는거보니', 'date': '2026.01.13 08:17', 'views': '41', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=001440&nid=410150784&page=15', 'body': '', 'score': 251}]"
