시장구분,code,종목명,현재가,현재_외국인비중,어제_종가,어제_외국인비중,등락률,당일_게시글수,게시물_요약,감정분석,Top_Keyword,연속_등록
KOSDAQ,389680,유디엠텍,589,2.07%,470,2.13%,-3.60%,13,"유디는 아는사람은 알겠지만, 550원대가 기준... / 조정구간이라 매집하여도 괜찮은 금일장[2] / 600원 후반대에서 전량 다 털어먹고 빠지네",Positive (66%),"이상, 5%, 상승했어요",False
KOSPI,013360,일성건설,2495,65.02%,2245,64.68%,-3.67%,17,외인피디기중 / 버티면 올라감 / 나락 VI  입성,Positive (100%),"나락, VI, 입성",False
KOSDAQ,950220,네오이뮨텍,690,2.65%,721,2.90%,-3.90%,26,똑같은 휴지 흐름 얼마나 알려주랴 / 현재 가격 685 풀매수 다들 자리 지켜라. / 5% 이상 하락했어요 😞[1],Negative (60%),"찔끔, 올려서, 공매치고",False
KOSPI,007460,에이프로젠,788,8.12%,910,8.84%,-4.02%,54,900원 넘어 갈때 오늘 같은 뉴스 10개 냈...[2] / 이단젖힘 폭이.. / ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ[1],Mixed,"역시, 찌라시, 에이프로젠,",False
KOSDAQ,205470,휴마시스,1115,5.89%,1141,5.59%,-4.21%,19,자기돈 자기맘 이라니 무지한 놈들 / 하락 / 아저씨.....저.....내릴래요......,Negative (100%),"역시, 아저씨.....저.....내릴래요......, 대표",False
KOSPI,004310,현대약품,6000,1.22%,6110,1.28%,-4.46%,34,전종목   믿바닥에서   한방씩  올... / 옛날 셀트리온 생각난다 / ※※ 일동제약 세력 들어오긋다~~,Negative (66%),"투경, ㅋㅋ[1], 현대약품",False
KOSDAQ,215600,신라젠,3480,4.82%,3355,4.28%,-5.05%,43,두번안당한다 / 대한민국은 참 / 다들 사기 업체 하면서 왜 들어온거지?,Negative (60%),"오늘, 매도, 다들",False
KOSDAQ,393970,대진첨단소재,5160,7.44%,4895,6.55%,-5.15%,29,이 사진 한방으로 끝 / 이야 외인계좌로 몇십일 동안 순매수 해놓고 / 잡주는 원래그런거야,Positive (66%),"정원오, 동안, 순매수",False
KOSDAQ,380540,옵티코어,1987,0.53%,2010,0.67%,-5.38%,8,"하나 알려줄게[1] / 어제 2,095원에 털고 아쉬웠는데...[1] / 전형적인  흔들기내",Negative (100%),"하나, 알려줄게[1], 전형적인",False
KOSDAQ,017000,신원종합개발,3610,3.58%,2950,2.67%,-5.87%,59,이제 완전 망했네 / 대장한번 하자!!! / 승현이횽님[1],Positive (60%),"이상, 승현이형, 상한가",False
KOSDAQ,006730,서부T&D,13240,15.92%,11610,16.62%,-5.90%,222,자산주들 점심시간 개투들 밥먹으러 / 주포가 기관 견습생이네 / 지금보다 종가가 더 빠지는 이유,Negative (60%),"ㅋㅋ, 오늘, 프매",False
KOSDAQ,270520,앱튼,384,3.77%,397,3.70%,-6.57%,13,오늘은 모든 종목이~~[1] / 죄서비가 앱튼 인수 후 천억원 가까이  빼내간 ... / 다시,Negative (100%),"샤기군, 제서비게느므시기의, 다시",False
KOSDAQ,105550,엣지파운드리,1750,2.50%,1621,2.94%,-6.57%,11,어차피 오른다[3] / 동엽이가 약 안먹고 2만원 설치면 이렇게 된다...[9] / 프로그램.[1],Negative (100%),"엄청난, 계약인데, 하락이",False
KOSPI,019170,신풍제약,14330,7.25%,14750,6.77%,-6.58%,120,물을 얼마나 타대는겨? 거래대금120억?... / 머가 잘안되나? / 이 주식은 절대 손데면 안되는 주식,Negative (91%),"매도, 꼴랑, ...",False
KOSDAQ,203400,에이비온,2930,5.14%,2980,9.42%,-6.98%,27,나이백과.에이비온차이.나백대주주는.양심주고.에이... / 잡주와 잡범의 공통점 / 학좀네려라 오늘부터분할매수 ㅋㅋ,Mixed,"계약금, 잡주와, 잡범의",False
KOSDAQ,220100,퓨쳐켐,31700,6.83%,32700,6.98%,-7.31%,41, / 지금도 팔아야 돼요......[2] / 박스고점 찍고  쇼하다가,Negative (70%),"지금, 시각, 매수",False
KOSPI,450140,코오롱모빌리티그룹,7860,0.81%,9060,0.87%,-7.31%,18,정리매매 하나요[4] / 95% / 도둑놈,Mixed,"상장, 폐지, 5%",True
KOSPI,007660,이수페타시스,136200,31.72%,147900,33.19%,-8.10%,178,외인들 / 뭔 이슈가  있어 이리 폭락인가 / 다음주부터,Negative (64%),"어제, 외인들, 풀미수몰빵",False
KOSDAQ,950250,테라뷰,12730,0.00%,17030,0.00%,-12.09%,314,영국영국 할거면[1] / 사든 말든 뭔 상관이야~뭐 이렇게 와서 왜 사니... / 난,Positive (57%),"테라뷰, 그냥, ...",False
KOSDAQ,0015N0,아로마티카,12760,2.33%,16120,2.48%,-12.72%,66,매수 타이밍[1] / 매도창에  열여덟이 난무하는구나! / 오늘로 마지막 하방이다,Mixed,"아로마, 매수, 오늘",False
KOSDAQ,288330,파라택시스코리아,945,38.75%,852,38.79%,-14.63%,53,"역쉬,,,, / 키움단타 약 40만주 매수 우위 / 아직은 거래량이",Negative (54%),"이상, 하락했어요, 매수",False
KOSDAQ,049630,재영솔루텍,2680,8.21%,2885,7.45%,-17.92%,200,쫑파티 인가 팔고 튀는 기술 / 지나가다 구경 왔습니다. / 오늘은 쳐다보지마라,Mixed,"오늘, 어제, 이상",False
KOSDAQ,261520,이지스,16820,0.06%,20499,,-17.95%,180,16800 2천주 매수주문 신고[2] / 14360원에 2980주 매수 주문 완료. 세... / 매수적발시 금감원신고,Negative (53%),"오늘, 이지스, 공모가",False
KOSPI,009420,한올바이오파마,42150,3.07%,50100,3.04%,-18.16%,400,악재도 보통 악재가 아닌거네 / 언젠가 / 어↗디↗까↗지↗내↗려↗가↗는↗거↗예↘요↘,Negative (55%),"회사, 오늘, ㅋㅋㅋ",False
KOSDAQ,308080,바이젠셀,12110,0.84%,15800,0.46%,-21.06%,400,위험 경고딱지[1] / 6배를 올렸네 / 내가 바이젠셀 매수한 이유,Negative (63%),"오늘, 하한가, 바이젠셀",False
