ts,sim,code,name,decision,reason,price,change_rate,amount,adx,tick_power,posts,unique_posters,posts_per_poster,avg_posts,buzz_ratio,total_likes,likes_per_post,sov,z_posters,z_sov,z_likes,ignition,hype_score,fact_score,z_hype,d_sov,d_hype,accel,accel_d1,hist_missing,hist_days_ago,ignition4
2026-07-30 13:44:31,sim1,005930,삼성전자,skip,cooldown,210000.0,0.72,7452531299000.0,87.2,0.0,792.0,561.0,1.41,1.0,792.00,1802,2.28,0.1570,2.625,2.564,-0.434,4.755,0.000,0.0,-0.885,0.112,0.140,0.068,-0.084,0,1,2.732
2026-07-30 13:44:31,sim1,073240,금호타이어,skip,price_moved,6020.0,7.50,67045630105.0,93.3,0.0,512.0,219.0,2.34,1.0,512.00,1285,2.51,0.1015,0.422,1.234,-0.231,1.425,0.067,0.0,0.426,1.709,0.631,0.041,0.937,0,1,3.199
2026-07-30 13:44:31,sim1,000660,SK하이닉스,skip,price_moved,1327000.0,-5.28,10004061022000.0,82.0,0.0,781.0,600.0,1.30,1.0,781.00,1399,1.79,0.1548,2.876,2.512,-0.854,4.534,-0.033,0.0,-1.540,0.074,-0.515,0.066,0.006,0,1,2.363
2026-07-30 13:44:31,sim1,006340,대원전선,skip,cooldown,10410.0,-5.79,66672273310.0,86.3,0.0,171.0,78.0,2.19,1.0,171.00,348,2.04,0.0339,-0.486,-0.386,-0.643,-1.515,0.033,0.0,-0.229,-1.068,-0.844,0.019,-0.461,0,1,-2.717
2026-07-30 13:44:31,sim1,475150,SK이터닉스,skip,weak_ignition,43000.0,-1.04,259715433425.0,98.4,0.0,326.0,181.0,1.80,1.0,326.00,701,2.15,0.0646,0.177,0.350,-0.543,-0.015,0.100,0.0,1.082,-1.068,0.467,0.043,-0.717,0,1,-1.291
2026-07-30 13:44:31,sim1,010140,삼성중공업,skip,cooldown,20600.0,6.19,92118206835.0,100.0,0.0,128.0,77.0,1.66,1.0,128.00,495,3.87,0.0254,-0.493,-0.590,0.947,-0.136,0.033,0.0,-0.229,-0.288,-0.024,0.025,-0.049,0,1,-0.359
2026-07-30 13:44:31,sim1,002990,금호건설,skip,cooldown,9490.0,30.00,38421964000.0,100.0,0.0,237.0,143.0,1.66,1.0,237.00,626,2.64,0.0470,-0.068,-0.072,-0.117,-0.257,0.167,0.0,2.392,0.715,2.597,0.020,0.434,0,1,2.406
2026-07-30 13:44:31,sim1,002210,동성제약,skip,price_moved,1719.0,-11.66,9268620844.0,0.0,0.0,107.0,54.0,1.98,1.0,107.00,185,1.73,0.0212,-0.641,-0.690,-0.908,-2.239,0.033,0.0,-0.229,0.000,0.000,0.022,0.000,1,1,-1.095
2026-07-30 13:44:31,sim1,047040,대우건설,skip,price_moved,11310.0,-5.91,51051123405.0,100.0,0.0,274.0,125.0,2.19,1.0,274.00,661,2.41,0.0543,-0.184,0.103,-0.315,-0.396,0.000,0.0,-0.885,0.297,0.140,0.037,0.145,0,1,0.250
2026-07-30 13:44:31,sim1,0039P0,매드업,skip,price_moved,6670.0,12.67,94516217400.0,13.8,0.0,80.0,46.0,1.74,1.0,80.00,84,1.05,0.0159,-0.692,-0.818,-1.497,-3.008,0.033,0.0,-0.229,0.000,0.000,0.000,0.000,1,1,-1.441
2026-07-30 13:44:31,sim1,079650,서산,skip,price_moved,4115.0,27.20,28987280470.0,82.0,0.0,178.0,81.0,2.20,1.0,178.00,518,2.91,0.0353,-0.467,-0.353,0.116,-0.703,0.067,0.0,0.426,0.000,0.000,0.032,0.000,1,1,-0.409
2026-07-30 13:44:31,sim1,299660,셀리드,skip,price_moved,1891.0,6.24,13197465707.0,92.1,0.0,98.0,54.0,1.81,1.0,98.00,250,2.55,0.0194,-0.641,-0.733,-0.195,-1.569,0.133,0.0,1.737,0.064,2.762,0.022,0.035,0,1,0.946
2026-07-30 13:44:31,sim1,368600,아이씨에이치,skip,price_moved,1190.0,-11.19,6462514381.0,99.5,0.0,101.0,51.0,1.98,1.0,101.00,204,2.02,0.0200,-0.660,-0.719,-0.656,-2.035,0.100,0.0,1.082,0.083,-1.173,0.041,0.054,0,1,-1.419
2026-07-30 13:44:31,sim1,010170,대한광통신,skip,price_moved,7190.0,-3.49,37266312480.0,100.0,0.0,109.0,65.0,1.68,1.0,109.00,429,3.94,0.0216,-0.570,-0.680,1.006,-0.244,0.067,0.0,0.426,-0.556,0.631,0.030,-0.351,0,1,-0.436
2026-07-30 13:44:31,sim1,034020,두산에너빌리티,skip,cooldown,60000.0,-1.32,152918811350.0,100.0,0.0,251.0,158.0,1.59,1.0,251.00,805,3.21,0.0498,0.029,-0.006,0.374,0.397,0.067,0.0,0.426,-0.485,1.451,0.041,-0.312,0,1,0.396
2026-07-30 13:44:31,sim1,024060,흥구석유,skip,weak_ignition,10820.0,2.95,28217591795.0,68.6,0.0,145.0,76.0,1.91,1.0,145.00,404,2.79,0.0287,-0.499,-0.509,0.009,-1.000,0.033,0.0,-0.229,-0.899,-0.844,0.031,-0.383,0,1,-2.162
2026-07-30 13:44:31,sim1,009830,한화솔루션,skip,price_moved,24000.0,5.03,80069681400.0,100.0,0.0,101.0,65.0,1.55,1.0,101.00,277,2.74,0.0200,-0.570,-0.719,-0.029,-1.317,-0.033,0.0,-1.540,-0.426,-1.335,0.036,-0.371,0,1,-1.838
2026-07-30 13:44:31,sim1,217730,강스템바이오텍,skip,price_moved,2225.0,11.53,5231166336.0,34.9,0.0,95.0,45.0,2.11,1.0,95.00,502,5.28,0.0188,-0.699,-0.747,2.176,0.730,0.033,0.0,-0.229,-0.093,-1.664,0.021,-0.145,0,1,-0.564
2026-07-30 13:44:31,sim1,319400,현대무벡스,skip,price_moved,20050.0,-14.50,53520967200.0,22.2,0.0,146.0,109.0,1.34,1.0,146.00,854,5.85,0.0289,-0.287,-0.505,2.667,1.875,0.000,0.0,-0.885,0.000,0.000,0.029,0.000,1,1,1.047
2026-07-30 13:44:31,sim1,950160,코오롱티슈진,skip,price_moved,11660.0,-11.67,33953555940.0,81.2,0.0,413.0,282.0,1.46,1.0,413.00,731,1.77,0.0819,0.828,0.764,-0.873,0.719,0.000,0.0,-0.885,0.000,0.000,0.068,0.000,1,1,0.391
2026-07-30 13:54:30,sim1,005930,삼성전자,skip,cooldown,208250.0,-0.12,7564241034250.0,87.2,0.0,795.0,582.0,1.37,1.0,795.00,1841,2.32,0.1556,2.661,2.560,-0.409,4.811,0.000,0.0,-0.809,0.107,0.216,0.036,-0.049,0,1,2.805
2026-07-30 13:54:30,sim1,073240,금호타이어,skip,price_moved,6030.0,7.68,67566358545.0,93.3,0.0,519.0,221.0,2.35,1.0,519.00,1323,2.55,0.1016,0.403,1.250,-0.211,1.442,0.067,0.0,0.485,1.726,0.690,-0.019,0.917,0,1,3.231
2026-07-30 13:54:30,sim1,000660,SK하이닉스,skip,price_moved,1310000.0,-6.50,10197241563500.0,82.0,0.0,780.0,615.0,1.27,1.0,780.00,1412,1.81,0.1526,2.867,2.489,-0.840,4.516,-0.033,0.0,-1.456,0.051,-0.431,-0.009,-0.003,0,1,2.364
2026-07-30 13:54:30,sim1,006340,대원전선,skip,cooldown,10390.0,-5.97,67256725095.0,86.3,0.0,175.0,80.0,2.19,1.0,175.00,360,2.06,0.0342,-0.479,-0.382,-0.630,-1.491,0.033,0.0,-0.162,-1.064,-0.777,0.007,-0.454,0,1,-2.668
2026-07-30 13:54:30,sim1,475150,SK이터닉스,skip,weak_ignition,42750.0,-1.61,261576266400.0,98.4,0.0,332.0,185.0,1.79,1.0,332.00,720,2.17,0.0650,0.177,0.363,-0.535,0.006,0.100,0.0,1.133,-1.056,0.518,0.000,-0.717,0,1,-1.251
2026-07-30 13:54:30,sim1,010140,삼성중공업,skip,cooldown,20650.0,6.44,93358060435.0,100.0,0.0,130.0,78.0,1.67,1.0,130.00,511,3.93,0.0254,-0.492,-0.595,0.965,-0.122,0.033,0.0,-0.162,-0.293,0.043,0.001,-0.048,0,1,-0.330
2026-07-30 13:54:30,sim1,002990,금호건설,skip,cooldown,9490.0,30.00,38435202550.0,100.0,0.0,240.0,146.0,1.64,1.0,240.00,646,2.69,0.0470,-0.067,-0.074,-0.090,-0.230,0.167,0.0,2.427,0.714,2.632,0.001,0.435,0,1,2.418
2026-07-30 13:54:30,sim1,047040,대우건설,skip,price_moved,11280.0,-6.16,51864335025.0,100.0,0.0,278.0,126.0,2.21,1.0,278.00,683,2.46,0.0544,-0.192,0.107,-0.289,-0.374,-0.033,0.0,-1.456,0.300,-0.431,-0.008,0.136,0,1,-0.061
2026-07-30 13:54:30,sim1,002210,동성제약,skip,price_moved,1765.0,-9.30,9299833514.0,0.0,0.0,108.0,56.0,1.93,1.0,108.00,189,1.75,0.0211,-0.630,-0.700,-0.891,-2.220,0.033,0.0,-0.162,0.000,0.000,0.011,0.000,1,1,-1.075
2026-07-30 13:54:30,sim1,0039P0,매드업,skip,price_moved,6840.0,15.54,99018243250.0,13.8,0.0,82.0,47.0,1.74,1.0,82.00,91,1.11,0.0160,-0.686,-0.823,-1.436,-2.945,0.033,0.0,-0.162,0.000,0.000,0.007,0.000,1,1,-1.404
2026-07-30 13:54:30,sim1,079650,서산,skip,price_moved,4160.0,28.59,29348676994.0,82.0,0.0,182.0,85.0,2.14,1.0,182.00,539,2.96,0.0356,-0.448,-0.349,0.140,-0.657,0.033,0.0,-0.162,0.000,0.000,0.019,0.000,1,1,-0.378
2026-07-30 13:54:30,sim1,299660,셀리드,skip,price_moved,1887.0,6.01,13300137039.0,92.1,0.0,95.0,53.0,1.79,1.0,95.00,244,2.57,0.0186,-0.648,-0.762,-0.194,-1.604,0.133,0.0,1.780,0.035,2.805,-0.007,0.027,0,1,0.903
2026-07-30 13:54:30,sim1,368600,아이씨에이치,skip,price_moved,1121.0,-16.34,6553522557.0,99.5,0.0,110.0,53.0,2.08,1.0,110.00,212,1.93,0.0215,-0.648,-0.690,-0.740,-2.079,0.067,0.0,0.485,0.112,-1.769,0.012,0.066,0,1,-1.740
2026-07-30 13:54:30,sim1,010170,대한광통신,skip,price_moved,7160.0,-3.89,37529945900.0,100.0,0.0,114.0,66.0,1.73,1.0,114.00,436,3.82,0.0223,-0.567,-0.671,0.875,-0.364,0.067,0.0,0.485,-0.547,0.690,0.003,-0.348,0,1,-0.465
2026-07-30 13:54:30,sim1,034020,두산에너빌리티,skip,cooldown,59900.0,-1.48,155951715200.0,100.0,0.0,256.0,159.0,1.61,1.0,256.00,812,3.17,0.0501,0.015,0.002,0.319,0.336,0.067,0.0,0.485,-0.477,1.510,-0.014,-0.326,0,1,0.384
2026-07-30 13:54:30,sim1,024060,흥구석유,skip,weak_ignition,10740.0,2.19,28494700955.0,68.6,0.0,148.0,77.0,1.92,1.0,148.00,411,2.78,0.0290,-0.498,-0.510,-0.017,-1.025,0.033,0.0,-0.162,-0.900,-0.777,0.001,-0.382,0,1,-2.145
2026-07-30 13:54:30,sim1,009830,한화솔루션,skip,price_moved,24000.0,5.03,80818334125.0,100.0,0.0,102.0,66.0,1.55,1.0,102.00,278,2.73,0.0200,-0.567,-0.728,-0.061,-1.356,-0.033,0.0,-1.456,-0.436,-1.251,0.003,-0.368,0,1,-1.825
2026-07-30 13:54:30,sim1,217730,강스템바이오텍,skip,price_moved,2220.0,11.28,5361603091.0,34.9,0.0,96.0,46.0,2.09,1.0,96.00,515,5.36,0.0188,-0.692,-0.757,2.185,0.736,0.067,0.0,0.485,-0.103,-0.949,0.007,-0.139,0,1,-0.185
2026-07-30 13:54:30,sim1,319400,현대무벡스,skip,price_moved,19910.0,-15.10,54076386570.0,22.2,0.0,147.0,109.0,1.35,1.0,147.00,884,6.01,0.0288,-0.298,-0.515,2.738,1.925,0.000,0.0,-0.809,0.000,0.000,-0.011,0.000,1,1,1.071
2026-07-30 13:54:30,sim1,950160,코오롱티슈진,skip,price_moved,11570.0,-12.35,34341056490.0,81.2,0.0,421.0,283.0,1.49,1.0,421.00,742,1.76,0.0824,0.790,0.785,-0.880,0.695,0.000,0.0,-0.809,0.000,0.000,-0.037,0.000,1,1,0.350
2026-07-30 14:04:16,sim1,005930,삼성전자,skip,cooldown,209250.0,0.36,7677122332750.0,87.2,0.0,788.0,572.0,1.38,1.0,788.00,1812,2.30,0.1776,2.108,2.032,-0.496,3.644,0.000,0.0,-0.806,-0.420,0.219,-0.553,-0.602,0,1,1.825
2026-07-30 14:04:16,sim1,073240,금호타이어,skip,price_moved,5990.0,6.96,67954463745.0,93.3,0.0,528.0,222.0,2.38,1.0,528.00,1348,2.55,0.1190,0.066,0.849,-0.259,0.656,0.067,0.0,0.504,1.325,0.709,-0.337,0.580,0,1,2.364
2026-07-30 14:04:16,sim1,000660,SK하이닉스,skip,price_moved,1317000.0,-6.00,10343209740500.0,82.0,0.0,784.0,601.0,1.30,1.0,784.00,1433,1.83,0.1767,2.277,2.014,-0.937,3.354,0.000,0.0,-0.806,-0.423,0.219,-0.590,-0.593,0,1,1.769
2026-07-30 14:04:16,sim1,006340,대원전선,skip,cooldown,10400.0,-5.88,67793144410.0,86.3,0.0,177.0,80.0,2.21,1.0,177.00,370,2.09,0.0399,-0.763,-0.748,-0.692,-2.203,0.033,0.0,-0.151,-1.430,-0.766,-0.283,-0.737,0,1,-3.056
2026-07-30 14:04:16,sim1,475150,SK이터닉스,skip,weak_ignition,42750.0,-1.61,263767859925.0,98.4,0.0,328.0,183.0,1.79,1.0,328.00,720,2.20,0.0739,-0.162,-0.061,-0.594,-0.816,0.100,0.0,1.159,-1.480,0.544,-0.339,-1.057,0,1,-1.557
2026-07-30 14:04:16,sim1,010140,삼성중공업,skip,cooldown,20700.0,6.70,94950967860.0,100.0,0.0,130.0,78.0,1.67,1.0,130.00,517,3.98,0.0293,-0.775,-0.962,1.074,-0.663,0.033,0.0,-0.151,-0.659,0.054,-0.283,-0.331,0,1,-0.679
2026-07-30 14:04:16,sim1,047040,대우건설,skip,price_moved,11240.0,-6.49,52717179135.0,100.0,0.0,281.0,128.0,2.20,1.0,281.00,705,2.51,0.0633,-0.483,-0.275,-0.300,-1.058,-0.033,0.0,-1.461,-0.081,-0.436,-0.291,-0.155,0,1,-0.710
2026-07-30 14:04:16,sim1,002990,금호건설,skip,cooldown,9490.0,30.00,38443487320.0,100.0,0.0,242.0,147.0,1.65,1.0,242.00,665,2.75,0.0545,-0.372,-0.452,-0.076,-0.901,0.167,0.0,2.469,0.335,2.674,-0.305,0.130,0,1,2.178
2026-07-30 14:04:16,sim1,079650,서산,skip,price_moved,4150.0,28.28,29568735938.0,82.0,0.0,185.0,83.0,2.23,1.0,185.00,545,2.95,0.0417,-0.745,-0.712,0.109,-1.348,0.067,0.0,0.504,0.000,0.000,-0.297,0.000,1,1,-0.691
2026-07-30 14:04:16,sim1,034020,두산에너빌리티,skip,cooldown,59900.0,-1.48,158042773500.0,100.0,0.0,261.0,162.0,1.61,1.0,261.00,838,3.21,0.0588,-0.285,-0.366,0.357,-0.294,0.067,0.0,0.504,-0.845,1.529,-0.299,-0.626,0,1,0.252
2026-07-30 14:04:16,sim1,024060,흥구석유,skip,weak_ignition,10770.0,2.47,28626772155.0,68.6,0.0,151.0,79.0,1.91,1.0,151.00,413,2.74,0.0340,-0.769,-0.866,-0.088,-1.723,0.033,0.0,-0.151,-1.256,-0.766,-0.271,-0.653,0,1,-2.549
2026-07-30 14:04:16,sim1,319400,현대무벡스,skip,price_moved,19910.0,-15.10,54394298360.0,22.2,0.0,150.0,112.0,1.34,1.0,150.00,893,5.95,0.0338,-0.576,-0.871,2.923,1.476,0.000,0.0,-0.806,0.000,0.000,-0.278,0.000,1,1,0.885
2026-07-30 14:04:16,sim1,950160,코오롱티슈진,skip,price_moved,11600.0,-12.12,34572969875.0,81.2,0.0,433.0,293.0,1.48,1.0,433.00,753,1.74,0.0976,0.480,0.417,-1.020,-0.124,0.000,0.0,-0.806,0.000,0.000,-0.311,0.000,1,1,-0.030
2026-07-30 14:13:57,sim1,005930,삼성전자,skip,cooldown,207250.0,-0.60,7815904823500.0,87.2,0.0,786.0,561.0,1.40,1.0,786.00,2048,2.61,0.1755,2.106,2.019,-0.235,3.890,0.000,0.0,-0.736,-0.433,0.288,-0.001,-0.603,0,1,2.000
2026-07-30 14:13:57,sim1,073240,금호타이어,skip,price_moved,6050.0,8.04,68393608635.0,93.3,0.0,534.0,223.0,2.39,1.0,534.00,1355,2.54,0.1192,0.079,0.867,-0.299,0.647,0.067,0.0,0.460,1.342,0.665,0.013,0.594,0,1,2.335
2026-07-30 14:13:57,sim1,000660,SK하이닉스,skip,price_moved,1314000.0,-6.21,10488568563500.0,82.0,0.0,782.0,586.0,1.33,1.0,782.00,1290,1.65,0.1746,2.256,2.001,-1.125,3.132,0.000,0.0,-0.736,-0.437,0.288,-0.020,-0.614,0,1,1.701
2026-07-30 14:13:57,sim1,006340,대원전선,skip,cooldown,10390.0,-5.97,68196877955.0,86.3,0.0,181.0,81.0,2.23,1.0,181.00,370,2.04,0.0404,-0.773,-0.748,-0.758,-2.278,0.033,0.0,-0.138,-1.429,-0.753,-0.010,-0.747,0,1,-3.016
2026-07-30 14:13:57,sim1,475150,SK이터닉스,skip,weak_ignition,42950.0,-1.15,264788533300.0,98.4,0.0,335.0,187.0,1.79,1.0,335.00,747,2.23,0.0748,-0.137,-0.043,-0.585,-0.765,0.067,0.0,0.460,-1.462,-0.155,0.025,-1.032,0,1,-1.950
2026-07-30 14:13:57,sim1,010140,삼성중공업,skip,cooldown,20550.0,5.93,96912028560.0,100.0,0.0,131.0,78.0,1.68,1.0,131.00,527,4.02,0.0293,-0.791,-0.976,1.084,-0.683,0.033,0.0,-0.138,-0.674,0.067,-0.016,-0.347,0,1,-0.672
2026-07-30 14:13:57,sim1,047040,대우건설,skip,price_moved,11180.0,-6.99,53688704805.0,100.0,0.0,285.0,129.0,2.21,1.0,285.00,734,2.58,0.0636,-0.485,-0.272,-0.263,-1.020,-0.033,0.0,-1.335,-0.078,-0.310,-0.002,-0.157,0,1,-0.559
2026-07-30 14:13:57,sim1,002990,금호건설,skip,cooldown,9490.0,30.00,38450016440.0,100.0,0.0,245.0,149.0,1.64,1.0,245.00,674,2.75,0.0547,-0.365,-0.455,-0.100,-0.920,0.200,0.0,2.854,0.332,3.059,0.007,0.137,0,1,2.300
2026-07-30 14:13:57,sim1,079650,서산,skip,price_moved,4205.0,29.98,29864186934.0,82.0,0.0,191.0,86.0,2.22,1.0,191.00,569,2.98,0.0427,-0.743,-0.702,0.112,-1.332,0.067,0.0,0.460,0.000,0.000,0.003,0.000,1,1,-0.687
2026-07-30 14:13:57,sim1,034020,두산에너빌리티,skip,cooldown,59600.0,-1.97,160813950900.0,100.0,0.0,265.0,162.0,1.64,1.0,265.00,858,3.24,0.0592,-0.287,-0.363,0.353,-0.297,0.067,0.0,0.460,-0.842,1.485,-0.002,-0.628,0,1,0.172
2026-07-30 14:13:57,sim1,024060,흥구석유,skip,weak_ignition,10660.0,1.43,29038647795.0,68.6,0.0,152.0,79.0,1.92,1.0,152.00,422,2.78,0.0339,-0.785,-0.880,-0.076,-1.741,0.033,0.0,-0.138,-1.270,-0.753,-0.016,-0.669,0,1,-2.494
2026-07-30 14:13:57,sim1,319400,현대무벡스,skip,price_moved,19850.0,-15.35,55060003535.0,22.2,0.0,151.0,112.0,1.35,1.0,151.00,899,5.95,0.0337,-0.587,-0.885,2.881,1.409,0.000,0.0,-0.736,0.000,0.000,-0.011,0.000,1,1,0.853
2026-07-30 14:13:57,sim1,950160,코오롱티슈진,skip,price_moved,11570.0,-12.35,35010193095.0,81.2,0.0,440.0,295.0,1.49,1.0,440.00,790,1.80,0.0983,0.511,0.437,-0.989,-0.041,0.000,0.0,-0.736,0.000,0.000,0.031,0.000,1,1,0.016
2026-07-30 14:23:50,sim1,005930,삼성전자,skip,cooldown,209750.0,0.60,7971562885750.0,87.2,0.0,783.0,562.0,1.39,1.0,783.00,2098,2.68,0.1689,2.157,2.080,-0.239,3.998,0.000,0.0,-0.696,-0.373,0.329,0.051,-0.552,0,1,2.116
2026-07-30 14:23:50,sim1,073240,금호타이어,skip,price_moved,6080.0,8.57,68895567715.0,93.3,0.0,541.0,225.0,2.40,1.0,541.00,1402,2.59,0.1167,0.138,0.966,-0.324,0.780,0.067,0.0,0.330,1.441,0.535,0.059,0.653,0,1,2.453
2026-07-30 14:23:50,sim1,000660,SK하이닉스,skip,price_moved,1329000.0,-5.14,10632519641500.0,82.0,0.0,778.0,599.0,1.30,1.0,778.00,1373,1.76,0.1678,2.379,2.057,-1.120,3.316,0.000,0.0,-0.696,-0.381,0.329,0.123,-0.491,0,1,1.887
2026-07-30 14:23:50,sim1,006340,대원전선,skip,cooldown,10470.0,-5.25,69089219250.0,86.3,0.0,182.0,80.0,2.27,1.0,182.00,370,2.03,0.0393,-0.731,-0.686,-0.862,-2.279,0.033,0.0,-0.183,-1.368,-0.798,0.042,-0.705,0,1,-3.077
2026-07-30 14:23:50,sim1,475150,SK이터닉스,skip,weak_ignition,42750.0,-1.61,266556110525.0,98.4,0.0,338.0,188.0,1.80,1.0,338.00,768,2.27,0.0729,-0.083,0.032,-0.631,-0.683,0.067,0.0,0.330,-1.387,-0.285,0.054,-0.978,0,1,-1.995
2026-07-30 14:23:50,sim1,010140,삼성중공업,skip,cooldown,20700.0,6.70,98815484835.0,100.0,0.0,131.0,78.0,1.68,1.0,131.00,530,4.05,0.0283,-0.742,-0.921,1.076,-0.588,0.033,0.0,-0.183,-0.619,0.022,0.048,-0.298,0,1,-0.638
2026-07-30 14:23:50,sim1,047040,대우건설,skip,price_moved,11310.0,-5.91,55293629910.0,100.0,0.0,292.0,131.0,2.23,1.0,292.00,737,2.52,0.0630,-0.425,-0.180,-0.389,-0.994,-0.033,0.0,-1.209,0.013,-0.184,0.060,-0.097,0,1,-0.403
2026-07-30 14:23:50,sim1,002990,금호건설,skip,cooldown,9490.0,30.00,38456887200.0,100.0,0.0,248.0,152.0,1.63,1.0,248.00,682,2.75,0.0535,-0.299,-0.383,-0.172,-0.853,0.233,0.0,2.894,0.404,3.099,0.066,0.203,0,1,2.514
2026-07-30 14:23:50,sim1,079650,서산,skip,price_moved,4205.0,29.98,29917897399.0,82.0,0.0,196.0,87.0,2.25,1.0,196.00,584,2.98,0.0423,-0.689,-0.622,0.049,-1.261,0.100,0.0,0.843,0.000,0.000,0.054,0.000,1,1,-0.664
2026-07-30 14:23:50,sim1,010170,대한광통신,skip,price_moved,7180.0,-3.62,38928591690.0,100.0,0.0,120.0,72.0,1.67,1.0,120.00,446,3.72,0.0259,-0.778,-0.972,0.759,-0.991,0.067,0.0,0.330,-0.847,0.535,0.000,-0.560,0,1,-0.774
2026-07-30 14:23:50,sim1,034020,두산에너빌리티,skip,cooldown,60100.0,-1.15,164081251000.0,100.0,0.0,268.0,163.0,1.64,1.0,268.00,874,3.26,0.0578,-0.233,-0.291,0.320,-0.203,0.067,0.0,0.330,-0.770,1.355,0.054,-0.574,0,1,0.197
2026-07-30 14:23:50,sim1,024060,흥구석유,skip,weak_ignition,10770.0,2.47,29249346805.0,68.6,0.0,158.0,79.0,2.00,1.0,158.00,427,2.70,0.0341,-0.737,-0.797,-0.217,-1.751,0.033,0.0,-0.183,-1.187,-0.798,0.048,-0.621,0,1,-2.534
2026-07-30 14:23:50,sim1,319400,현대무벡스,skip,price_moved,19990.0,-14.75,55542086755.0,22.2,0.0,153.0,112.0,1.37,1.0,153.00,902,5.90,0.0330,-0.539,-0.820,2.856,1.497,0.000,0.0,-0.696,0.000,0.000,0.048,0.000,1,1,0.889
2026-07-30 14:23:50,sim1,950160,코오롱티슈진,skip,price_moved,11670.0,-11.59,35429086755.0,81.2,0.0,448.0,299.0,1.50,1.0,448.00,797,1.78,0.0966,0.582,0.538,-1.106,0.013,-0.033,0.0,-1.209,0.000,0.000,0.071,0.000,1,1,0.029
2026-07-30 14:34:19,sim1,005930,삼성전자,skip,cooldown,208500.0,0.00,8105638092000.0,87.2,0.0,786.0,561.0,1.40,1.0,786.00,2144,2.73,0.1667,2.119,2.062,-0.176,4.005,0.000,0.0,-0.675,-0.390,0.350,-0.038,-0.590,0,1,2.082
2026-07-30 14:34:19,sim1,073240,금호타이어,skip,price_moved,6020.0,7.50,69247787885.0,93.3,0.0,537.0,225.0,2.39,1.0,537.00,1400,2.61,0.1139,0.120,0.919,-0.291,0.748,0.067,0.0,0.375,1.395,0.580,-0.018,0.635,0,1,2.427
2026-07-30 14:34:19,sim1,000660,SK하이닉스,skip,price_moved,1319000.0,-5.85,10808128224000.0,82.0,0.0,789.0,609.0,1.30,1.0,789.00,1339,1.70,0.1673,2.405,2.076,-1.154,3.327,0.000,0.0,-0.675,-0.361,0.350,0.026,-0.466,0,1,1.915
2026-07-30 14:34:19,sim1,006340,대원전선,skip,cooldown,10380.0,-6.06,69625429230.0,86.3,0.0,185.0,81.0,2.28,1.0,185.00,379,2.05,0.0392,-0.737,-0.697,-0.820,-2.254,0.033,0.0,-0.150,-1.379,-0.765,-0.006,-0.711,0,1,-3.074
2026-07-30 14:34:19,sim1,475150,SK이터닉스,skip,weak_ignition,42250.0,-2.76,269460643575.0,98.4,0.0,346.0,193.0,1.79,1.0,346.00,779,2.25,0.0734,-0.071,0.042,-0.628,-0.656,0.067,0.0,0.375,-1.376,-0.240,0.013,-0.965,0,1,-1.964
2026-07-30 14:34:19,sim1,010140,삼성중공업,skip,cooldown,20550.0,5.93,100756162685.0,100.0,0.0,132.0,79.0,1.67,1.0,132.00,543,4.11,0.0280,-0.749,-0.940,1.138,-0.551,0.033,0.0,-0.150,-0.638,0.055,-0.006,-0.305,0,1,-0.634
2026-07-30 14:34:19,sim1,047040,대우건설,skip,price_moved,11180.0,-6.99,56570596325.0,100.0,0.0,298.0,131.0,2.27,1.0,298.00,747,2.51,0.0632,-0.439,-0.178,-0.386,-1.004,-0.033,0.0,-1.199,0.016,-0.174,-0.014,-0.111,0,1,-0.414
2026-07-30 14:34:19,sim1,002990,금호건설,skip,cooldown,9490.0,30.00,38466405670.0,100.0,0.0,255.0,156.0,1.63,1.0,255.00,689,2.70,0.0541,-0.291,-0.375,-0.201,-0.867,0.233,0.0,2.998,0.412,3.203,0.008,0.211,0,1,2.545
2026-07-30 14:34:19,sim1,079650,서산,skip,price_moved,4205.0,29.98,29950074059.0,82.0,0.0,208.0,90.0,2.31,1.0,208.00,601,2.89,0.0441,-0.683,-0.591,-0.023,-1.298,0.067,0.0,0.375,0.000,0.000,0.005,0.000,1,1,-0.695
2026-07-30 14:34:19,sim1,010170,대한광통신,skip,price_moved,7140.0,-4.16,39566830185.0,100.0,0.0,123.0,74.0,1.66,1.0,123.00,459,3.73,0.0261,-0.779,-0.982,0.776,-0.984,0.067,0.0,0.375,-0.857,0.580,-0.000,-0.560,0,1,-0.777
2026-07-30 14:34:19,sim1,034020,두산에너빌리티,skip,cooldown,59800.0,-1.64,166556061950.0,100.0,0.0,277.0,170.0,1.63,1.0,277.00,889,3.21,0.0587,-0.207,-0.274,0.280,-0.201,0.067,0.0,0.375,-0.753,1.400,0.026,-0.548,0,1,0.215
2026-07-30 14:34:19,sim1,024060,흥구석유,skip,weak_ignition,10780.0,2.57,29471126390.0,68.6,0.0,164.0,81.0,2.02,1.0,164.00,431,2.63,0.0348,-0.737,-0.793,-0.271,-1.801,0.033,0.0,-0.150,-1.183,-0.765,-0.000,-0.621,0,1,-2.553
2026-07-30 14:34:19,sim1,319400,현대무벡스,skip,price_moved,19860.0,-15.31,56299911395.0,22.2,0.0,154.0,112.0,1.38,1.0,154.00,910,5.91,0.0327,-0.552,-0.839,2.841,1.449,0.000,0.0,-0.675,0.000,0.000,-0.014,0.000,1,1,0.868
