date,code,open,high,low,close,volume,amount,name
20260827,006260,304500.0,315000.0,298000.0,313000.0,189929.0,58495195000.0,LS
20260826,006260,293500.0,297500.0,287500.0,293500.0,105298.0,30843519750.0,LS
20260825,006260,282000.0,294500.0,271000.0,294500.0,114278.0,32837195250.0,LS
20260824,006260,289500.0,292000.0,272000.0,288500.0,268700.0,76353092500.0,LS
20260821,006260,304500.0,307000.0,287500.0,293500.0,270696.0,79000792250.0,LS
20260820,006260,336000.0,336500.0,310000.0,313500.0,226931.0,72140572500.0,LS
20260819,006260,328000.0,345000.0,313000.0,333000.0,161876.0,53485753500.0,LS
20260818,006260,340000.0,359000.0,326500.0,343500.0,269306.0,93080236500.0,LS
20260814,006260,327000.0,333500.0,306500.0,323500.0,258716.0,82034732750.0,LS
20260813,006260,346000.0,359000.0,322500.0,326000.0,208349.0,69974264000.0,LS
20260812,006260,331000.0,344500.0,324000.0,337000.0,148023.0,49639037000.0,LS
20260811,006260,330000.0,334500.0,316500.0,322500.0,130876.0,42123572000.0,LS
20260810,006260,325500.0,342000.0,323500.0,330000.0,138588.0,45993845500.0,LS
20260807,006260,332000.0,341000.0,304500.0,317000.0,193052.0,61350117500.0,LS
20260806,006260,328000.0,354500.0,326500.0,328500.0,219985.0,74175422000.0,LS
20260805,006260,317500.0,335000.0,311500.0,329000.0,176261.0,57336610750.0,LS
20260804,006260,280000.0,301500.0,277500.0,300500.0,168198.0,49090390000.0,LS
20260803,006260,262000.0,278000.0,260000.0,273000.0,119332.0,32375101500.0,LS
20260731,006260,253500.0,270500.0,244500.0,267000.0,193549.0,50553438500.0,LS
20260730,006260,238500.0,253500.0,221000.0,223500.0,181081.0,42314702750.0,LS
20260729,006260,271000.0,274500.0,224500.0,243500.0,209133.0,51305847750.0,LS
20260907,180640,144700.0,144700.0,142300.0,142300.0,2330.0,333994700.0,한진칼
20260904,180640,138100.0,146900.0,137100.0,146000.0,122595.0,17700604400.0,한진칼
20260903,180640,137000.0,139900.0,131400.0,133800.0,70298.0,9565576700.0,한진칼
20260902,180640,126200.0,141800.0,126100.0,139100.0,122145.0,16765342950.0,한진칼
20260901,180640,129700.0,130500.0,126300.0,129800.0,44636.0,5742931850.0,한진칼
20260831,180640,130000.0,133000.0,125900.0,133000.0,79573.0,10416360650.0,한진칼
20260828,180640,125400.0,131900.0,125100.0,131300.0,58040.0,7526540650.0,한진칼
20260827,180640,128900.0,131300.0,126200.0,126600.0,51686.0,6617688800.0,한진칼
20260826,180640,125000.0,131000.0,123500.0,128800.0,106641.0,13677741400.0,한진칼
20260825,180640,119500.0,122800.0,117200.0,122300.0,79090.0,9607133500.0,한진칼
20260824,180640,117900.0,122200.0,116900.0,121500.0,106237.0,12802056200.0,한진칼
20260821,180640,113300.0,118800.0,112800.0,117900.0,60924.0,7079803450.0,한진칼
20260820,180640,115700.0,117700.0,113600.0,114500.0,75592.0,8732982200.0,한진칼
20260819,180640,116400.0,116400.0,112100.0,116300.0,74500.0,8510896900.0,한진칼
20260818,180640,118700.0,119400.0,115000.0,118900.0,76346.0,8947751950.0,한진칼
20260814,180640,118500.0,120800.0,117800.0,120000.0,73770.0,8796130950.0,한진칼
20260813,180640,118900.0,121900.0,117400.0,119000.0,116345.0,13837273300.0,한진칼
20260812,180640,117900.0,122400.0,117900.0,118200.0,70732.0,8457976600.0,한진칼
20260811,180640,117000.0,120500.0,114100.0,117900.0,155972.0,18102774950.0,한진칼
20260810,180640,117800.0,118500.0,112300.0,116700.0,90610.0,10491849650.0,한진칼
20260807,180640,126000.0,127000.0,116200.0,118900.0,90970.0,10814137950.0,한진칼
20260806,180640,122000.0,127700.0,122000.0,127200.0,422973.0,50316706900.0,한진칼
20260805,180640,120500.0,132500.0,120500.0,122500.0,121901.0,15532516400.0,한진칼
20260804,180640,116300.0,120900.0,114600.0,120400.0,84832.0,9997248100.0,한진칼
20260803,180640,111700.0,120900.0,110400.0,119000.0,133211.0,15708225950.0,한진칼
20260731,180640,111600.0,115400.0,108700.0,111700.0,208874.0,23301352200.0,한진칼
20260730,180640,112400.0,117300.0,107600.0,108500.0,131779.0,14701929200.0,한진칼
20260729,180640,111100.0,117000.0,107700.0,111300.0,146178.0,16266003200.0,한진칼
20260907,443060,215000.0,216000.0,212000.0,212750.0,1067.0,227776750.0,HD현대마린솔루션
20260904,443060,208000.0,211500.0,205500.0,210500.0,41674.0,8731158000.0,HD현대마린솔루션
20260903,443060,199800.0,208000.0,199800.0,205500.0,62019.0,12691137050.0,HD현대마린솔루션
20260902,443060,200000.0,203500.0,198500.0,199000.0,63565.0,12754766550.0,HD현대마린솔루션
20260901,443060,207000.0,209000.0,201000.0,203000.0,56403.0,11491782500.0,HD현대마린솔루션
20260831,443060,219000.0,219500.0,206500.0,207500.0,181580.0,38043651750.0,HD현대마린솔루션
20260828,443060,219000.0,225000.0,215000.0,221000.0,109829.0,24051191250.0,HD현대마린솔루션
20260827,443060,222500.0,227000.0,219000.0,221000.0,57117.0,12708343750.0,HD현대마린솔루션
20260826,443060,210000.0,222000.0,207500.0,220500.0,65099.0,14105753430.0,HD현대마린솔루션
20260825,443060,204000.0,209000.0,199100.0,208000.0,66049.0,13582714200.0,HD현대마린솔루션
20260824,443060,197500.0,208000.0,195500.0,206500.0,92993.0,18862304400.0,HD현대마린솔루션
20260821,443060,199200.0,205500.0,196100.0,197700.0,87347.0,17440871750.0,HD현대마린솔루션
20260820,443060,207000.0,211000.0,202000.0,203000.0,92919.0,19163340250.0,HD현대마린솔루션
20260819,443060,197400.0,214000.0,196700.0,209500.0,79074.0,16383548300.0,HD현대마린솔루션
20260818,443060,195400.0,210000.0,195400.0,204000.0,105441.0,21536108350.0,HD현대마린솔루션
20260814,443060,199000.0,203500.0,194600.0,196800.0,124077.0,24495400800.0,HD현대마린솔루션
20260813,443060,200000.0,204000.0,193800.0,200500.0,91171.0,18146701600.0,HD현대마린솔루션
20260812,443060,201000.0,203000.0,196600.0,200000.0,57653.0,11519670100.0,HD현대마린솔루션
20260811,443060,203000.0,209000.0,200000.0,200000.0,39587.0,8019835750.0,HD현대마린솔루션
20260810,443060,196900.0,207500.0,196900.0,204500.0,66156.0,13418570000.0,HD현대마린솔루션
20260807,443060,193900.0,197000.0,190500.0,196400.0,40600.0,7866050800.0,HD현대마린솔루션
20260806,443060,192300.0,195900.0,188200.0,195800.0,56740.0,10930497350.0,HD현대마린솔루션
20260805,443060,185000.0,196800.0,185000.0,193100.0,86147.0,16636442550.0,HD현대마린솔루션
20260804,443060,181800.0,185800.0,180300.0,184900.0,128660.0,23534235600.0,HD현대마린솔루션
20260803,443060,181000.0,185000.0,178200.0,182900.0,63366.0,11526963550.0,HD현대마린솔루션
20260731,443060,184500.0,187700.0,179100.0,184000.0,171393.0,31176687750.0,HD현대마린솔루션
20260730,443060,181300.0,189500.0,178000.0,180700.0,147586.0,26749631800.0,HD현대마린솔루션
20260729,443060,194000.0,194800.0,175000.0,181200.0,128861.0,23611905150.0,HD현대마린솔루션
20260907,379810,26345.0,26345.0,26300.0,26325.0,62368.0,1642220962.0,KODEX 미국나스닥100
20260904,379810,26425.0,26545.0,26420.0,26470.0,15512891.0,411039287504.0,KODEX 미국나스닥100
20260903,379810,26240.0,26300.0,26125.0,26205.0,17459498.0,457697758353.0,KODEX 미국나스닥100
20260902,379810,26435.0,26460.0,26195.0,26235.0,17479174.0,460320375734.0,KODEX 미국나스닥100
20260901,379810,26695.0,26785.0,26585.0,26725.0,19102124.0,509898167731.0,KODEX 미국나스닥100
20260831,379810,26680.0,26780.0,26590.0,26695.0,15612617.0,416783932760.0,KODEX 미국나스닥100
20260828,379810,26990.0,27050.0,26830.0,26835.0,10484053.0,282816215917.0,KODEX 미국나스닥100
20260827,379810,27085.0,27100.0,26775.0,26855.0,19054957.0,512219805228.0,KODEX 미국나스닥100
20260826,379810,26665.0,26805.0,26560.0,26705.0,32279992.0,861228743952.0,KODEX 미국나스닥100
20260825,379810,26500.0,26765.0,26415.0,26765.0,96952791.0,2580589559501.0,KODEX 미국나스닥100
20260824,379810,26935.0,26940.0,26535.0,26595.0,29391668.0,785555020638.0,KODEX 미국나스닥100
20260821,379810,26885.0,26915.0,26715.0,26875.0,14663810.0,392735374426.0,KODEX 미국나스닥100
20260820,379810,27155.0,27310.0,27080.0,27235.0,13129837.0,357677201770.0,KODEX 미국나스닥100
20260819,379810,27530.0,27530.0,27095.0,27170.0,15478030.0,422962030449.0,KODEX 미국나스닥100
20260818,379810,28085.0,28090.0,27715.0,27790.0,17793720.0,495850624238.0,KODEX 미국나스닥100
20260814,379810,28190.0,28290.0,28070.0,28185.0,21283427.0,598538815714.0,KODEX 미국나스닥100
20260813,379810,27820.0,27965.0,27750.0,27965.0,9260546.0,257842772816.0,KODEX 미국나스닥100
20260812,379810,27620.0,27760.0,27585.0,27725.0,12079539.0,334432320862.0,KODEX 미국나스닥100
20260811,379810,27770.0,27855.0,27715.0,27790.0,10200109.0,283616240970.0,KODEX 미국나스닥100
20260810,379810,27715.0,28000.0,27680.0,27960.0,5057829.0,140923180520.0,KODEX 미국나스닥100
20260807,379810,27770.0,27825.0,27540.0,27605.0,9461981.0,261222049323.0,KODEX 미국나스닥100
20260806,379810,27715.0,27770.0,27460.0,27695.0,10494100.0,289770993352.0,KODEX 미국나스닥100
20260805,379810,28125.0,28160.0,27960.0,28090.0,8923146.0,250257818534.0,KODEX 미국나스닥100
20260804,379810,27350.0,27445.0,27020.0,27445.0,5748570.0,156599026178.0,KODEX 미국나스닥100
20260803,379810,27040.0,27055.0,26895.0,26965.0,4508805.0,121611415347.0,KODEX 미국나스닥100
20260731,379810,26680.0,27095.0,26670.0,26875.0,5972061.0,160689675742.0,KODEX 미국나스닥100
20260730,379810,26140.0,26370.0,25945.0,25990.0,7201148.0,187972989617.0,KODEX 미국나스닥100
20260729,379810,26898.0,27018.0,26235.0,26470.0,4818036.0,128202818696.0,KODEX 미국나스닥100
20260907,028050,45900.0,45900.0,45050.0,45350.0,62971.0,2862770150.0,삼성E&A
20260904,028050,46050.0,46050.0,44950.0,45850.0,917565.0,41738549850.0,삼성E&A
20260903,028050,44050.0,47000.0,43800.0,46100.0,1488007.0,67726417575.0,삼성E&A
20260902,028050,44250.0,44700.0,43500.0,43700.0,1031956.0,45250119250.0,삼성E&A
20260901,028050,46750.0,47000.0,45250.0,45800.0,939375.0,43107140175.0,삼성E&A
20260831,028050,48000.0,48000.0,46100.0,47100.0,844108.0,39568517250.0,삼성E&A
20260828,028050,49650.0,50500.0,48050.0,48750.0,1391713.0,67940639875.0,삼성E&A
20260827,028050,48450.0,51000.0,47650.0,50100.0,2479469.0,123687259775.0,삼성E&A
20260826,028050,47000.0,48600.0,46100.0,48250.0,2241390.0,106727783675.0,삼성E&A
20260825,028050,44850.0,46200.0,43450.0,45850.0,1124728.0,50786578300.0,삼성E&A
20260824,028050,44900.0,45850.0,44150.0,44800.0,1121597.0,50192392975.0,삼성E&A
20260821,028050,47400.0,47750.0,45000.0,45150.0,1553910.0,70549916600.0,삼성E&A
20260820,028050,48500.0,49950.0,47700.0,48050.0,1350895.0,65719876875.0,삼성E&A
20260819,028050,45900.0,49600.0,45300.0,48500.0,1557136.0,74676118850.0,삼성E&A
20260818,028050,49350.0,49650.0,47150.0,47900.0,1247136.0,60458353150.0,삼성E&A
20260814,028050,49200.0,50800.0,48450.0,49800.0,1592948.0,78818866300.0,삼성E&A
20260813,028050,49450.0,50400.0,48650.0,49000.0,1780130.0,87799965125.0,삼성E&A
20260812,028050,48800.0,50100.0,48450.0,49300.0,1407550.0,69373928850.0,삼성E&A
20260811,028050,48600.0,49750.0,47750.0,48950.0,1380168.0,67693967150.0,삼성E&A
20260810,028050,48150.0,49100.0,47400.0,48800.0,1221377.0,59296571125.0,삼성E&A
20260807,028050,49150.0,49950.0,47300.0,48100.0,1781140.0,85610071300.0,삼성E&A
20260806,028050,49300.0,51400.0,48300.0,49450.0,2198958.0,109245448050.0,삼성E&A
20260805,028050,48600.0,49650.0,47100.0,49100.0,2451641.0,119721176825.0,삼성E&A
20260804,028050,44400.0,48000.0,44200.0,47750.0,2750339.0,127671559100.0,삼성E&A
20260803,028050,42850.0,45800.0,42150.0,44400.0,1897787.0,84155518050.0,삼성E&A
20260731,028050,43000.0,43800.0,42200.0,43800.0,1856844.0,80106559350.0,삼성E&A
20260730,028050,38900.0,43300.0,38900.0,41000.0,2218636.0,91857881775.0,삼성E&A
20260729,028050,45050.0,45150.0,38500.0,39750.0,2898163.0,118621159225.0,삼성E&A
20260907,007660,115100.0,118000.0,114500.0,115000.0,44886.0,5214646750.0,이수페타시스
20260904,007660,107300.0,111700.0,107300.0,111100.0,374790.0,41212630450.0,이수페타시스
20260903,007660,113300.0,114500.0,103900.0,106000.0,439601.0,47333858300.0,이수페타시스
20260902,007660,107900.0,115800.0,107700.0,112000.0,701127.0,79724503900.0,이수페타시스
20260901,007660,112600.0,113800.0,110200.0,111100.0,269221.0,29997498650.0,이수페타시스
20260831,007660,108800.0,114500.0,106800.0,114000.0,502564.0,56223027700.0,이수페타시스
20260828,007660,112000.0,115900.0,110900.0,112800.0,604594.0,68437838450.0,이수페타시스
20260827,007660,113900.0,113900.0,110000.0,112800.0,596928.0,66909791050.0,이수페타시스
20260826,007660,107100.0,111900.0,106000.0,110800.0,786702.0,86509941450.0,이수페타시스
20260825,007660,98800.0,107200.0,97600.0,106900.0,685444.0,71259910250.0,이수페타시스
20260824,007660,99600.0,106000.0,99000.0,100600.0,484820.0,49701888900.0,이수페타시스
20260821,007660,102100.0,104000.0,97300.0,99300.0,525807.0,52321188500.0,이수페타시스
20260820,007660,104500.0,106000.0,101300.0,105000.0,635229.0,66137662150.0,이수페타시스
20260819,007660,99900.0,110800.0,97600.0,104400.0,1527629.0,162498768050.0,이수페타시스
20260818,007660,97500.0,107600.0,95500.0,102900.0,1427580.0,147685705700.0,이수페타시스
20260814,007660,98700.0,98900.0,90000.0,95600.0,685133.0,64035519950.0,이수페타시스
20260813,007660,94000.0,98300.0,93100.0,96800.0,718491.0,69373459450.0,이수페타시스
20260812,007660,89200.0,91400.0,87500.0,90100.0,384945.0,34618494250.0,이수페타시스
20260811,007660,91300.0,91300.0,87200.0,87800.0,592325.0,52388464200.0,이수페타시스
20260810,007660,85100.0,93100.0,83100.0,93000.0,676405.0,61191567850.0,이수페타시스
20260807,007660,84400.0,85800.0,80000.0,82300.0,364158.0,30007568800.0,이수페타시스
20260806,007660,83200.0,86000.0,80700.0,83100.0,410614.0,34241550100.0,이수페타시스
20260805,007660,85800.0,86000.0,81500.0,84700.0,626295.0,52617165250.0,이수페타시스
20260804,007660,76200.0,79700.0,72500.0,79600.0,626109.0,48046507200.0,이수페타시스
20260803,007660,72400.0,77500.0,71000.0,74500.0,605831.0,45220532150.0,이수페타시스
20260731,007660,68200.0,75500.0,66100.0,74500.0,1231888.0,88737517550.0,이수페타시스
20260730,007660,60400.0,65400.0,57900.0,59200.0,1233486.0,74867757400.0,이수페타시스
20260729,007660,72600.0,74300.0,60000.0,64000.0,1100218.0,71562844750.0,이수페타시스
20260907,090430,143100.0,143100.0,141200.0,141900.0,5216.0,741548600.0,아모레퍼시픽
20260904,090430,143000.0,144500.0,140900.0,143300.0,127426.0,18227450850.0,아모레퍼시픽
20260903,090430,143500.0,149000.0,139900.0,142500.0,228335.0,32918603200.0,아모레퍼시픽
20260902,090430,143000.0,147450.0,141900.0,142300.0,182347.0,26402816700.0,아모레퍼시픽
20260901,090430,147000.0,150800.0,144500.0,146300.0,182153.0,26745266350.0,아모레퍼시픽
20260831,090430,150000.0,152500.0,146500.0,147200.0,401172.0,59709943600.0,아모레퍼시픽
20260828,090430,143000.0,151200.0,142200.0,150600.0,449386.0,67114340650.0,아모레퍼시픽
20260827,090430,144600.0,146350.0,140000.0,142400.0,206337.0,29600587350.0,아모레퍼시픽
20260826,090430,142500.0,146900.0,140300.0,143500.0,306226.0,44151360150.0,아모레퍼시픽
20260825,090430,141500.0,145300.0,140300.0,143300.0,422286.0,60696543150.0,아모레퍼시픽
20260824,090430,137900.0,141500.0,137300.0,139900.0,295143.0,41324086600.0,아모레퍼시픽
20260821,090430,136900.0,138500.0,135200.0,138000.0,207098.0,28404621500.0,아모레퍼시픽
20260820,090430,132600.0,137200.0,132400.0,136600.0,188995.0,25728822250.0,아모레퍼시픽
20260819,090430,131400.0,133850.0,130500.0,133100.0,161771.0,21428122050.0,아모레퍼시픽
20260818,090430,134000.0,134000.0,130200.0,132200.0,254015.0,33547398350.0,아모레퍼시픽
20260814,090430,132800.0,136200.0,131200.0,135700.0,230356.0,31096991250.0,아모레퍼시픽
20260813,090430,134800.0,136900.0,133400.0,134500.0,366247.0,49380783350.0,아모레퍼시픽
20260812,090430,139000.0,141100.0,135000.0,135700.0,335741.0,46177269500.0,아모레퍼시픽
20260811,090430,136500.0,139500.0,134000.0,137300.0,365683.0,50347208924.0,아모레퍼시픽
20260810,090430,139900.0,140000.0,131200.0,135800.0,359628.0,48277124100.0,아모레퍼시픽
20260807,090430,135900.0,142000.0,135200.0,141800.0,435171.0,60784451500.0,아모레퍼시픽
20260806,090430,132400.0,138100.0,132100.0,137800.0,529100.0,72228488400.0,아모레퍼시픽
20260805,090430,131200.0,135700.0,130200.0,131300.0,376033.0,49908550500.0,아모레퍼시픽
20260804,090430,128700.0,134000.0,127900.0,131900.0,383994.0,50358987100.0,아모레퍼시픽
20260803,090430,129400.0,133500.0,127700.0,129800.0,326423.0,42339036650.0,아모레퍼시픽
20260731,090430,131000.0,131000.0,121400.0,130000.0,826875.0,105457424600.0,아모레퍼시픽
20260730,090430,121900.0,134000.0,120800.0,134000.0,1176541.0,151117118050.0,아모레퍼시픽
20260729,090430,120300.0,126900.0,119200.0,121900.0,533493.0,65342214050.0,아모레퍼시픽
20260907,161390,65500.0,66000.0,65100.0,65400.0,4352.0,284704200.0,한국타이어앤테크놀로지
20260904,161390,67000.0,67000.0,64800.0,65400.0,126910.0,8297965950.0,한국타이어앤테크놀로지
20260903,161390,65600.0,67500.0,64800.0,66500.0,216730.0,14333045400.0,한국타이어앤테크놀로지
20260902,161390,65000.0,65600.0,64000.0,65600.0,218920.0,14219447650.0,한국타이어앤테크놀로지
20260901,161390,66200.0,67500.0,66000.0,67400.0,512523.0,34483071350.0,한국타이어앤테크놀로지
20260831,161390,65900.0,67800.0,64000.0,66600.0,522661.0,34748925050.0,한국타이어앤테크놀로지
20260828,161390,65000.0,66400.0,64200.0,66400.0,216555.0,14186473300.0,한국타이어앤테크놀로지
20260827,161390,68600.0,69300.0,64900.0,65600.0,313742.0,20654815650.0,한국타이어앤테크놀로지
20260826,161390,67600.0,68700.0,66200.0,68300.0,128954.0,8757929350.0,한국타이어앤테크놀로지
20260825,161390,66800.0,67200.0,65000.0,66900.0,122079.0,8133912550.0,한국타이어앤테크놀로지
20260824,161390,65800.0,66800.0,65100.0,66800.0,163883.0,10852711500.0,한국타이어앤테크놀로지
20260821,161390,65900.0,66600.0,64600.0,66000.0,162112.0,10647477000.0,한국타이어앤테크놀로지
20260820,161390,67500.0,68000.0,66200.0,66500.0,304767.0,20335075700.0,한국타이어앤테크놀로지
20260819,161390,66900.0,68300.0,65100.0,68100.0,161262.0,10842607550.0,한국타이어앤테크놀로지
20260818,161390,70900.0,71300.0,68000.0,69100.0,246210.0,16954230650.0,한국타이어앤테크놀로지
20260814,161390,71200.0,73200.0,70500.0,71600.0,222029.0,15879768450.0,한국타이어앤테크놀로지
20260813,161390,69800.0,72800.0,69800.0,71500.0,461925.0,32870858950.0,한국타이어앤테크놀로지
20260812,161390,67500.0,72000.0,67000.0,70100.0,427131.0,30006787450.0,한국타이어앤테크놀로지
20260811,161390,70300.0,71000.0,64100.0,65500.0,302718.0,20227132850.0,한국타이어앤테크놀로지
20260810,161390,70100.0,70800.0,68400.0,70000.0,178766.0,12512475850.0,한국타이어앤테크놀로지
20260807,161390,69700.0,70900.0,69200.0,70500.0,236264.0,16550047850.0,한국타이어앤테크놀로지
20260806,161390,68000.0,71200.0,68000.0,70500.0,262601.0,18413165300.0,한국타이어앤테크놀로지
20260805,161390,68300.0,70900.0,67500.0,67700.0,400026.0,27485551550.0,한국타이어앤테크놀로지
20260804,161390,66700.0,67900.0,65600.0,67700.0,180614.0,12119061900.0,한국타이어앤테크놀로지
20260803,161390,66800.0,68000.0,66000.0,66800.0,221274.0,14787873000.0,한국타이어앤테크놀로지
20260731,161390,67300.0,68800.0,66300.0,67600.0,366179.0,24714250200.0,한국타이어앤테크놀로지
20260730,161390,66900.0,68200.0,63600.0,65100.0,516971.0,33927605498.0,한국타이어앤테크놀로지
20260729,161390,67300.0,68400.0,64000.0,65900.0,446429.0,29423050010.0,한국타이어앤테크놀로지
20260907,488770,105445.0,105447.0,105445.0,105445.0,19725.0,2079915767.0,KODEX 머니마켓액티브
20260904,488770,105430.0,105435.0,105430.0,105435.0,466662.0,49200923165.0,KODEX 머니마켓액티브
20260903,488770,105405.0,105410.0,105405.0,105410.0,727125.0,76645340819.0,KODEX 머니마켓액티브
20260902,488770,105395.0,105400.0,105395.0,105400.0,547395.0,57694318773.0,KODEX 머니마켓액티브
20260901,488770,105390.0,105390.0,105385.0,105390.0,506754.0,53406050584.0,KODEX 머니마켓액티브
20260831,488770,105375.0,105380.0,105375.0,105380.0,515961.0,54370906179.0,KODEX 머니마켓액티브
20260828,488770,105360.0,105365.0,105360.0,105365.0,413003.0,43514506955.0,KODEX 머니마켓액티브
20260827,488770,105340.0,105345.0,105340.0,105345.0,840466.0,88538409648.0,KODEX 머니마켓액티브
20260826,488770,105340.0,105340.0,105335.0,105335.0,499530.0,52619191740.0,KODEX 머니마켓액티브
20260825,488770,105330.0,105330.0,105325.0,105330.0,475339.0,50066317423.0,KODEX 머니마켓액티브
20260824,488770,105315.0,105320.0,105315.0,105320.0,642070.0,67621105721.0,KODEX 머니마켓액티브
20260821,488770,105310.0,105310.0,105305.0,105305.0,701786.0,73902552896.0,KODEX 머니마켓액티브
20260820,488770,105275.0,105280.0,105275.0,105280.0,861666.0,90715305645.0,KODEX 머니마켓액티브
20260819,488770,105265.0,105270.0,105265.0,105265.0,662338.0,69722338268.0,KODEX 머니마켓액티브
20260818,488770,105255.0,105260.0,105255.0,105255.0,1431807.0,150706998789.0,KODEX 머니마켓액티브
20260814,488770,105250.0,105255.0,105250.0,105255.0,722624.0,76057455595.0,KODEX 머니마켓액티브
20260813,488770,105215.0,105215.0,105212.0,105215.0,960442.0,101052124291.0,KODEX 머니마켓액티브
20260812,488770,105200.0,105205.0,105200.0,105205.0,506883.0,53325163899.0,KODEX 머니마켓액티브
20260811,488770,105190.0,105195.0,105190.0,105195.0,506167.0,53244784298.0,KODEX 머니마켓액티브
20260810,488770,105180.0,105185.0,105180.0,105180.0,562244.0,59138240166.0,KODEX 머니마켓액티브
20260807,488770,105170.0,105175.0,105170.0,105175.0,458625.0,48234599852.0,KODEX 머니마켓액티브
20260806,488770,105140.0,105145.0,105140.0,105145.0,808905.0,85051606052.0,KODEX 머니마켓액티브
20260805,488770,105130.0,105135.0,105130.0,105130.0,725182.0,76239541493.0,KODEX 머니마켓액티브
20260804,488770,105120.0,105125.0,105120.0,105125.0,668470.0,70271411122.0,KODEX 머니마켓액티브
20260803,488770,105110.0,105115.0,105110.0,105115.0,685141.0,72016501320.0,KODEX 머니마켓액티브
20260731,488770,105100.0,105105.0,105100.0,105105.0,1355114.0,142424911835.0,KODEX 머니마켓액티브
20260730,488770,105070.0,105075.0,105070.0,105075.0,1008819.0,106000391112.0,KODEX 머니마켓액티브
20260729,488770,105065.0,105065.0,105060.0,105065.0,983226.0,103299572243.0,KODEX 머니마켓액티브
20260907,016360,87600.0,87700.0,87100.0,87600.0,6798.0,594530000.0,삼성증권
20260904,016360,87500.0,87900.0,86300.0,86800.0,156593.0,13611450400.0,삼성증권
20260903,016360,85700.0,87300.0,84500.0,86600.0,334829.0,28846234850.0,삼성증권
20260902,016360,86700.0,87300.0,85000.0,85200.0,254460.0,21792307750.0,삼성증권
20260901,016360,87200.0,88500.0,86300.0,88300.0,280715.0,24552687350.0,삼성증권
20260831,016360,86700.0,88100.0,85400.0,88000.0,255793.0,22309042850.0,삼성증권
20260828,016360,87800.0,88500.0,87100.0,88500.0,200316.0,17618300350.0,삼성증권
20260827,016360,89900.0,90900.0,87100.0,88300.0,265524.0,23449031250.0,삼성증권
20260826,016360,88400.0,88900.0,87500.0,88500.0,282485.0,24958824700.0,삼성증권
20260825,016360,85400.0,88400.0,84100.0,88400.0,402841.0,35026271100.0,삼성증권
20260824,016360,88200.0,88300.0,85600.0,86600.0,674367.0,58248246750.0,삼성증권
20260821,016360,92300.0,93100.0,90000.0,92000.0,928948.0,85196491150.0,삼성증권
20260820,016360,86700.0,93900.0,86400.0,92400.0,1050392.0,96521600550.0,삼성증권
20260819,016360,86200.0,87200.0,83400.0,85000.0,868233.0,73587635350.0,삼성증권
20260818,016360,92700.0,92800.0,87600.0,88800.0,597818.0,53677537450.0,삼성증권
20260814,016360,92700.0,93300.0,91800.0,93000.0,473641.0,43766589150.0,삼성증권
20260813,016360,95000.0,97100.0,92100.0,92500.0,763025.0,71189009850.0,삼성증권
20260812,016360,93200.0,94800.0,92700.0,93100.0,340468.0,31877331450.0,삼성증권
20260811,016360,92100.0,93900.0,91200.0,92700.0,293976.0,27306285400.0,삼성증권
20260810,016360,91100.0,93500.0,90700.0,93200.0,507337.0,46777246750.0,삼성증권
20260807,016360,95500.0,95700.0,90400.0,91000.0,671541.0,61502466750.0,삼성증권
20260806,016360,96400.0,97100.0,93600.0,95400.0,476734.0,45238925100.0,삼성증권
20260805,016360,101400.0,102000.0,96000.0,97600.0,660743.0,64333634350.0,삼성증권
20260804,016360,98100.0,98600.0,95200.0,98600.0,260697.0,25286544250.0,삼성증권
20260803,016360,98100.0,98600.0,95700.0,97000.0,336831.0,32589883150.0,삼성증권
20260731,016360,95400.0,100100.0,94000.0,99800.0,491497.0,48141941400.0,삼성증권
20260730,016360,86900.0,95700.0,86900.0,90300.0,543457.0,49762650800.0,삼성증권
20260729,016360,93200.0,94900.0,82700.0,87900.0,680702.0,59562269050.0,삼성증권
20260907,278530,39710.0,39740.0,39550.0,39615.0,26393.0,1046782099.0,KODEX 200TR
20260904,278530,38030.0,38670.0,37925.0,38265.0,644940.0,24689559802.0,KODEX 200TR
20260903,278530,37995.0,38230.0,36675.0,37540.0,2917910.0,109807328338.0,KODEX 200TR
20260902,278530,37875.0,38275.0,37475.0,37500.0,764784.0,28924236273.0,KODEX 200TR
20260901,278530,38865.0,39265.0,38430.0,39075.0,666733.0,25970232186.0,KODEX 200TR
20260831,278530,37860.0,38945.0,37310.0,38940.0,981294.0,37434962056.0,KODEX 200TR
20260828,278530,39105.0,39575.0,38770.0,38825.0,995783.0,38915249602.0,KODEX 200TR
20260827,278530,40125.0,40180.0,39200.0,39525.0,605104.0,24006198333.0,KODEX 200TR
20260826,278530,38460.0,39520.0,38375.0,38985.0,711686.0,27831748651.0,KODEX 200TR
20260825,278530,37290.0,38655.0,36620.0,38655.0,827552.0,31175679431.0,KODEX 200TR
20260824,278530,39615.0,39665.0,38135.0,38380.0,1233511.0,47614711843.0,KODEX 200TR
20260821,278530,38740.0,40135.0,38550.0,39825.0,1488462.0,59075105619.0,KODEX 200TR
20260820,278530,38020.0,39590.0,37540.0,39175.0,1791872.0,69996866091.0,KODEX 200TR
20260819,278530,37200.0,37670.0,36460.0,36895.0,1795713.0,66299925855.0,KODEX 200TR
20260818,278530,40985.0,41540.0,38835.0,39320.0,1590104.0,63790013631.0,KODEX 200TR
20260814,278530,39915.0,40140.0,39165.0,39865.0,1296647.0,51412735162.0,KODEX 200TR
