date,code,close,prsn_net,frgn_net,orgn_net,prsn_buy,frgn_buy,orgn_buy,prsn_sell,frgn_sell,orgn_sell
20260730,128940,311500.0,-10800.0,12083.0,-1724.0,14685.0,38456.0,24517.0,25485.0,26373.0,26241.0
20260730,131290,143600.0,12871.0,22293.0,-35107.0,33447.0,78468.0,29284.0,20576.0,56175.0,64391.0
20260730,131970,51800.0,-1881.0,42532.0,-39145.0,114818.0,168676.0,74266.0,116699.0,126144.0,113411.0
20260730,133690,173865.0,37082.0,58639.0,-98411.0,146553.0,412133.0,763113.0,109471.0,353494.0,861524.0
20260730,137400,25650.0,-44451.0,29829.0,6668.0,29793.0,87957.0,43645.0,74244.0,58128.0,36977.0
20260730,138040,124100.0,-151693.0,20799.0,136936.0,30498.0,235518.0,218760.0,182191.0,214719.0,81824.0
20260730,138930,14800.0,196743.0,-276254.0,81375.0,291839.0,744421.0,404020.0,95096.0,1020675.0,322645.0
20260730,139130,16510.0,-126010.0,57093.0,82323.0,26513.0,651622.0,157144.0,152523.0,594529.0,74821.0
20260730,139260,100300.0,-25395.0,11650.0,13847.0,57668.0,984228.0,799301.0,83063.0,972578.0,785454.0
20260730,140410,51000.0,16367.0,-17519.0,2.0,57537.0,35398.0,6.0,41170.0,52917.0,4.0
20260730,140860,227000.0,1450.0,5554.0,-7003.0,3844.0,33472.0,8881.0,2394.0,27918.0,15884.0
20260730,141080,77900.0,-17303.0,113072.0,-96070.0,106772.0,237876.0,88446.0,124075.0,124804.0,184516.0
20260730,145020,224500.0,451.0,2516.0,-3249.0,7541.0,15922.0,13566.0,7090.0,13406.0,16815.0
20260730,148020,88345.0,4854.0,75721.0,-81916.0,65443.0,1565637.0,764903.0,60589.0,1489916.0,846819.0
20260730,160190,12150.0,-10215.0,4238.0,5977.0,28421.0,83273.0,16518.0,38636.0,79035.0,10541.0
20260730,161390,65100.0,6097.0,-61976.0,55982.0,26401.0,370397.0,119979.0,20304.0,432373.0,63997.0
20260730,161510,23780.0,-17155.0,60952.0,-41501.0,253429.0,647817.0,273102.0,270584.0,586865.0,314603.0
20260730,161580,20150.0,-39199.0,51149.0,-12050.0,40331.0,100161.0,24701.0,79530.0,49012.0,36751.0
20260730,161890,93200.0,-12748.0,85709.0,-71843.0,104563.0,166087.0,62612.0,117311.0,80378.0,134455.0
20260730,166090,43150.0,-3818.0,-18304.0,22191.0,30223.0,49395.0,64968.0,34041.0,67699.0,42777.0
20260730,171090,49500.0,4914.0,-4552.0,-389.0,23435.0,20560.0,8171.0,18521.0,25112.0,8560.0
20260730,174900,17280.0,-22933.0,17650.0,4696.0,45582.0,85279.0,9646.0,68515.0,67629.0,4950.0
20260730,175330,26900.0,-34023.0,-35619.0,71663.0,24016.0,225718.0,158377.0,58039.0,261337.0,86714.0
20260730,178320,27900.0,-48749.0,74670.0,-11757.0,316190.0,416281.0,71834.0,364939.0,341611.0,83591.0
20260730,180640,108500.0,9106.0,-22883.0,-3140.0,31176.0,57059.0,26017.0,22070.0,79942.0,29157.0
20260730,181710,33800.0,-15199.0,7240.0,7433.0,16602.0,42941.0,16058.0,31801.0,35701.0,8625.0
20260730,183300,21799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260730,189300,49250.0,-15418.0,19064.0,-3913.0,11853.0,54374.0,13528.0,27271.0,35310.0,17441.0
20260730,192820,185900.0,2858.0,-31072.0,23507.0,25182.0,32413.0,42437.0,22324.0,63485.0,18930.0
20260730,195940,34900.0,22802.0,-25578.0,1615.0,67463.0,82999.0,77993.0,44661.0,108577.0,76378.0
20260730,196170,215062.0,-529.0,18947.0,-19595.0,117168.0,121252.0,87808.0,117697.0,102305.0,107403.0
20260730,204270,11210.0,-4092.0,3832.0,260.0,110514.0,85178.0,16772.0,114606.0,81346.0,16512.0
20260730,204320,39750.0,5071.0,79339.0,-82390.0,262200.0,353700.0,165436.0,257129.0,274361.0,247826.0
20260730,207940,1527000.0,-16500.0,989.0,18454.0,6855.0,41739.0,34995.0,23355.0,40750.0,16541.0
20260730,211050,9490.0,-10293.0,34303.0,-8228.0,25363.0,75522.0,51102.0,35656.0,41219.0,59330.0
20260730,213420,26800.0,-31824.0,765.0,31224.0,15625.0,79061.0,69665.0,47449.0,78296.0,38441.0
20260730,214150,37550.0,-24418.0,6735.0,17830.0,62114.0,163324.0,82478.0,86532.0,156589.0,64648.0
20260730,214370,49300.0,-33889.0,41652.0,-3453.0,17750.0,76172.0,25943.0,51639.0,34520.0,29396.0
20260730,214430,53000.0,-827.0,5630.0,-4903.0,19395.0,22772.0,4053.0,20222.0,17142.0,8956.0
20260730,214450,348000.0,-15141.0,7568.0,6592.0,97838.0,134734.0,117450.0,112979.0,127166.0,110858.0
20260730,218410,35300.0,-8361.0,-8490.0,16295.0,55569.0,103277.0,80271.0,63930.0,111767.0,63976.0
20260730,222080,5940.0,-143871.0,134249.0,9379.0,235401.0,350589.0,192930.0,379272.0,216340.0,183551.0
20260730,222800,63800.0,23918.0,68199.0,-100708.0,198051.0,320526.0,165552.0,174133.0,252327.0,266260.0
20260730,225570,8610.0,-13195.0,31347.0,-18152.0,27372.0,84069.0,39439.0,40567.0,52722.0,57591.0
20260730,226950,89500.0,16382.0,43084.0,-60280.0,76127.0,117924.0,33822.0,59745.0,74840.0,94102.0
20260730,229200,10605.0,3027834.0,487668.0,-3761074.0,13386007.0,16763297.0,35276849.0,10358173.0,16275629.0,39037923.0
20260730,232140,7140.0,-45788.0,81792.0,-20801.0,213092.0,441821.0,56857.0,258880.0,360029.0,77658.0
20260730,233740,4120.0,17009302.0,-12985.0,-17176425.0,69793251.0,52156385.0,2297405.0,52783949.0,52169370.0,19473830.0
20260730,237690,84700.0,14951.0,48143.0,-56811.0,47988.0,104112.0,34591.0,33037.0,55969.0,91402.0
20260730,240810,76300.0,-30625.0,208953.0,-173170.0,442283.0,643627.0,247054.0,472908.0,434674.0,420224.0
20260730,241560,57600.0,-7717.0,3778.0,3980.0,26610.0,266121.0,72748.0,34327.0,262343.0,68768.0
20260730,241710,80000.0,-1598.0,-33548.0,35180.0,14188.0,20747.0,52351.0,15786.0,54295.0,17171.0
20260730,247540,94980.0,-108940.0,95352.0,14593.0,87457.0,257535.0,188267.0,196397.0,162183.0,173674.0
20260730,251270,38450.0,-60211.0,15441.0,44824.0,11603.0,117776.0,143339.0,71814.0,102335.0,98515.0
20260730,251970,46400.0,-13540.0,-2978.0,15413.0,31034.0,41050.0,48096.0,44574.0,44028.0,32683.0
20260730,252990,9070.0,34372.0,253654.0,-287169.0,278788.0,495999.0,224833.0,244416.0,242345.0,512002.0
20260730,253450,21050.0,-15709.0,8293.0,7417.0,6234.0,42802.0,34162.0,21943.0,34509.0,26745.0
20260730,253590,6900.0,-11879.0,16674.0,-4795.0,208580.0,227990.0,14717.0,220459.0,211316.0,19512.0
20260730,257720,33050.0,29013.0,9288.0,-46808.0,227112.0,335974.0,189511.0,198099.0,326686.0,236319.0
20260730,259960,259000.0,-51997.0,-13112.0,49711.0,13178.0,99095.0,122657.0,65175.0,112207.0,72946.0
20260730,263750,32100.0,-23857.0,2278.0,20617.0,84178.0,100773.0,63311.0,108035.0,98495.0,42694.0
20260730,267250,193900.0,-16037.0,-20045.0,38713.0,19042.0,165038.0,77189.0,35079.0,185083.0,38476.0
20260730,267260,583000.0,-19732.0,49466.0,-29338.0,24491.0,315331.0,53106.0,44223.0,265865.0,82444.0
20260730,267270,114200.0,14748.0,149727.0,-167324.0,153044.0,330003.0,143298.0,138296.0,180276.0,310622.0
20260730,271560,135300.0,-2157.0,-31362.0,34694.0,26223.0,58674.0,71494.0,28380.0,90036.0,36800.0
20260730,272210,55100.0,-205944.0,153278.0,54694.0,204094.0,480736.0,281445.0,410038.0,327458.0,226751.0
20260730,272290,17280.0,-28691.0,-9147.0,1751.0,40157.0,74063.0,59167.0,68848.0,83210.0,57416.0
20260730,273130,109600.0,-854.0,25.0,829.0,508.0,639.0,82566.0,1362.0,614.0,81737.0
20260730,277810,373000.0,59000.0,-39141.0,-19916.0,170720.0,84417.0,16595.0,111720.0,123558.0,36511.0
20260730,278280,28250.0,-3931.0,5277.0,-1264.0,9653.0,17024.0,10660.0,13584.0,11747.0,11924.0
20260730,278470,315000.0,6222.0,-277.0,-6429.0,53869.0,150060.0,62563.0,47647.0,150337.0,68992.0
20260730,278530,31775.0,35618.0,-51790.0,10882.0,361513.0,1240307.0,680294.0,325895.0,1292097.0,669412.0
20260730,278540,31300.0,-4866.0,-4486.0,9352.0,6671.0,50466.0,73066.0,11537.0,54952.0,63714.0
20260730,281740,9650.0,-26020.0,46325.0,-22310.0,129974.0,191508.0,55636.0,155994.0,145183.0,77946.0
20260730,282330,126400.0,-634.0,-559.0,1402.0,2105.0,39900.0,19419.0,2739.0,40459.0,18017.0
20260730,290650,49878.0,-31423.0,47402.0,-15430.0,32698.0,158592.0,20885.0,64121.0,111190.0,36315.0
20260730,293490,7500.0,-96298.0,54613.0,41885.0,76368.0,199231.0,122145.0,172666.0,144618.0,80260.0
20260730,295310,30650.0,-10351.0,15536.0,-4900.0,22839.0,50311.0,8233.0,33190.0,34775.0,13133.0
20260730,298040,1894000.0,4512.0,32365.0,-36807.0,19408.0,87888.0,9146.0,14896.0,55523.0,45953.0
20260730,298380,60800.0,-58409.0,74843.0,-18306.0,81798.0,185390.0,66883.0,140207.0,110547.0,85189.0
20260730,302440,33150.0,-40131.0,23644.0,17693.0,12962.0,68973.0,38842.0,53093.0,45329.0,21149.0
20260730,307950,315500.0,27779.0,15914.0,-43940.0,72059.0,71644.0,18403.0,44280.0,55730.0,62343.0
20260730,310210,100800.0,-7187.0,15268.0,-13489.0,23515.0,59444.0,15493.0,30702.0,44176.0,28982.0
20260730,310970,39060.0,-1634.0,93.0,-253.0,8533.0,27200.0,132502.0,10167.0,27107.0,132755.0
20260730,316140,32700.0,-690976.0,118072.0,588425.0,383621.0,2621284.0,1061471.0,1074597.0,2503212.0,473046.0
20260730,319400,19350.0,457777.0,-412975.0,-43255.0,2327135.0,631253.0,76006.0,1869358.0,1044228.0,119261.0
20260730,319660,101400.0,-43976.0,211892.0,-164602.0,124982.0,468381.0,88213.0,168958.0,256489.0,252815.0
20260730,323280,24050.0,-55274.0,58801.0,-9569.0,127066.0,178694.0,29852.0,182340.0,119893.0,39421.0
20260730,323410,21800.0,-254438.0,83020.0,171420.0,81556.0,844714.0,356370.0,335994.0,761694.0,184950.0
20260730,326030,77600.0,-45485.0,45650.0,12889.0,18243.0,96554.0,37785.0,63728.0,50904.0,24896.0
20260730,327260,17220.0,-3681.0,2145.0,1647.0,56659.0,70556.0,25361.0,60340.0,68411.0,23714.0
20260730,328130,8520.0,54287.0,-48894.0,-5910.0,116326.0,89533.0,51441.0,62039.0,138427.0,57351.0
20260730,329180,448000.0,-9381.0,-32392.0,39915.0,50683.0,161715.0,129381.0,60064.0,194107.0,89466.0
20260730,336260,18900.0,217662.0,-161756.0,-60383.0,514827.0,661649.0,66791.0,297165.0,823405.0,127174.0
20260730,336570,4380.0,-93023.0,92601.0,1535.0,286357.0,274713.0,2086.0,379380.0,182112.0,551.0
20260730,340570,27228.0,4239.0,-576.0,-3691.0,19205.0,12269.0,444.0,14966.0,12845.0,4135.0
20260730,347700,12950.0,-87654.0,58271.0,27734.0,297998.0,310429.0,36823.0,385652.0,252158.0,9089.0
20260730,347850,45700.0,-82842.0,119907.0,-31065.0,503223.0,512067.0,61179.0,586065.0,392160.0,92244.0
20260730,348340,15366.0,6968.0,2121.0,-9560.0,68867.0,80351.0,12318.0,61899.0,78230.0,21878.0
20260730,348370,14910.0,-44344.0,29587.0,15453.0,44147.0,101903.0,38022.0,88491.0,72316.0,22569.0
20260730,352820,163000.0,1456.0,126099.0,-127380.0,113604.0,253065.0,91048.0,112148.0,126966.0,218428.0
20260730,353200,74500.0,59931.0,326580.0,-383576.0,509869.0,749607.0,66335.0,449938.0,423027.0,449911.0
20260730,356860,20550.0,-2265.0,-5183.0,7522.0,68648.0,83444.0,53405.0,70913.0,88627.0,45883.0
20260730,357780,224500.0,-5800.0,16251.0,-10441.0,6714.0,38006.0,11863.0,12514.0,21755.0,22304.0
20260730,357870,57835.0,-15281.0,-18.0,15883.0,102357.0,1040.0,135791.0,117638.0,1058.0,119908.0
20260730,358570,6820.0,-53409.0,79698.0,-20681.0,42193.0,227889.0,52085.0,95602.0,148191.0,72766.0
20260730,360200,26390.0,78961.0,7055.0,-91144.0,220129.0,62347.0,275638.0,141168.0,55292.0,366782.0
20260730,360750,26110.0,524551.0,-230740.0,-314723.0,1934014.0,1812069.0,20050974.0,1409463.0,2042809.0,20365697.0
20260730,365340,25550.0,-1455.0,7985.0,-6595.0,8494.0,28808.0,13702.0,9949.0,20823.0,20297.0
20260730,367380,29890.0,84932.0,3667.0,-89866.0,213960.0,96671.0,250555.0,129028.0,93004.0,340421.0
20260730,373220,320000.0,-83833.0,19896.0,64306.0,20169.0,249965.0,209535.0,104002.0,230069.0,145229.0
20260730,375500,54100.0,-92058.0,71874.0,19745.0,73108.0,198987.0,74874.0,165166.0,127113.0,55129.0
20260730,376300,19050.0,-9957.0,12221.0,-2239.0,6090.0,31958.0,9680.0,16047.0,19737.0,11919.0
20260730,376900,26700.0,-2275.0,8374.0,-220.0,311956.0,50377.0,454.0,314231.0,42003.0,674.0
20260730,377300,39900.0,-67957.0,53316.0,14638.0,55818.0,127555.0,59395.0,123775.0,74239.0,44757.0
20260730,379800,23730.0,416411.0,143346.0,-564814.0,1215914.0,1624150.0,17100211.0,799503.0,1480804.0,17665025.0
20260730,379810,25990.0,428611.0,42740.0,-478476.0,1312576.0,757675.0,5111863.0,883965.0,714935.0,5590339.0
20260730,381170,29730.0,-35702.0,-1039.0,55994.0,107614.0,278148.0,372269.0,143316.0,279187.0,316275.0
20260730,381180,39260.0,-154914.0,641615.0,-514373.0,262994.0,2358010.0,2387054.0,417908.0,1716395.0,2901427.0
20260730,383220,78900.0,-4439.0,-6761.0,10989.0,10814.0,36663.0,33592.0,15253.0,43424.0,22603.0
20260730,383310,20750.0,-23553.0,16239.0,7170.0,83987.0,76496.0,41683.0,107540.0,60257.0,34513.0
20260730,388210,59900.0,90.0,-3943.0,3989.0,27640.0,64630.0,12241.0,27550.0,68573.0,8252.0
20260730,388720,56000.0,8255.0,-11178.0,319.0,19669.0,11601.0,7785.0,11414.0,22779.0,7466.0
20260730,395160,29200.0,-11850.0,-13078.0,-70860.0,1466028.0,6226854.0,3447733.0,1477878.0,6239932.0,3518593.0
20260730,395270,41155.0,-21643.0,-31495.0,26104.0,196614.0,2538941.0,1791709.0,218257.0,2570436.0,1765605.0
20260730,396500,26440.0,124999.0,-38277.0,-150726.0,1987663.0,15954804.0,9213784.0,1862664.0,15993081.0,9364510.0
20260730,397030,19490.0,-7289.0,6096.0,-289.0,62590.0,79447.0,5139.0,69879.0,73351.0,5428.0
20260730,399720,42200.0,-2770.0,7859.0,-2972.0,164088.0,67513.0,9520.0,166858.0,59654.0,12492.0
20260730,402340,799000.0,15241.0,204799.0,-226652.0,215367.0,853531.0,285225.0,200126.0,648732.0,511877.0
20260730,403870,28550.0,46276.0,29941.0,-80251.0,921366.0,758124.0,254148.0,875090.0,728183.0,334399.0
20260730,411060,25730.0,-75285.0,18154.0,59367.0,259905.0,99446.0,195624.0,335190.0,81292.0,136257.0
20260730,417200,9020.0,9797.0,28864.0,-32397.0,350309.0,324912.0,94535.0,340512.0,296048.0,126932.0
20260730,420770,84200.0,3668.0,-1331.0,-2243.0,35044.0,77326.0,64627.0,31376.0,78657.0,66870.0
20260730,423160,110380.0,2283.0,47.0,-3169.0,56332.0,50.0,32159.0,54049.0,3.0,35328.0
20260730,425420,24850.0,-15236.0,13634.0,1610.0,18251.0,39888.0,8019.0,33487.0,26254.0,6409.0
20260730,426030,40960.0,-10601.0,-10750.0,24730.0,173599.0,331558.0,320698.0,184200.0,342308.0,295968.0
20260730,437730,32600.0,34544.0,-29224.0,-5497.0,255527.0,85187.0,15947.0,220983.0,114411.0,21444.0
20260730,439960,13470.0,74351.0,-79066.0,-190.0,2791102.0,736719.0,70.0,2716751.0,815785.0,260.0
20260730,440110,48800.0,25453.0,-4227.0,-21754.0,230760.0,317357.0,70162.0,205307.0,321584.0,91916.0
20260730,443060,180700.0,-5195.0,22293.0,-16441.0,10901.0,108183.0,28383.0,16096.0,85890.0,44824.0
20260730,445680,34800.0,949.0,1961.0,-1459.0,26175.0,36252.0,11363.0,25226.0,34291.0,12822.0
20260730,449170,111470.0,-27826.0,657.0,35990.0,25608.0,657.0,69746.0,53434.0,0.0,33756.0
20260730,450080,29450.0,-126009.0,79770.0,45827.0,124685.0,246712.0,164784.0,250694.0,166942.0,118957.0
20260730,454910,55400.0,40740.0,-22111.0,-18559.0,321189.0,178604.0,60446.0,280449.0,200715.0,79005.0
20260730,455890,55315.0,-19835.0,-22.0,20760.0,53420.0,0.0,107635.0,73255.0,22.0,86875.0
20260730,456160,22950.0,-18282.0,49676.0,-30837.0,47660.0,108163.0,6162.0,65942.0,58487.0,36999.0
20260730,458730,15364.0,208291.0,-59729.0,-118058.0,1357833.0,208936.0,642098.0,1149542.0,268665.0,760156.0
20260730,458870,21700.0,-3487.0,36103.0,-34198.0,87005.0,113374.0,8065.0,90492.0,77271.0,42263.0
20260730,459580,1070876.0,-15296.0,-962.0,16345.0,190745.0,11763.0,167110.0,206041.0,12725.0,150765.0
20260730,460930,13000.0,25204.0,-23391.0,101.0,1209250.0,407969.0,771.0,1184046.0,431360.0,670.0
20260730,466100,20400.0,49141.0,-41761.0,-7718.0,206818.0,109070.0,28451.0,157677.0,150831.0,36169.0
20260730,472150,16323.0,-397386.0,-915.0,395295.0,1748177.0,2749026.0,1408600.0,2145563.0,2749941.0,1013305.0
20260730,475830,37800.0,-9226.0,6869.0,2767.0,28575.0,44350.0,20015.0,37801.0,37481.0,17248.0
20260730,476060,9510.0,-79754.0,78111.0,1541.0,150209.0,163382.0,2158.0,229963.0,85271.0,617.0
20260730,476830,20600.0,-41595.0,29756.0,15912.0,56311.0,102106.0,23899.0,97906.0,72350.0,7987.0
20260730,477850,19500.0,171169.0,-169100.0,-2712.0,1219423.0,273833.0,1210.0,1048254.0,442933.0,3922.0
20260730,481050,1018857.0,-1703.0,-1.0,1541.0,6414.0,56.0,9465.0,8117.0,57.0,7924.0
20260730,483650,233500.0,-4051.0,-45574.0,53038.0,82609.0,128718.0,140777.0,86660.0,174292.0,87739.0
20260730,486290,10159.0,449988.0,1388000.0,-1858325.0,1259109.0,1562238.0,1034468.0,809121.0,174238.0,2892793.0
20260730,487240,25450.0,-39280.0,1660.0,6828.0,549256.0,2481559.0,1423461.0,588536.0,2479899.0,1416633.0
20260730,488770,105075.0,268478.0,2002.0,-269220.0,592992.0,2231.0,408695.0,324514.0,229.0,677915.0
20260730,489790,35000.0,-45440.0,12323.0,33298.0,234124.0,361098.0,65198.0,279564.0,348775.0,31900.0
20260730,490470,12810.0,5701.0,-368.0,-5333.0,124166.0,124876.0,3527.0,118465.0,125244.0,8860.0
20260730,491000,30100.0,19976.0,-13225.0,-12031.0,105241.0,97637.0,1924.0,85265.0,110862.0,13955.0
20260730,498400,16710.0,1298050.0,-34674.0,-1281500.0,4219421.0,5692860.0,2265715.0,2921371.0,5727534.0,3547215.0
20260730,950160,11670.0,-658549.0,669211.0,-17104.0,1837648.0,1350426.0,6679.0,2496197.0,681215.0,23783.0
20260731,000100,73500.0,52652.0,-32678.0,-20233.0,117744.0,174975.0,28157.0,65092.0,207653.0,48390.0
20260731,000150,1170000.0,930.0,-13251.0,10795.0,35195.0,56676.0,41079.0,34265.0,69927.0,30284.0
20260731,000240,24950.0,17035.0,5036.0,-23922.0,27067.0,52356.0,31433.0,10032.0,47320.0,55355.0
20260731,000250,149600.0,-44374.0,28104.0,19235.0,118718.0,128077.0,64699.0,163092.0,99973.0,45464.0
20260731,000270,131900.0,-184596.0,391271.0,-203934.0,105081.0,1115734.0,212517.0,289677.0,724463.0,416451.0
20260731,000500,134200.0,-62612.0,-11264.0,71085.0,212958.0,146375.0,74588.0,275570.0,157639.0,3503.0
20260731,000660,1718000.0,-2463959.0,2205767.0,277183.0,1569124.0,6364567.0,2396216.0,4033083.0,4158800.0,2119033.0
20260731,000720,94600.0,-67190.0,-47856.0,114363.0,152682.0,927858.0,309972.0,219872.0,975714.0,195609.0
20260731,000810,632000.0,219.0,875.0,-1089.0,6260.0,101443.0,25420.0,6041.0,100568.0,26509.0
20260731,000880,100599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260731,000990,83100.0,35962.0,-59754.0,23508.0,280324.0,422136.0,146313.0,244362.0,481890.0,122805.0
20260731,001040,129400.0,-21240.0,69417.0,-43092.0,17382.0,104311.0,9293.0,38622.0,34894.0,52385.0
20260731,001440,23200.0,138024.0,55767.0,-198820.0,2395174.0,1366033.0,176927.0,2257150.0,1310266.0,375747.0
20260731,001450,38450.0,29451.0,47942.0,-91890.0,113884.0,340799.0,71099.0,84433.0,292857.0,162989.0
20260731,001720,140300.0,-1449.0,151.0,1299.0,1714.0,6271.0,2694.0,3163.0,6120.0,1395.0
20260731,002380,388000.0,3723.0,-1760.0,-1824.0,9893.0,15957.0,1647.0,6170.0,17717.0,3471.0
20260731,003230,1168000.0,10965.0,2919.0,-13851.0,31618.0,31971.0,13281.0,20653.0,29052.0,27132.0
20260731,003380,9600.0,-121072.0,4648.0,113926.0,220874.0,229090.0,163244.0,341946.0,224442.0,49318.0
20260731,003490,25900.0,-743020.0,776240.0,-31220.0,899802.0,1189744.0,465161.0,1642822.0,413504.0,496381.0
20260731,003550,101100.0,-24317.0,57201.0,-32697.0,82153.0,434211.0,98576.0,106470.0,377010.0,131273.0
20260731,003670,137700.0,20862.0,-45287.0,24625.0,106143.0,204628.0,104626.0,85281.0,249915.0,80001.0
20260731,003690,13770.0,12314.0,20052.0,-48071.0,54116.0,210811.0,103636.0,41802.0,190759.0,151707.0
20260731,004020,26350.0,46021.0,18894.0,-64847.0,230444.0,301970.0,26874.0,184423.0,283076.0,91721.0
20260731,004170,423000.0,-3912.0,28631.0,-24766.0,11661.0,124719.0,4614.0,15573.0,96088.0,29380.0
20260731,004370,383000.0,3863.0,-8510.0,4651.0,9293.0,9731.0,8486.0,5430.0,18241.0,3835.0
20260731,004800,144500.0,-1759.0,1686.0,86.0,7108.0,45137.0,3885.0,8867.0,43451.0,3799.0
20260731,004990,22600.0,24273.0,-6777.0,-17501.0,54925.0,60590.0,4655.0,30652.0,67367.0,22156.0
20260731,005290,39150.0,8112.0,-132978.0,123866.0,310564.0,197155.0,203569.0,302452.0,330133.0,79703.0
20260731,005380,388000.0,-2516.0,110551.0,-111934.0,405208.0,485240.0,178751.0,407724.0,374689.0,290685.0
20260731,005385,199600.0,-15364.0,17521.0,-1658.0,36119.0,85537.0,98.0,51483.0,68016.0,1756.0
20260731,005387,201000.0,-57885.0,58014.0,461.0,43218.0,139205.0,3543.0,101103.0,81191.0,3082.0
20260731,005490,312500.0,-34965.0,34093.0,-542.0,97815.0,203219.0,127901.0,132780.0,169126.0,128443.0
20260731,005830,157000.0,3091.0,443.0,-5030.0,21806.0,199527.0,70647.0,18715.0,199084.0,75677.0
20260731,005850,52900.0,-3747.0,6045.0,-2298.0,14682.0,44954.0,12117.0,18429.0,38909.0,14415.0
20260731,005930,262500.0,-11681307.0,8359011.0,3618959.0,14346614.0,27603891.0,16103625.0,26027921.0,19244880.0,12484666.0
20260731,005935,191000.0,-1649583.0,1443852.0,239160.0,2488261.0,5671515.0,453142.0,4137844.0,4227663.0,213982.0
20260731,005940,28500.0,-40686.0,494176.0,-447948.0,141001.0,769815.0,119438.0,181687.0,275639.0,567386.0
20260731,006260,267000.0,-10951.0,-24364.0,33985.0,36304.0,87443.0,68088.0,47255.0,111807.0,34103.0
20260731,006360,23450.0,592615.0,-798565.0,202620.0,1811257.0,968959.0,303168.0,1218642.0,1767524.0,100548.0
20260731,006400,397000.0,-33514.0,65381.0,-30633.0,219595.0,263698.0,189598.0,253109.0,198317.0,220231.0
20260731,006730,9720.0,-17644.0,-4647.0,19270.0,113593.0,115860.0,59501.0,131237.0,120507.0,40231.0
20260731,006800,34550.0,-715849.0,887056.0,-171506.0,650016.0,2076340.0,297878.0,1365865.0,1189284.0,469384.0
20260731,007340,40350.0,39378.0,-13954.0,-26302.0,82675.0,102941.0,49578.0,43297.0,116895.0,75880.0
20260731,007390,22000.0,54329.0,-66184.0,13572.0,314566.0,105450.0,62323.0,260237.0,171634.0,48751.0
20260731,007660,74500.0,-101213.0,-4447.0,108680.0,366389.0,623490.0,241132.0,467602.0,627937.0,132452.0
20260731,008930,35850.0,-30024.0,-17069.0,47315.0,23338.0,61526.0,60975.0,53362.0,78595.0,13660.0
20260731,009150,1142000.0,-262564.0,193624.0,72663.0,92737.0,393433.0,124898.0,355301.0,199809.0,52235.0
20260731,009420,43400.0,-21062.0,2778.0,17341.0,63970.0,92233.0,65890.0,85032.0,89455.0,48549.0
20260731,009520,10230.0,-55641.0,47294.0,7219.0,33882.0,86265.0,24475.0,89523.0,38971.0,17256.0
20260731,009540,384500.0,-16808.0,-16764.0,33821.0,23346.0,172092.0,88006.0,40154.0,188856.0,54185.0
20260731,009830,25500.0,-425670.0,446481.0,-12051.0,1556004.0,1496195.0,216290.0,1981674.0,1049714.0,228341.0
20260731,010060,190300.0,22873.0,-55716.0,37658.0,167047.0,95123.0,65939.0,144174.0,150839.0,28281.0
20260731,010120,184800.0,-262835.0,134400.0,133585.0,688804.0,584200.0,447506.0,951639.0,449800.0,313921.0
20260731,010130,999000.0,-1352.0,1456.0,-1032.0,2745.0,16196.0,5634.0,4097.0,14740.0,6666.0
20260731,010140,21350.0,496506.0,-284149.0,-217440.0,1715484.0,2386826.0,692596.0,1218978.0,2670975.0,910036.0
20260731,010170,8530.0,-778727.0,727514.0,37526.0,5759482.0,3833654.0,57425.0,6538209.0,3106140.0,19899.0
20260731,010950,127300.0,20162.0,36665.0,-66243.0,70979.0,302847.0,83369.0,50817.0,266182.0,149612.0
20260731,011070,514000.0,47096.0,-21543.0,-24369.0,224150.0,229902.0,79919.0,177054.0,251445.0,104288.0
20260731,011170,56500.0,39183.0,-14621.0,-25800.0,65291.0,63841.0,9233.0,26108.0,78462.0,35033.0
20260731,011200,20950.0,-175238.0,412067.0,-236112.0,378066.0,992084.0,115170.0,553304.0,580017.0,351282.0
20260731,011780,114400.0,7075.0,3965.0,-11199.0,16104.0,86633.0,7181.0,9029.0,82668.0,18380.0
20260731,011790,72200.0,-11221.0,-21049.0,32666.0,137933.0,170071.0,64670.0,149154.0,191120.0,32004.0
20260731,012330,476000.0,-11074.0,22228.0,-12629.0,122753.0,146369.0,85495.0,133827.0,124141.0,98124.0
20260731,012450,917000.0,13610.0,15576.0,-29505.0,49877.0,177383.0,30851.0,36267.0,161807.0,60356.0
20260731,012750,71200.0,13235.0,-2893.0,-10345.0,18169.0,104064.0,6679.0,4934.0,106957.0,17024.0
20260731,013030,31600.0,-8760.0,14322.0,-80.0,6741.0,31836.0,3807.0,15501.0,17514.0,3887.0
20260731,014620,26750.0,60021.0,-24638.0,-35452.0,102030.0,195669.0,20136.0,42009.0,220307.0,55588.0
20260731,015750,5610.0,-65331.0,42753.0,22578.0,121429.0,160263.0,66599.0,186760.0,117510.0,44021.0
20260731,015760,34800.0,-397496.0,479791.0,-153301.0,317610.0,840460.0,547627.0,715106.0,360669.0,700928.0
20260731,016360,99800.0,-96856.0,110782.0,-15154.0,91986.0,273558.0,123306.0,188842.0,162776.0,138460.0
