데이터_수집시각,시장구분,code,종목명,현재가,현재_외국인비중,어제_종가,어제_외국인비중,등락률,당일_게시글수,게시물_요약,감정분석,Top_Keyword,연속_등록,latest_posts,외인변화,scraper_version,게시물,외인비중,전일종가,전일외인,감정,키워드,연속
2026-04-14 09:46:55,KOSPI,006800,미래에셋증권,73300.0,,,,+12.25%,,미래에셋증권 숏커버링 발생 시 8만 목표 주가 전망. 공매도 제삿날 언급.,,,,,-0.01,,142.0,9.58,66500.0,9.59,2.0,"['미래에셋증권', '숏커버링', '공매도']",1.0
2026-04-14 09:46:55,KOSPI,093370,후성,11230.0,,,,+5.35%,,후성 주가 2만원까지 홀딩 전망. 야간 선물 매도 후회 가능성.,,,,,0.09,,45.0,5.91,10590.0,5.82,2.0,"['홀딩', '야간 선물', '주가 전망']",1.0
2026-04-14 09:46:55,KOSPI,005930,삼성전자,207750.0,,,,+3.36%,,"삼성전자, 호르무즈 해협 통과 한국 선박 관련 언급. 노조 이슈 및 2차 협상 결과 주시.",,,,,-0.03,,788.0,48.62,206000.0,48.65,0.0,"['삼성전자', '호르무즈', '노조']",3.0
2026-04-14 09:46:55,KOSDAQ,010170,대한광통신,20400.0,,,,+2.67%,,목표가 상향 조정 언급. 답답함 토로.,,,,,-1.97,,205.0,7.85,17770.0,9.82,-2.0,"['목표가', '상향', '종목']",2.0
2026-04-14 09:46:55,KOSPI,047040,대우건설,23550.0,,,,-0.84%,,"대우건설, 한국 증시 냄비근성 및 야간 선물 급등에 따른 현금 보유자 투자 고려 언급.",,,,,-1.11,,236.0,10.82,24300.0,11.93,1.0,"['대우건설', '야간 선물', '한국 증시']",1.0
2026-04-14 09:46:55,KOSPI,025860,남해화학,9240.0,,,,-1.60%,,"남해화학, 중국 수출 제한 시 한국 황산 수요 증가 가능성 언급. 호르무즈 해협 관련 잠재적 영향 분석.",,,,,0.17,,69.0,3.39,7940.0,3.22,1.0,"['남해화학', '황산', '호르무즈']",1.0
2026-04-14 09:46:55,KOSPI,011930,신성이엔지,3800.0,,,,-3.18%,,"신성이엔지, 반도체 슈퍼사이클 온기 협력사 확산 관련 언급. 신용 공매도 영향 분석.",,,,,-2.03,,40.0,14.01,3785.0,16.04,0.0,"['신성이엔지', '반도체', '슈퍼사이클']",1.0
2026-04-14 09:46:55,KOSPI,005880,대한해운,2720.0,,,,-4.90%,,미국 해운주 강세 속 대한해운 BDI 지수 기반 상승 예상. 이란 해상 봉쇄 관련 기사 언급.,,,,,-3.49,,116.0,10.49,3090.0,13.98,3.0,"['대한해운', '해운주', 'BDI 지수']",1.0
2026-04-14 09:46:55,KOSDAQ,062970,한국첨단소재,3870.0,,,,-5.61%,,주가 상승 기대감 표출. 비트코인 관련성 언급.,,,,,2.1,,57.0,4.35,4055.0,2.25,1.0,"['비트코인', '주가', '상승']",1.0
2026-04-14 09:46:55,KOSPI,003280,흥아해운,3205.0,,,,-6.56%,,흥아해운 상한가 기대감. 미국 해운주 동반 상승 및 안티 세력 언급.,,,,,-0.28,,196.0,1.32,3285.0,1.6,4.0,"['흥아해운', '상한가', '해운주']",1.0
2026-04-14 09:45:50,KOSDAQ,037030,파워넷,9100.0,,,,+30.00%,,AI 관련 매출 확인 필요. 실적 대비 주가 상승 여력 존재.,,,,,-0.54,,78.0,1.94,6550.0,2.48,2.0,"['AI', '매출', '실적']",1.0
2026-04-14 09:45:50,KOSDAQ,100790,미래에셋벤처투자,38900.0,,,,+29.88%,,투자 주체 및 상장 관련 언급.,,,,,-0.02,,79.0,2.21,27950.0,2.23,0.0,"['투자', '상장', '주관사']",1.0
2026-04-14 09:45:50,KOSDAQ,027360,아주IB투자,11240.0,,,,+28.90%,,"아주IB투자, 미국 시장 투자 확대 및 불장 기대감. 느긋한 투자 자세 권고.",,,,,-0.05,,77.0,0.18,8500.0,0.23,2.0,"['아주IB투자', '미국 시장', '투자']",1.0
2026-04-14 09:45:50,KOSDAQ,069540,빛과전자,6160.0,,,,+25.20%,,상한가 풀림에 대한 의문 제기.,,,,,-0.02,,81.0,2.28,4920.0,2.3,-3.0,"['상한가', '매수', '종목']",3.0
2026-04-14 09:45:50,KOSPI,008350,남선알미늄,3470.0,,,,+21.12%,,"남선알미늄, 알루미늄 신고가 및 가격 상승 추세 확인. 관심 종목 등록 및 시장가 매수 언급.",,,,,4.22,,177.0,6.96,2205.0,2.74,3.0,"['남선알미늄', '알루미늄', '신고가']",1.0
2026-04-14 09:45:50,KOSDAQ,046970,우리로,12060.0,,,,+20.72%,,광통신 섹터 내 제2의 에코프로 가능성 언급. 미국 시장 호조 영향.,,,,,0.91,,136.0,3.91,7690.0,3.0,5.0,"['광통신', '에코프로', '미국 시장']",1.0
2026-04-14 09:45:50,KOSDAQ,115440,우리넷,19710.0,,,,+16.63%,,"AI 데이터센터 성장 기반 국내 PTN/POTN 시장 점유율 1위. TP 25,000원 상향.",,,,,0.55,,50.0,4.73,13000.0,4.18,6.0,"['AI', 'PTN', 'TP']",1.0
2026-04-14 09:45:50,KOSPI,006800,미래에셋증권,73300.0,,,,+12.25%,,미래에셋증권 숏커버링 발생 시 8만 목표 주가 전망. 공매도 제삿날 언급.,,,,,-0.01,,142.0,9.58,66500.0,9.59,2.0,"['미래에셋증권', '숏커버링', '공매도']",1.0
2026-04-14 09:45:50,KOSPI,093370,후성,11230.0,,,,+5.35%,,후성 주가 2만원까지 홀딩 전망. 야간 선물 매도 후회 가능성.,,,,,0.09,,45.0,5.91,10590.0,5.82,2.0,"['홀딩', '야간 선물', '주가 전망']",1.0
2026-04-14 09:45:50,KOSPI,005930,삼성전자,207750.0,,,,+3.36%,,"삼성전자, 호르무즈 해협 통과 한국 선박 관련 언급. 노조 이슈 및 2차 협상 결과 주시.",,,,,-0.03,,788.0,48.62,206000.0,48.65,0.0,"['삼성전자', '호르무즈', '노조']",3.0
2026-04-14 09:45:50,KOSDAQ,010170,대한광통신,20400.0,,,,+2.67%,,목표가 상향 조정 언급. 답답함 토로.,,,,,-1.97,,205.0,7.85,17770.0,9.82,-2.0,"['목표가', '상향', '종목']",2.0
2026-04-14 09:45:50,KOSPI,047040,대우건설,23550.0,,,,-0.84%,,"대우건설, 한국 증시 냄비근성 및 야간 선물 급등에 따른 현금 보유자 투자 고려 언급.",,,,,-1.11,,236.0,10.82,24300.0,11.93,1.0,"['대우건설', '야간 선물', '한국 증시']",1.0
2026-04-14 09:45:50,KOSPI,025860,남해화학,9240.0,,,,-1.60%,,"남해화학, 중국 수출 제한 시 한국 황산 수요 증가 가능성 언급. 호르무즈 해협 관련 잠재적 영향 분석.",,,,,0.17,,69.0,3.39,7940.0,3.22,1.0,"['남해화학', '황산', '호르무즈']",1.0
2026-04-14 09:45:50,KOSPI,011930,신성이엔지,3800.0,,,,-3.18%,,"신성이엔지, 반도체 슈퍼사이클 온기 협력사 확산 관련 언급. 신용 공매도 영향 분석.",,,,,-2.03,,40.0,14.01,3785.0,16.04,0.0,"['신성이엔지', '반도체', '슈퍼사이클']",1.0
2026-04-14 09:45:50,KOSPI,005880,대한해운,2720.0,,,,-4.90%,,미국 해운주 강세 속 대한해운 BDI 지수 기반 상승 예상. 이란 해상 봉쇄 관련 기사 언급.,,,,,-3.49,,116.0,10.49,3090.0,13.98,3.0,"['대한해운', '해운주', 'BDI 지수']",1.0
2026-04-14 09:45:50,KOSDAQ,062970,한국첨단소재,3870.0,,,,-5.61%,,주가 상승 기대감 표출. 비트코인 관련성 언급.,,,,,2.1,,57.0,4.35,4055.0,2.25,1.0,"['비트코인', '주가', '상승']",1.0
2026-04-14 09:45:50,KOSPI,003280,흥아해운,3205.0,,,,-6.56%,,흥아해운 상한가 기대감. 미국 해운주 동반 상승 및 안티 세력 언급.,,,,,-0.28,,196.0,1.32,3285.0,1.6,4.0,"['흥아해운', '상한가', '해운주']",1.0
2026-04-14 10:01:56,KOSDAQ,027360,아주IB투자,11330.0,,,,+29.93%,,미국 증시 상승세에 따른 투자 기회 포착 및 수익 기대.,,,,,-0.05,,119.0,0.18,8500.0,0.23,1.0,"['미국증시', '투자', '수익']",1.0
2026-04-14 10:01:56,KOSDAQ,020180,대신정보통신,1407.0,,,,+29.92%,,타 광통신 종목 강세에 따른 동반 상승 가능성 및 시장 진입 시점 기대.,,,,,0.03,,40.0,7.02,1052.0,6.99,2.0,"['광통신', '상승', '시장']",1.0
2026-04-14 10:01:56,KOSDAQ,100790,미래에셋벤처투자,38900.0,,,,+29.88%,,투자 기업 관련 정보 제공 및 주가 변동성에 대한 부정적 감정 표출.,,,,,-0.02,,98.0,2.21,27950.0,2.23,-1.0,"['투자', '상장', '주가']",1.0
2026-04-14 10:01:56,KOSDAQ,069540,빛과전자,6250.0,,,,+27.03%,,상한가 도달 및 유지에 대한 기대감 표출.,,,,,-0.02,,92.0,2.28,4920.0,2.3,0.0,[],3.0
2026-04-14 10:01:56,KOSDAQ,037030,파워넷,8850.0,,,,+26.43%,,외국인 수급과 우수한 실적 기반 상승 추세 전망.,,,,,-0.54,,94.0,1.94,6550.0,2.48,1.0,"['외국인', '실적', '추세']",1.0
2026-04-14 10:01:56,KOSDAQ,046970,우리로,11880.0,,,,+18.92%,,"광통신 업종 성장 기대감 반영, 2차 상승 구간 진입 전망.",,,,,0.91,,145.0,3.91,7690.0,3.0,3.0,"['광통신', '성장', '추세']",1.0
2026-04-14 10:01:56,KOSPI,008350,남선알미늄,3340.0,,,,+16.58%,,알루미늄 신고가 경신에 따른 가격 상승 기대감.,,,,,4.22,,189.0,6.96,2205.0,2.74,5.0,"['알루미늄', '신고가', '가격']",1.0
2026-04-14 10:01:56,KOSDAQ,115440,우리넷,19470.0,,,,+15.21%,,"국내 광전송장비(PTN/POTN) 1위 기업으로, AI 데이터센터 구축에 필수적인 PTN 부품의 높은 매출 비중을 바탕으로 목표 주가 25,000원 상향 전망.",,,,,0.55,,54.0,4.73,13000.0,4.18,7.0,"['광통신망', 'PTN', 'TP']",1.0
2026-04-14 10:01:56,KOSPI,006800,미래에셋증권,73400.0,,,,+12.40%,,숏커버링 및 공매도 관련 주가 상승 기대.,,,,,-0.01,,221.0,9.58,66500.0,9.59,4.0,"['숏커버링', '공매도', '상한가']",1.0
2026-04-14 10:01:56,KOSPI,018470,조일알미늄,2140.0,,,,+11.63%,,국제 알루미늄 가격 상승에 따른 관련 종목 동향 분석.,,,,,0.33,,41.0,1.53,1514.0,1.2,2.0,"['알루미늄', '재고', '가격']",1.0
2026-04-14 10:01:56,KOSPI,093370,후성,11190.0,,,,+4.97%,,주가 변동성에 대한 단기적 관망세.,,,,,0.09,,53.0,5.91,10590.0,5.82,-3.0,"['변동성', '홀딩', '매도']",1.0
2026-04-14 10:01:56,KOSPI,005930,삼성전자,207250.0,,,,+3.11%,,샌디스크 급등 관련 반도체 업종 동향 속 주가 상승 기대.,,,,,-0.03,,787.0,48.62,206000.0,48.65,1.0,"['반도체', '샌디스크', '주가']",3.0
2026-04-14 10:01:56,KOSPI,001780,알루코,2920.0,,,,+1.21%,,알루미늄 가격 최고점 경신에도 주가 동반 상승 제한.,,,,,-0.08,,40.0,1.92,2590.0,2.0,-1.0,"['알루미늄', '가격', '상승']",1.0
2026-04-14 10:01:56,KOSDAQ,010170,대한광통신,20050.0,,,,+0.91%,,주가 목표가 상향 조정 및 긍정적 시장 전망.,,,,,-1.97,,228.0,7.85,17770.0,9.82,1.0,"['목표가', '상향', '전망']",2.0
2026-04-14 10:01:56,KOSPI,047040,대우건설,23750.0,,,,0.00%,,코스피 야간 선물 강세 및 증시 동향 관찰.,,,,,-1.11,,295.0,10.82,24300.0,11.93,1.0,"['야간선물', '증시', '관찰']",1.0
2026-04-14 10:01:56,KOSPI,010820,퍼스텍,11900.0,,,,-0.83%,,방산주 동반 상승 추세 속 실적 기반 주목.,,,,,-2.51,,40.0,8.57,11390.0,11.08,2.0,"['방산주', '실적', '추세']",1.0
2026-04-14 10:01:56,KOSPI,025860,남해화학,9210.0,,,,-1.92%,,중국 수출 제한 시 국내 황산 수요 증가 전망.,,,,,0.17,,72.0,3.39,7940.0,3.22,1.0,"['황산', '수출', '중국']",1.0
2026-04-14 10:01:56,KOSDAQ,049080,기가레인,2415.0,,,,-3.21%,,광통신 기업 티엠씨 프리마켓 상승세와 비교하여 주가 흐름에 대한 의문 제기. 투표 및 정지 가능성 언급.,,,,,0.05,,42.0,1.45,2455.0,1.4,-3.0,"['광통신', '주가', '투표']",1.0
2026-04-14 10:01:56,KOSPI,011930,신성이엔지,3755.0,,,,-4.33%,,단기 주가 급등 후 차익 실현 매물 출회 가능성.,,,,,-2.03,,57.0,14.01,3785.0,16.04,-4.0,"['반도체', '대장주', '매도']",1.0
2026-04-14 10:01:56,KOSPI,005880,대한해운,2715.0,,,,-5.07%,,미국 해운주 강세 및 국제 해운 지표(BDI) 기반 분석.,,,,,-3.49,,137.0,10.49,3090.0,13.98,3.0,"['해운', 'BDI', '미국']",1.0
2026-04-14 10:01:56,KOSDAQ,062970,한국첨단소재,3872.0,,,,-5.56%,,주가 상승에 대한 기대감 표현 및 추가 상승 여력 시사.,,,,,2.1,,60.0,4.35,4055.0,2.25,0.0,[],1.0
2026-04-14 10:01:56,KOSPI,003280,흥아해운,3210.0,,,,-6.41%,,미국 해운주 강세 및 상한가 기대 심리.,,,,,-0.28,,202.0,1.32,3285.0,1.6,4.0,"['해운', '미국', '상한가']",1.0
2026-04-14 10:00:49,KOSDAQ,027360,아주IB투자,11330.0,,,,+29.93%,,미국 증시 상승세에 따른 투자 기회 포착 및 수익 기대.,,,,,-0.05,,119.0,0.18,8500.0,0.23,1.0,"['미국증시', '투자', '수익']",1.0
2026-04-14 10:00:49,KOSDAQ,020180,대신정보통신,1407.0,,,,+29.92%,,타 광통신 종목 강세에 따른 동반 상승 가능성 및 시장 진입 시점 기대.,,,,,0.03,,40.0,7.02,1052.0,6.99,2.0,"['광통신', '상승', '시장']",1.0
2026-04-14 10:00:49,KOSDAQ,100790,미래에셋벤처투자,38900.0,,,,+29.88%,,투자 기업 관련 정보 제공 및 주가 변동성에 대한 부정적 감정 표출.,,,,,-0.02,,98.0,2.21,27950.0,2.23,-1.0,"['투자', '상장', '주가']",1.0
2026-04-14 10:00:49,KOSDAQ,069540,빛과전자,6250.0,,,,+27.03%,,상한가 도달 및 유지에 대한 기대감 표출.,,,,,-0.02,,92.0,2.28,4920.0,2.3,0.0,[],3.0
2026-04-14 10:00:49,KOSDAQ,037030,파워넷,8850.0,,,,+26.43%,,외국인 수급과 우수한 실적 기반 상승 추세 전망.,,,,,-0.54,,94.0,1.94,6550.0,2.48,1.0,"['외국인', '실적', '추세']",1.0
2026-04-14 10:00:49,KOSDAQ,046970,우리로,11880.0,,,,+18.92%,,"광통신 업종 성장 기대감 반영, 2차 상승 구간 진입 전망.",,,,,0.91,,145.0,3.91,7690.0,3.0,3.0,"['광통신', '성장', '추세']",1.0
2026-04-14 10:00:49,KOSPI,008350,남선알미늄,3340.0,,,,+16.58%,,알루미늄 신고가 경신에 따른 가격 상승 기대감.,,,,,4.22,,189.0,6.96,2205.0,2.74,5.0,"['알루미늄', '신고가', '가격']",1.0
2026-04-14 10:00:49,KOSDAQ,115440,우리넷,19470.0,,,,+15.21%,,"국내 광전송장비(PTN/POTN) 1위 기업으로, AI 데이터센터 구축에 필수적인 PTN 부품의 높은 매출 비중을 바탕으로 목표 주가 25,000원 상향 전망.",,,,,0.55,,54.0,4.73,13000.0,4.18,7.0,"['광통신망', 'PTN', 'TP']",1.0
2026-04-14 10:00:49,KOSPI,006800,미래에셋증권,73400.0,,,,+12.40%,,숏커버링 및 공매도 관련 주가 상승 기대.,,,,,-0.01,,221.0,9.58,66500.0,9.59,4.0,"['숏커버링', '공매도', '상한가']",1.0
2026-04-14 10:00:49,KOSPI,018470,조일알미늄,2140.0,,,,+11.63%,,국제 알루미늄 가격 상승에 따른 관련 종목 동향 분석.,,,,,0.33,,41.0,1.53,1514.0,1.2,2.0,"['알루미늄', '재고', '가격']",1.0
2026-04-14 10:00:49,KOSPI,093370,후성,11190.0,,,,+4.97%,,주가 변동성에 대한 단기적 관망세.,,,,,0.09,,53.0,5.91,10590.0,5.82,-3.0,"['변동성', '홀딩', '매도']",1.0
2026-04-14 10:00:49,KOSPI,005930,삼성전자,207250.0,,,,+3.11%,,샌디스크 급등 관련 반도체 업종 동향 속 주가 상승 기대.,,,,,-0.03,,787.0,48.62,206000.0,48.65,1.0,"['반도체', '샌디스크', '주가']",3.0
2026-04-14 10:00:49,KOSPI,001780,알루코,2920.0,,,,+1.21%,,알루미늄 가격 최고점 경신에도 주가 동반 상승 제한.,,,,,-0.08,,40.0,1.92,2590.0,2.0,-1.0,"['알루미늄', '가격', '상승']",1.0
2026-04-14 10:00:49,KOSDAQ,010170,대한광통신,20050.0,,,,+0.91%,,주가 목표가 상향 조정 및 긍정적 시장 전망.,,,,,-1.97,,228.0,7.85,17770.0,9.82,1.0,"['목표가', '상향', '전망']",2.0
2026-04-14 10:00:49,KOSPI,047040,대우건설,23750.0,,,,0.00%,,코스피 야간 선물 강세 및 증시 동향 관찰.,,,,,-1.11,,295.0,10.82,24300.0,11.93,1.0,"['야간선물', '증시', '관찰']",1.0
2026-04-14 10:00:49,KOSPI,010820,퍼스텍,11900.0,,,,-0.83%,,방산주 동반 상승 추세 속 실적 기반 주목.,,,,,-2.51,,40.0,8.57,11390.0,11.08,2.0,"['방산주', '실적', '추세']",1.0
2026-04-14 10:00:49,KOSPI,025860,남해화학,9210.0,,,,-1.92%,,중국 수출 제한 시 국내 황산 수요 증가 전망.,,,,,0.17,,72.0,3.39,7940.0,3.22,1.0,"['황산', '수출', '중국']",1.0
2026-04-14 10:00:49,KOSDAQ,049080,기가레인,2415.0,,,,-3.21%,,광통신 기업 티엠씨 프리마켓 상승세와 비교하여 주가 흐름에 대한 의문 제기. 투표 및 정지 가능성 언급.,,,,,0.05,,42.0,1.45,2455.0,1.4,-3.0,"['광통신', '주가', '투표']",1.0
2026-04-14 10:00:49,KOSPI,011930,신성이엔지,3755.0,,,,-4.33%,,단기 주가 급등 후 차익 실현 매물 출회 가능성.,,,,,-2.03,,57.0,14.01,3785.0,16.04,-4.0,"['반도체', '대장주', '매도']",1.0
2026-04-14 10:00:49,KOSPI,005880,대한해운,2715.0,,,,-5.07%,,미국 해운주 강세 및 국제 해운 지표(BDI) 기반 분석.,,,,,-3.49,,137.0,10.49,3090.0,13.98,3.0,"['해운', 'BDI', '미국']",1.0
2026-04-14 10:00:49,KOSDAQ,062970,한국첨단소재,3872.0,,,,-5.56%,,주가 상승에 대한 기대감 표현 및 추가 상승 여력 시사.,,,,,2.1,,60.0,4.35,4055.0,2.25,0.0,[],1.0
2026-04-14 10:00:49,KOSPI,003280,흥아해운,3210.0,,,,-6.41%,,미국 해운주 강세 및 상한가 기대 심리.,,,,,-0.28,,202.0,1.32,3285.0,1.6,4.0,"['해운', '미국', '상한가']",1.0
2026-04-14 10:31:55,KOSDAQ,027360,아주IB투자,11330.0,,,,+29.93%,,미국 시장 투자 및 수익 기대감 공유.,,,,,-0.05,,159.0,0.18,8500.0,0.23,0.0,['투자'],1.0
2026-04-14 10:31:55,KOSDAQ,020180,대신정보통신,1407.0,,,,+29.92%,,광통신 섹터 내 주가 상승 및 세력 매집 추정.,,,,,0.03,,47.0,7.02,1052.0,6.99,0.0,"['광통신', '매집']",1.0
2026-04-14 10:31:55,KOSDAQ,069540,빛과전자,6030.0,,,,+22.56%,,상한가 도달 가능성에 대한 기대감 표현.,,,,,-0.02,,117.0,2.28,4920.0,2.3,0.0,['상한가'],3.0
2026-04-14 10:31:55,KOSDAQ,037030,파워넷,8240.0,,,,+17.71%,,외국인 투자와 AI 관련 매출 여부에 대한 의문 제기.,,,,,-0.54,,128.0,1.94,6550.0,2.48,0.0,"['외국인', '매출']",1.0
2026-04-14 10:31:55,KOSPI,008350,남선알미늄,3235.0,,,,+12.91%,,알루미늄 가격 신고가 및 상승 추세 확인.,,,,,4.22,,212.0,6.96,2205.0,2.74,4.0,"['알루미늄', '신고가']",1.0
2026-04-14 10:31:55,KOSDAQ,046970,우리로,11210.0,,,,+12.21%,,광통신 섹터 내 상승 기대감 및 타 종목 비교.,,,,,0.91,,172.0,3.91,7690.0,3.0,0.0,['광통신'],1.0
2026-04-14 10:31:55,KOSPI,006800,미래에셋증권,71900.0,,,,+10.11%,,"공매도 관련 언급, 주가 상승 기대.",,,,,-0.01,,255.0,9.58,66500.0,9.59,1.0,"['공매도', '숏커버링']",1.0
2026-04-14 10:31:55,KOSPI,018470,조일알미늄,2045.0,,,,+6.68%,,"국제 알루미늄 가격 상승 추세, 관련주 언급.",,,,,0.33,,42.0,1.53,1514.0,1.2,3.0,"['알루미늄', '국제 가격']",1.0
2026-04-14 10:31:55,KOSPI,005930,삼성전자,208000.0,,,,+3.48%,,노조 관련 내용 및 수익 발생 시점에 대한 언급.,,,,,-0.03,,787.0,48.62,206000.0,48.65,0.0,[],3.0
2026-04-14 10:31:55,KOSPI,093370,후성,10940.0,,,,+2.63%,,"일희일비에 대한 언급, 반도체 관련.",,,,,0.09,,78.0,5.91,10590.0,5.82,-1.0,['반도체'],1.0
2026-04-14 10:31:55,KOSPI,047040,대우건설,23650.0,,,,-0.42%,,한국장 급등 및 야간 선물 언급.,,,,,-1.11,,347.0,10.82,24300.0,11.93,2.0,"['코스피', '야간선물']",1.0
2026-04-14 10:31:55,KOSPI,025860,남해화학,9270.0,,,,-1.28%,,중국 수출 제한 시 황산 수요 증가 전망.,,,,,0.17,,79.0,3.39,7940.0,3.22,1.0,"['황산', '수출 제한']",1.0
2026-04-14 10:31:55,KOSDAQ,088800,에이스테크,6550.0,,,,-2.53%,,장기 보유 후 탈출 및 익절 경험 공유.,,,,,-0.33,,41.0,0.0,5590.0,0.33,0.0,[],1.0
2026-04-14 10:31:55,KOSPI,010820,퍼스텍,11610.0,,,,-3.25%,,실적 기반 분석 및 세력 개입 가능성 언급.,,,,,-2.51,,44.0,8.57,11390.0,11.08,0.0,['실적'],1.0
2026-04-14 10:31:55,KOSPI,152550,한국ANKOR유전,228.0,,,,-3.39%,,국제유가 및 호르무즈 봉쇄 관련 분석.,,,,,-0.13,,43.0,0.72,229.0,0.85,-3.0,"['국제유가', '호르무즈']",1.0
2026-04-14 10:31:55,KOSDAQ,010170,대한광통신,19160.0,,,,-3.57%,,주가 목표치 상향 조정 및 답답함 토로.,,,,,-1.97,,371.0,7.85,17770.0,9.82,0.0,[],2.0
2026-04-14 10:31:55,KOSPI,011930,신성이엔지,3705.0,,,,-5.61%,,"반도체 대장주 언급, 다만 대규모 매도세 확인.",,,,,-2.03,,83.0,14.01,3785.0,16.04,-2.0,"['반도체', '매도세']",1.0
2026-04-14 10:31:55,KOSPI,005880,대한해운,2680.0,,,,-6.29%,,"미국 해운주 강세, 국제 정세 관련 분석.",,,,,-3.49,,180.0,10.49,3090.0,13.98,5.0,"['해운', '국제 정세']",1.0
2026-04-14 10:31:55,KOSDAQ,049080,기가레인,2332.0,,,,-6.53%,,광통신 기업 티엠씨 프리마켓 상승 흐름.,,,,,0.05,,58.0,1.45,2455.0,1.4,1.0,"['프리마켓', '상승', '광통신']",1.0
2026-04-14 10:31:55,KOSPI,003280,흥아해운,3160.0,,,,-7.87%,,"미국 해운주 강세, 상한가 기대감.",,,,,-0.28,,235.0,1.32,3285.0,1.6,6.0,"['해운', '상한가']",1.0
2026-04-14 10:31:55,KOSDAQ,062970,한국첨단소재,3745.0,,,,-8.66%,,무상증자 물량 및 양자보안 블록체인 관련 기대감 언급.,,,,,2.1,,73.0,4.35,4055.0,2.25,0.0,"['무상증자', '블록체인']",1.0
2026-04-14 10:30:44,KOSDAQ,027360,아주IB투자,11330.0,,,,+29.93%,,미국 시장 투자 및 수익 기대감 공유.,,,,,-0.05,,159.0,0.18,8500.0,0.23,0.0,['투자'],1.0
2026-04-14 10:30:44,KOSDAQ,020180,대신정보통신,1407.0,,,,+29.92%,,광통신 섹터 내 주가 상승 및 세력 매집 추정.,,,,,0.03,,47.0,7.02,1052.0,6.99,0.0,"['광통신', '매집']",1.0
2026-04-14 10:30:44,KOSDAQ,069540,빛과전자,6030.0,,,,+22.56%,,상한가 도달 가능성에 대한 기대감 표현.,,,,,-0.02,,117.0,2.28,4920.0,2.3,0.0,['상한가'],3.0
2026-04-14 10:30:44,KOSDAQ,037030,파워넷,8240.0,,,,+17.71%,,외국인 투자와 AI 관련 매출 여부에 대한 의문 제기.,,,,,-0.54,,128.0,1.94,6550.0,2.48,0.0,"['외국인', '매출']",1.0
2026-04-14 10:30:44,KOSPI,008350,남선알미늄,3235.0,,,,+12.91%,,알루미늄 가격 신고가 및 상승 추세 확인.,,,,,4.22,,212.0,6.96,2205.0,2.74,4.0,"['알루미늄', '신고가']",1.0
2026-04-14 10:30:44,KOSDAQ,046970,우리로,11210.0,,,,+12.21%,,광통신 섹터 내 상승 기대감 및 타 종목 비교.,,,,,0.91,,172.0,3.91,7690.0,3.0,0.0,['광통신'],1.0
2026-04-14 10:30:44,KOSPI,006800,미래에셋증권,71900.0,,,,+10.11%,,"공매도 관련 언급, 주가 상승 기대.",,,,,-0.01,,255.0,9.58,66500.0,9.59,1.0,"['공매도', '숏커버링']",1.0
2026-04-14 10:30:44,KOSPI,018470,조일알미늄,2045.0,,,,+6.68%,,"국제 알루미늄 가격 상승 추세, 관련주 언급.",,,,,0.33,,42.0,1.53,1514.0,1.2,3.0,"['알루미늄', '국제 가격']",1.0
2026-04-14 10:30:44,KOSPI,005930,삼성전자,208000.0,,,,+3.48%,,노조 관련 내용 및 수익 발생 시점에 대한 언급.,,,,,-0.03,,787.0,48.62,206000.0,48.65,0.0,[],3.0
2026-04-14 10:30:44,KOSPI,093370,후성,10940.0,,,,+2.63%,,"일희일비에 대한 언급, 반도체 관련.",,,,,0.09,,78.0,5.91,10590.0,5.82,-1.0,['반도체'],1.0
2026-04-14 10:30:44,KOSPI,047040,대우건설,23650.0,,,,-0.42%,,한국장 급등 및 야간 선물 언급.,,,,,-1.11,,347.0,10.82,24300.0,11.93,2.0,"['코스피', '야간선물']",1.0
2026-04-14 10:30:44,KOSPI,025860,남해화학,9270.0,,,,-1.28%,,중국 수출 제한 시 황산 수요 증가 전망.,,,,,0.17,,79.0,3.39,7940.0,3.22,1.0,"['황산', '수출 제한']",1.0
2026-04-14 10:30:44,KOSDAQ,088800,에이스테크,6550.0,,,,-2.53%,,장기 보유 후 탈출 및 익절 경험 공유.,,,,,-0.33,,41.0,0.0,5590.0,0.33,0.0,[],1.0
2026-04-14 10:30:44,KOSPI,010820,퍼스텍,11610.0,,,,-3.25%,,실적 기반 분석 및 세력 개입 가능성 언급.,,,,,-2.51,,44.0,8.57,11390.0,11.08,0.0,['실적'],1.0
2026-04-14 10:30:44,KOSPI,152550,한국ANKOR유전,228.0,,,,-3.39%,,국제유가 및 호르무즈 봉쇄 관련 분석.,,,,,-0.13,,43.0,0.72,229.0,0.85,-3.0,"['국제유가', '호르무즈']",1.0
2026-04-14 10:30:44,KOSDAQ,010170,대한광통신,19160.0,,,,-3.57%,,주가 목표치 상향 조정 및 답답함 토로.,,,,,-1.97,,371.0,7.85,17770.0,9.82,0.0,[],2.0
2026-04-14 10:30:44,KOSPI,011930,신성이엔지,3705.0,,,,-5.61%,,"반도체 대장주 언급, 다만 대규모 매도세 확인.",,,,,-2.03,,83.0,14.01,3785.0,16.04,-2.0,"['반도체', '매도세']",1.0
2026-04-14 10:30:44,KOSPI,005880,대한해운,2680.0,,,,-6.29%,,"미국 해운주 강세, 국제 정세 관련 분석.",,,,,-3.49,,180.0,10.49,3090.0,13.98,5.0,"['해운', '국제 정세']",1.0
