date,code,name,nid,title,likes
20260729,000660,SK하이닉스,426574635,속지마라 이 바보들아,3
20260729,000660,SK하이닉스,426574622,시초가에 좀 올리나 싶다가.. 확 빼네....[1],3
20260729,000660,SK하이닉스,426574620,"외인폭탄매도 계속, 신용개미 반대매매 중...",1
20260729,000660,SK하이닉스,426574608,제발제발 꼴아박읍시다. 인버스곱버스 제발...[1],0
20260729,000660,SK하이닉스,426574602,진짜 오늘도 속으면 그냥 붕어 머리다,0
20260729,000660,SK하이닉스,426574597,최소 7~8% 못가면 즉시 탈출 고려,0
20260729,000660,SK하이닉스,426574587,향후 가격경쟁력으로 승부보길,2
20260729,000660,SK하이닉스,426574571,나는 생각한다[1],0
20260729,000660,SK하이닉스,426574547,이제팔고떠나자,1
20260729,000660,SK하이닉스,426574546,예상치 하회 큰손들의 해석,1
20260729,000660,SK하이닉스,426574535,시장 예상치 하회 실적발표다 튀어라,2
20260729,000660,SK하이닉스,426574527,.....,0
20260729,000660,SK하이닉스,426574519,수익개꿀,0
20260729,000660,SK하이닉스,426574513,드디어 280만원으로 투자 하향의견 나왔네요,0
20260729,000660,SK하이닉스,426574511,ㅋㅋ 추세가 하방이네 힘이 약하다,0
20260729,000660,SK하이닉스,426574507,10시에 또 쳐박히겠네 ㅋㅋㅋㅋ[1],2
20260729,000660,SK하이닉스,426574505,매가리 si far~~~~,0
20260729,000660,SK하이닉스,426574498,실적발표 컨퍼런스 답지 =========,0
20260729,000660,SK하이닉스,426574483,#반도체  소부장 두산 테스나 폭락,0
20260729,000660,SK하이닉스,426574476,또 속아?ㅋㅋㅋㅋㅋㅋㅋㅋ,1
20260729,000660,SK하이닉스,426574473,176만원은 가야[1],1
20260729,000660,SK하이닉스,426574467,진바닥일리가없다,2
20260729,000660,SK하이닉스,426574453,반등 주는척 개미태우는거 보소~~~,2
20260729,000660,SK하이닉스,426574438,반등이 아니라 나스닥 선물 따라가는거임,1
20260729,000660,SK하이닉스,426574436,양전할때 팔어라,1
20260729,000660,SK하이닉스,426574419,실적발표를,0
20260729,000660,SK하이닉스,426574395,설마 여기서 또 빼겠습니까[1],1
20260729,000660,SK하이닉스,426574391,무너진다아아 돔항챠!!!,0
20260729,000660,SK하이닉스,426574383,미래에셋 목표가 400 > 280 변경 ㅋ...,2
20260729,000660,SK하이닉스,426574371,삼프로 올리면서 난리 법석을 떠네,0
20260729,000660,SK하이닉스,426574364,레버리지로 판을 깔아 줬어도,0
20260729,000660,SK하이닉스,426574348,fomc 조심,2
20260729,000660,SK하이닉스,426574343,15프로 내리고,1
20260729,000660,SK하이닉스,426574341,+3%위에서는 매도가 계속 나오네~ 삼전은...[1],1
20260729,000660,SK하이닉스,426574338,맘놓고 들고 가시면 됨 니다 400만원  ...,5
20260729,000660,SK하이닉스,426574331,한주도 없는  양이들  입다물고 있어라 평...,1
20260729,000660,SK하이닉스,426574329,기관 악질이네[1],1
20260729,000660,SK하이닉스,426574320,오늘1433   102주 지금 판다 안판다...,1
20260729,000660,SK하이닉스,426574318,하이닉스가,0
20260729,000660,SK하이닉스,426574297,신용미수써서 들어오는 개미들 더 털어야 됨,3
20260729,000660,SK하이닉스,426574286,내가 기업 실적발표를 실시간으로 보긴 처음...,2
20260729,000660,SK하이닉스,426574280,꼬라지가 오후엔 퍼랭이? ㅋㅋㅋ,2
20260729,000660,SK하이닉스,426574270,15자보는거 오늘마지막이네,2
20260729,000660,SK하이닉스,426574268,벌써.예기가 껶였네..,1
20260729,000660,SK하이닉스,426574246,주주환원 안나오면,0
20260729,000660,SK하이닉스,426574244,경제 살릴 생각은 뒷전이고[3],6
20260729,000660,SK하이닉스,426574236,횡보 후 뚫어야 될자리는,4
20260729,000660,SK하이닉스,426574218,실적에 3퍼면 오후에 장대음봉 백퍼[1],4
20260729,000660,SK하이닉스,426574214,개미를 위한 조언,1
20260729,000660,SK하이닉스,426574207,목표가격 170만원.. 수익을 버티는거도 ...,0
20260729,000660,SK하이닉스,426574203,숏쟁이들의 비꼬인 억측 ᆢ  ᆢ,0
20260729,000660,SK하이닉스,426574189,레버리지 잘 먹었고~~이제 인버스 가자~~...,0
20260729,000660,SK하이닉스,426574181,힘이 없다,1
20260729,000660,SK하이닉스,426574179,최저점 잡은 나 칭찬합니다[1],0
20260729,000660,SK하이닉스,426574178,윤석열이 뭔 술주정을 했는데?,1
20260729,000660,SK하이닉스,426574154,불나방 개미의 청산 카운트다운 시작~~~,2
20260729,000660,SK하이닉스,426574141,더러운 미국을 따라가지 말아야 한다[1],0
20260729,000660,SK하이닉스,426574125,안티들 다 사라졌노? 넥장 줍줍안했노? 캬...,0
20260729,000660,SK하이닉스,426574121,실적발표는,0
20260729,000660,SK하이닉스,426574113,.....,1
20260729,000660,SK하이닉스,426574103,미래에셋 목표가 280으로 낮췄네 ㅋㅋ,0
20260729,000660,SK하이닉스,426573447,주주환원검토중,2
20260729,005930,삼성전자,426576615,공매도 어지간히 때렸나보다,0
20260729,005930,삼성전자,426576603,시총 1위 기업 주가를 하루 아침에 -14% ...,0
20260729,005930,삼성전자,426576598,오늘은 개미가 외인 엿멕이기 매매 ㅋ,0
20260729,005930,삼성전자,426576587,월가,0
20260729,005930,삼성전자,426576581,"전세계 D램 반도체 대장주 1,2등 실적은 아...",0
20260729,005930,삼성전자,426576516,오늘 아침에 ...[2],2
20260729,005930,삼성전자,426576498,"'증시 급락'에 김용범 ""증시 안정화 대책 국...",4
20260729,005930,삼성전자,426576465,오늘 장사끝,3
20260729,005930,삼성전자,426576461,개미꼬시기 ? 자 올려서 25간다면 누가 좋나...,1
20260729,005930,삼성전자,426576453,삼전 90조 자사주 매입은 언제나 하나?이렇게...,2
20260729,005930,삼성전자,426576426,- -24% 손실 보고 매도 하고 떠납니다.,5
20260729,005930,삼성전자,426576419,한두번 속냐?ㅋ 올려놓고 패대기치는 골드만 수...,0
20260729,005930,삼성전자,426576415,슬슬,0
20260729,005930,삼성전자,426576389,올랐을때 빨리 먹고 튀어라,0
20260729,005930,삼성전자,426576382,30일부터 암흑기 빙하기가 시작됩니다,0
20260729,005930,삼성전자,426576359,살짝 올려서 개미들 사니까 외인들 팔고 있다....,1
20260729,005930,삼성전자,426576354,하닉이 발목 잡고...이란이 지롤을 하네......,0
20260729,005930,삼성전자,426576351,항상,0
20260729,005930,삼성전자,426576346,야금 야금 올리는 시장 만들고,1
20260729,005930,삼성전자,426576318,강건너 불구경!,0
20260729,005930,삼성전자,426576315,오늘,2
20260729,005930,삼성전자,426576310,용범이 목표금액 아직 못채웠을껄,1
20260729,005930,삼성전자,426576283,잘먹고 간다,2
20260729,005930,삼성전자,426576280,용범이 1인 누르기,0
20260729,005930,삼성전자,426576268,하...,0
20260729,005930,삼성전자,426576254,반대매매[1],1
20260729,005930,삼성전자,426576250,두배 단타 돈 벌었을까요?,0
20260729,005930,삼성전자,426576205,힘네라 335000 까지 고고 해봐,0
20260729,005930,삼성전자,426576199,아부지출장중,0
20260729,005930,삼성전자,426576171,""" 주가 올린 이유를 모른다고? 폭락 시키...",2
20260729,005930,삼성전자,426576165,내가 어제 뭐라했냐? 잼통령덕에 다시 오른...[2],1
20260729,005930,삼성전자,426576148,쉽게 안 올려준다니까,1
20260729,005930,삼성전자,426576143,여름 복날,1
20260729,005930,삼성전자,426576132,외인들 트릭 !,0
20260729,005930,삼성전자,426576114,행님들 하이닉스 컨콜 속보 LTA계약 관련...,2
20260729,005930,삼성전자,426576112,"조금 올라가고 대폭락, 조금 올라가고 대폭...",1
20260729,005930,삼성전자,426576111,K 개미들 화이팅!!!,0
20260729,005930,삼성전자,426576106,그래프만 봐도 하락추세선이 아직 안꺾였다,2
20260729,005930,삼성전자,426576103,프로그램이 사는척하면서 팔고 있는대 안보임...,1
20260729,005930,삼성전자,426576087,잠깐 안본세에 촤악 올라갔다가 촤악 내려갔...,1
20260729,005930,삼성전자,426576081,나라에 정책실장바꿔라,2
20260729,005930,삼성전자,426576063,오늘 요맨큼주고 내일 쫙 빼고?,1
20260729,005930,삼성전자,426576030,주가 떨어진다,1
20260729,005930,삼성전자,426576023,분봉고점낮아짐,1
20260729,005930,삼성전자,426576012,오늘종가 -2%,1
20260729,005930,삼성전자,426575977,오늘 오를거라고 따라가면 죽는다,1
20260729,005930,삼성전자,426575965,올라가기만 하면 외인들은 수익실현이야  ...,1
20260729,005930,삼성전자,426575956,중공 반도체는 구실,2
20260729,005930,삼성전자,426575951,호실적 발표에,0
20260729,005930,삼성전자,426575945,매도 하고 가요 ㅠㅠ 징글징글 ㅠㅠ,4
20260729,005930,삼성전자,426575937,현재와 코리아 디스카운트의 진실,1
20260729,005930,삼성전자,426575936,지금 코스피 전종목 심상치 않아요,3
20260729,005930,삼성전자,426575918,오늘 일단 전량매도 ㅠㅠ[1],4
20260729,005930,삼성전자,426575916,갭매꾸고 삼전은 출발한다 하이닉스는 아웃,0
20260729,005930,삼성전자,426575871,삼성전자 미오미오,0
20260729,005930,삼성전자,426575848,김용범이 누른다 한사람이[1],2
20260729,005930,삼성전자,426575809,누가 주식하라고 협박했냐?[2],5
20260729,005930,삼성전자,426575793,요번 분기 영업 실적 세계 1위 종목을 ...,3
20260729,005930,삼성전자,426575792,(( 향후  매매의 대응수는 ?? ))),0
20260729,005930,삼성전자,426575787,더 올려봐,0
20260729,005930,삼성전자,426575786,개미들이 인덱스 사기 시작한듯[1],0
20260729,005930,삼성전자,426575772,"[속보] 전세계 최초, 로봇손 개발완료",0
20260729,005930,삼성전자,426575766,아직도 4배이상 올라,1
20260729,005930,삼성전자,426575757,코스피 주봉봐라 애들아,0
20260729,005930,삼성전자,426575735,역시,0
20260729,005930,삼성전자,426575718,그냥 미쳤다고봄. 당장 빨리 탄핵 시급,4
20260729,005930,삼성전자,426575706,지금은 매수시기임[1],0
20260729,005930,삼성전자,426575690,27만원 이상되면 무조건 던지시길 간곡히,0
20260729,005930,삼성전자,426575689,요즘 레버리지 땜에  은행담당자가 곤욕을...,0
20260729,005930,삼성전자,426575681,가만보니,0
20260729,005930,삼성전자,426575663,이 정도 발기력으로는 택도 없다[2],1
20260729,005930,삼성전자,426575657,갭 매꾸면서 쳐내리네.,1
20260729,005930,삼성전자,426575655,3분기 이익 110조 목표가 60만원,0
20260729,005930,삼성전자,426575642,호가창이,0
20260729,005930,삼성전자,426575620,올려놓고 패대기치는 골드만의 수법에 또 ...,1
20260729,005930,삼성전자,426575612,지금까지  몇날몇일을 당하고도,0
20260729,005930,삼성전자,426575588,반도체 뻥튀기좀 그만해라 분기영익도 조또,1
20260729,005930,삼성전자,426575572,55만→37만이면...30도 힘들다는거....,3
20260729,005930,삼성전자,426575558,윗꼬리 확인,0
20260729,005930,삼성전자,426575529,금융 증권가 계좌식들  숨통을 서킷브렝크...,0
20260729,005930,삼성전자,426575506,매번 인버스가 이기냐,1
20260729,005930,삼성전자,426575505,너 납치 된거야…,3
20260729,005930,삼성전자,426575437,자 120일선 뚫나 안뚫나만 봐라,4
20260729,005930,삼성전자,426575430,삼전을 단타로 10%를 먹다니...[2],5
20260729,005930,삼성전자,426575394,20 아과리 쩌어어~~~억ㅋ,0
20260729,005930,삼성전자,426575390,335000 가져 다 놔봐 시장 보게,1
20260729,005930,삼성전자,426575377,오늘 종가,2
20260729,005930,삼성전자,426575371,미선물상승중,1
20260729,005930,삼성전자,426575362,외국인 급 차익실현 선회!,3
20260729,005930,삼성전자,426575336,이젠 ㆍ반도체명품주를~~이가격에ㆍ,2
20260729,005930,삼성전자,426575325,행님들 하이닉스 컨콜 속보 캐파 투자금액 확대...,1
20260729,005930,삼성전자,426575320,잘 지켜봅시다,1
20260729,005930,삼성전자,426575315,와 지금 상황이 안보여? 이 답답한 인간들아.,3
20260729,005930,삼성전자,426575313,지금 뉴욕증시 개미들이...,1
20260729,005930,삼성전자,426575304,오늘 물타는사람은,0
20260729,005930,삼성전자,426575294,아짜증,1
20260729,005930,삼성전자,426575290,마지막 탈출기회준듯 대피하라,5
20260729,005930,삼성전자,426575281,아이구 개미들아,1
20260729,005930,삼성전자,426575256,반도체증시는 우리가 선도라는게 증명되네요..,2
20260729,005930,삼성전자,426575248,24만 3천 돌파해야 찐반등,2
20260729,005930,삼성전자,426575241,주주환원정책 발표해서,1
20260729,005930,삼성전자,426575224,하이닉스 폭락 중.,1
20260729,005930,삼성전자,426575198,다시 빼네요 전형적인 하락장,3
20260729,005930,삼성전자,426575192,못올라가네,3
20260729,005930,삼성전자,426575183,미국 미사일 발사 ㅋ 나스닥선물 다시 꼴아박는...,1
20260729,005930,삼성전자,426575178,삼전닉스우리나라대표하는거지만,0
20260729,005930,삼성전자,426575176,근데 이거 오르는 이유가 뭐예요 ??,0
20260729,005930,삼성전자,426575172,오늘 던지는 개미들은[1],0
20260729,005930,삼성전자,426575147,창신메모리 샀나,0
20260729,005930,삼성전자,426575143,이게 말이냐 방구냐,3
20260729,005930,삼성전자,426575111,2만원 수익중에 세금을 3846원을 띠가네[1],3
20260729,005930,삼성전자,426575096,찢아~~ 시총 1위 종목을 하루 아침에 -14...[1],11
20260729,005930,삼성전자,426575094,-15%후  +3프로 개돼지훈련시키냐?,4
20260729,005930,삼성전자,426575089,뻘건불이라고 또 사?[1],5
20260729,005930,삼성전자,426575078,기관만 샀는대 이걸 속나여 ㅋㅋ[1],0
20260729,005930,삼성전자,426575072,자탈출했나요..내리막길로 접어듭니다 ..쭈욱~...,1
20260729,005930,삼성전자,426575057,올리는척하고 오후에 떨군다,1
20260729,005930,삼성전자,426575048,속보. CXMT 곧 망할듯...,3
20260729,005930,삼성전자,426575035,오늘도 주가 꼬라지 ㅋㅋㅋ,0
20260729,005930,삼성전자,426575033,레버리지 있는한,4
20260729,005930,삼성전자,426575029,찢소리 하니,1
20260729,005930,삼성전자,426575020,4~5%올라봤자,4
20260729,005930,삼성전자,426575015,익절 한 사람,1
20260729,005930,삼성전자,426574995,그지들,1
20260729,005930,삼성전자,426574988,@ 최대악재 발생!,5
20260729,005930,삼성전자,426574984,중국의 반도체,1
20260729,005930,삼성전자,426574957,하닉 꼬꾸라지니 삼전 가지를 못하고 꼬꾸...,4
20260729,005930,삼성전자,426574954,이번주 삼전20선도착,0
20260729,005930,삼성전자,426574924,됐다.[1],0
20260729,005930,삼성전자,426574923,오늘 +6%에서 마감이네...,0
20260729,005930,삼성전자,426574907,좀 올랐다고,2
20260729,005930,삼성전자,426574844,10만원대로 하락[1],3
20260729,005930,삼성전자,426574826,15층 베란다에서[1],0
20260729,005930,삼성전자,426574814,역시,0
20260729,005930,삼성전자,426574807,외국인 일부 차익실현!,0
20260729,005930,삼성전자,426574798,코스닥3000  재명이 믿고 투자한애들 ...[1],4
20260729,005930,삼성전자,426574790,메타 악재 미국 기습 금리인상 꼬실레이션,0
20260729,005930,삼성전자,426574773,삼전37만  SK하이 280만-미레에셋...,2
20260729,005930,삼성전자,426574732,상대실적을 감안하면 오늘 닉스는 보합이래...,1
20260729,005930,삼성전자,426574731,레버리지 문제 그냥 넘기다가 시간 지나서...,0
20260729,005930,삼성전자,426574725,20 찍었었네,2
20260729,005930,삼성전자,426574691,수익 80%는 국가에 환원해라[1],1
20260729,005930,삼성전자,426574634,하닉실적보니 삼전이 얼마나 대단한지알겠음.[1],3
20260729,005930,삼성전자,426574610,제발 개미꼬시기 아니길...[1],4
20260729,005930,삼성전자,426574590,☆ ㅎ 232500원[1],0
20260729,005930,삼성전자,426574588,오후장,0
20260729,005930,삼성전자,426574558,마지막날까지,1
20260729,005930,삼성전자,426574544,외인들 장난에,0
20260729,005930,삼성전자,426574537,하우스 방이여~,0
20260729,005930,삼성전자,426574534,오늘도 레버리지 단타 전쟁이네 시브레,1
20260729,005930,삼성전자,426574465,호재떴다,2
20260729,005930,삼성전자,426574437,외인들 또 시실 매도 나오겟네,3
20260729,005930,삼성전자,426574433,■□ 이젠、불나방.불개미들 ᆢ 무쟈게 떠나고 있...,0
20260729,005930,삼성전자,426574423,"미래에셋證, SK하닉·삼전 목표가 확 낮췄다…4...",1
20260729,005930,삼성전자,426574405,외국인의 홀.짝으로 이유없이 빠진주식,7
20260729,005930,삼성전자,426574389,"메타, 블랙록과 20조 데이터센터 짓는다.",2
20260729,005930,삼성전자,426574387,여기서 끌고 올라가서 30만원 넘겨서 50까지,4
20260729,005930,삼성전자,426574378,바겐세일 마감...!,2
20260729,005930,삼성전자,426574362,또봐라 기회줄 때 안팔고[2],0
20260729,005930,삼성전자,426574352,오늘은 삼전에 날이네,0
20260729,005930,삼성전자,426574336,최소 26은 갖다놔야 그나마 진정되지.[1],8
20260729,005930,삼성전자,426574310,오늘 바닦일거라 생각하고 프리마켓에서 매수했습...[1],2
20260729,005930,삼성전자,426574301,갓재명 결국 상승으로 만듬[1],4
20260729,005930,삼성전자,426574291,요즘 주식 하는 사람들 특징[1],0
20260729,005930,삼성전자,426574276,아놔. 늦었지만 일단 물릴 각오하고 드간다,3
20260729,005930,삼성전자,426574275,대국민 사기주식 주가부양은 어디있냐?,0
20260729,005930,삼성전자,426574267,빨리들 탈출해라,1
20260729,005930,삼성전자,426574249,대통령 오늘 귀국 했냐?...[1],0
20260729,005930,삼성전자,426574235,생태계 파괴종 중국이 못쫒아오도록  싹을 제거,3
20260729,005930,삼성전자,426574232,조굼만 장난 치다,1
20260729,005930,삼성전자,426574205,행님들 하이닉스 컨콜 속보 jp모건 질문[1],4
20260729,005930,삼성전자,426574166,대한민국을 말아먹은 주범. 반도체 레버리지 e...[1],5
20260729,005930,삼성전자,426574164,기관들이 코스피만 또 샀네요 ㅋㅋㅋ[1],3
20260729,005930,삼성전자,426574159,속보) 전쟁 다시 터졌다..[1],3
20260729,005930,삼성전자,426574153,매도 마지막 기회,1
20260729,005930,삼성전자,426574150,미래에셋증권  하닉  목표가 420만원에서 2...,0
20260729,005930,삼성전자,426574143,이해가 안되네...,0
20260729,005930,삼성전자,426574128,필라델피아,1
20260729,005930,삼성전자,426574117,한국주식시장..선진화및회복 절대불가,0
20260729,005930,삼성전자,426574109,오늘은 매수 사이드카냐,3
20260729,005930,삼성전자,426574105,500~~~~>3085원  6배. 600...,0
20260729,047040,대우건설,426576624,^^♡  하락축하드립니다,0
20260729,047040,대우건설,426576383,탈출각,1
20260729,047040,대우건설,426576367,본좌,1
20260729,047040,대우건설,426574643,어쩌자는거냐? 잡주같으니,3
20260729,047040,대우건설,426574561,그냥 정리가 답인가,2
20260729,047040,대우건설,426574455,신한 니들이 다시 4만원 올려 놓아야 할것이다...,2
20260729,217730,강스템바이오텍,426576401,애들아 왜이리 속아?,1
20260729,217730,강스템바이오텍,426575903,어제 찬티들 다 창피해서 숨었나? ㅋㅋㅋ,2
20260729,217730,강스템바이오텍,426575384,종토방 개소리 볼거없다.,1
20260729,217730,강스템바이오텍,426575261,여기가[1],4
20260729,217730,강스템바이오텍,426574934,연골까지. 재생되는데,1
20260729,217730,강스템바이오텍,426574809,■으이그~~,2
20260729,217730,강스템바이오텍,426574657,2024년7월5일 아토피도 성공했다했는데 하한...[1],3
20260729,217730,강스템바이오텍,426574564,오늘,0
20260729,217730,강스템바이오텍,426574458,요즘 장에서 가장 조심해야할게..,2
20260729,217730,강스템바이오텍,426574304,필독///잘바라  종가는 하한가다,3
20260729,217730,강스템바이오텍,426574228,잘먹고가요,3
20260729,010170,대한광통신,426576722,진짜,0
20260729,010170,대한광통신,426576663,잘들어,0
20260729,010170,대한광통신,426576289,오만원 갈줄알고,5
20260729,010170,대한광통신,426576194,내가 또 말했던거[1],2
20260729,010170,대한광통신,426576064,7천원,3
20260729,010170,대한광통신,426575908,오후에,3
20260729,010170,대한광통신,426575790,1년전 최저가  800원까지 가자!!!!,4
20260729,010170,대한광통신,426575603,길림성 조선족 공매팀장 이다.,2
20260729,010170,대한광통신,426575351,내 이전글 한번씩 읽고,2
20260729,010170,대한광통신,426575250,대표 잘들어라[3],4
20260729,010170,대한광통신,426575128,빨리,2
20260729,010170,대한광통신,426574917,알탕이 어디감? 임신이 어디감?,0
20260729,010170,대한광통신,426574703,오후에,2
20260729,010170,대한광통신,426574287,와,2
20260729,010170,대한광통신,426573356,안타들,1
20260729,010170,대한광통신,426573346,껄껄껄[3],2
20260729,010170,대한광통신,426573117,드론을잡던  파리를잡던,2
20260729,010170,대한광통신,426572704,"드론잡는  레이저무기  , 대한광통신  / 대...[2]",3
20260729,010170,대한광통신,426572433,이 신병 어디감?[1],2
20260729,010170,대한광통신,426572424,4000,1
20260729,010170,대한광통신,426572414,슈퍼 검은 금요일이 기다리고 있다.[1],2
20260729,010170,대한광통신,426571054,같이 일하는직원 짠해 죽것다[2],1
20260729,010170,대한광통신,426570125,얘들아,2
20260729,010170,대한광통신,426569988,오늘 느낌이 상한가입니다![2],4
20260729,010170,대한광통신,426569876,대광이는 작전주라 많이 빠질꺼에요 ㅋㅋㅋ,3
20260729,010170,대한광통신,426569674,꼬시다 꼬셔,3
20260729,010170,대한광통신,426569540,매도해라[3],6
20260729,010170,대한광통신,426567966,얘들아,0
20260729,010170,대한광통신,426567240,형제 자매님들 ~[3],8
20260729,010170,대한광통신,426566128,나중에[1],3
20260729,010170,대한광통신,426565850,3차세계전쟁[1],1
20260729,010170,대한광통신,426565839,실적이 문제가 아니네 ㅡ.ㅡ,4
20260729,010170,대한광통신,426565322,탓탓탓,1
20260729,010170,대한광통신,426564361,이제는반등도없이,3
20260729,010170,대한광통신,426564342,전원주[2],0
20260729,010170,대한광통신,426563643,실적이고 흑자고,2
20260729,010170,대한광통신,426562815,"오전 ㅡ5프로 , 오후 ㅡ3프로다[3]",1
20260729,010170,대한광통신,426562757,2분기 실적이 중요한 이유,1
20260729,010170,대한광통신,426561878,매도해라[1],2
20260729,010170,대한광통신,426561433,션형왔다,2
20260729,010170,대한광통신,426560511,오늘 7자 보러 가즈아~[1],1
20260729,010170,대한광통신,426557554,무능한 정부가 국민들 다 죽인다[5],24
20260729,010170,대한광통신,426553119,"혹시 만원,2만원 위에서 매수한분들.. 힘드시...[7]",7
20260729,010170,대한광통신,426552941,워렌 버핏과 나의 차이점[2],7
20260729,010170,대한광통신,426552541,Bottom line is,7
20260729,010170,대한광통신,426552459,지난달 매도하게 해준,7
20260729,010170,대한광통신,426552048,무조건,3
20260729,010170,대한광통신,426551158,"점점 내가 말한 5,500원이 오고있다[1]",2
20260729,010170,대한광통신,426550977,내일도 광신도 합동곡소리,1
20260729,010170,대한광통신,426550956,이 800원 짜리 잡주가 아직도 8천원이네? ...,1
20260729,073240,금호타이어,426575683,오늘 매수중,0
20260729,073240,금호타이어,426574987,모간 형제들이 젤 꼴보기 싫다.,0
20260729,073240,금호타이어,426574782,걱정마 오늘 올라,3
20260729,034020,두산에너빌리티,426575145,곧[1],2
20260729,034020,두산에너빌리티,426574421,전 국민의 빚쟁이 만들기![2],5
20260729,034020,두산에너빌리티,426572836,얼마나 올라가,0
20260729,006340,대원전선,426579160,방금 나온 속보 보니까 내일 하한가 갈 ...[1],1
20260729,006340,대원전선,426579087,갑도물산의 무능한 명환아^^,0
20260729,006340,대원전선,426578859,만굥이횽 다음 싸질러질 글 추측,1
20260729,006340,대원전선,426578774,상승채널상 16.500원정도 열려있는듯,1
20260729,006340,대원전선,426578684,2 만 간다,2
20260729,006340,대원전선,426578643,ㅋㅋㅋㅋㅋㅋㅋ날 조스로 보지마 ㅋㅋㅋ,0
20260729,006340,대원전선,426578605,HD현대일렉트릭 따라간다ㅋ,0
20260729,006340,대원전선,426578579,도망치라고했다,0
20260729,006340,대원전선,426578428,ㄱH미들 떨구고 찐 알짜만 남으라고 옥석...,4
20260729,006340,대원전선,426577999,주식이 개별흐름이냐?,1
20260729,006340,대원전선,426577920,지금[1],1
20260729,006340,대원전선,426577882,추매해도 될까요[1],1
20260729,006340,대원전선,426577366,5% 이상 하락했어요 😞,0
20260729,006340,대원전선,426577344,무능한 명환아^^,0
20260729,006340,대원전선,426577272,12650원 간다ㅋ[1],1
20260729,006340,대원전선,426577258,13000원은 지켜주라,1
20260729,006340,대원전선,426577229,니가 이겼다.,0
20260729,006340,대원전선,426577071,【 대 ..응안 】[1],1
20260729,006340,대원전선,426576773,만굥이횽 오디갓어,0
20260729,475150,SK이터닉스,426578937,[예언가 올시다],0
20260729,475150,SK이터닉스,426578912,단타 잘하는 고수들이 좋아할만 한,2
20260729,475150,SK이터닉스,426578867,"변동성 끝내준다,,,,",1
20260729,475150,SK이터닉스,426578837,유가 내려서 좋아한 내가 바보네,0
20260729,475150,SK이터닉스,426578806,이아랄났네,0
20260729,475150,SK이터닉스,426578722,2%익절완료,0
20260729,475150,SK이터닉스,426578689,잼통령 복귀하시나보네 바람넣네,1
20260729,475150,SK이터닉스,426578642,변동폭미칫네,0
20260729,475150,SK이터닉스,426578568,ㅋㅋㅋㅋㅋㅋㅋㅋ 개미들 죽이는 무빙 장난아니넼...,0
20260729,475150,SK이터닉스,426578550,국장은 역시 단타죠 ㅎ,0
20260729,475150,SK이터닉스,426578451,세력이 쳐물렸나 왜 지지하지 41000원 찍어...,0
20260729,475150,SK이터닉스,426578280,ㅓ,0
20260729,475150,SK이터닉스,426578271,어휴 맨날 여기저기 손절만하고다니네,4
20260729,475150,SK이터닉스,426578015,와 무빙보소 다시 3만원가면 ㄹㅈㄷ네ㅋㅋ,1
20260729,475150,SK이터닉스,426577989,내 말이 맞죠? ㅋㅋ 곡소리 난다고 ㅋㅋㅋㅋㅋ,1
20260729,475150,SK이터닉스,426577982,【 오 후 변_동 자 료 】,2
20260729,475150,SK이터닉스,426577818,외인들 물량이 너무많다,3
20260729,475150,SK이터닉스,426577785,자기들끼리 통정하는거야,1
20260729,475150,SK이터닉스,426577734,정체를 모르겠단 말야~,2
20260729,475150,SK이터닉스,426577730,ㅋㅋㅋㅋㅋ내말이 맞지?,0
20260729,475150,SK이터닉스,426577556,희망회로 돌리고있지?,1
20260729,475150,SK이터닉스,426577538,몇일만에 반토막 내더니,0
20260729,475150,SK이터닉스,426577535,"여긴 확실이 세력이 있는듯,",1
20260729,475150,SK이터닉스,426577468,와.. 손해보기전에 겨우 튀었네,0
20260729,475150,SK이터닉스,426577431,여긴..,0
20260729,475150,SK이터닉스,426577377,유가올라도 안먹히지?ㅋㅋㅋ끝났다고 그제부터 ...,0
20260729,475150,SK이터닉스,426577329,46750 입성,0
20260729,475150,SK이터닉스,426577219,와..120일선 이야기하자마자,0
20260729,475150,SK이터닉스,426577202,50프로 빼고 그걸 또 빼네....허이그,0
20260729,475150,SK이터닉스,426577182,이번달 4짜 마지막 보는 날이다,0
20260729,475150,SK이터닉스,426577058,역시 상한가는 좋은게 아니야,1
20260729,475150,SK이터닉스,426577027,사주지 마라 드런 더러운기업,0
20260729,475150,SK이터닉스,426576978,오늘도 떨어질 핑계거리가 있음? ㅋ,0
20260729,475150,SK이터닉스,426576960,와 반등하는 줄 따라잡은 사람들,1
20260729,475150,SK이터닉스,426576708,이제 진짜 욕만 나오네[1],3
20260729,000660,SK하이닉스,426579299,전세계 분기 수익률 1위찍고도..이모...,0
20260729,000660,SK하이닉스,426579294,왜 아무도 주주환원 질문을 안하냐,0
20260729,000660,SK하이닉스,426579291,157만원에 큰거 1장 들어왔어요,0
20260729,000660,SK하이닉스,426579290,삼전닉스 단기예상,0
20260729,000660,SK하이닉스,426579288,차트가 손가락 욕을 하자나 탈출하라,0
20260729,000660,SK하이닉스,426579287,나는 더불어근저당을 지지한다:추천 ㄴ...,0
20260729,000660,SK하이닉스,426579286,이게 어닝 쇼크의 맛인가..,0
20260729,000660,SK하이닉스,426579285,[중요] 국민연금 매도 폭탄[4조] ...,0
20260729,000660,SK하이닉스,426579280,"ETF 도박상품,,단일종목 이 문제다...",0
